3連単,予想確率,標準化値,min-max処理値,予想確率[%]
1-6-5,0.032893485999824425,4.231410844797651,1.0,0.06616373623277874
1-2-6,0.02843887443940201,3.5741377104019176,0.8642321680991691,0.05718082921399593
1-2-5,0.027818893187944938,3.4826601449880803,0.8453363543592369,0.05593061157780333
1-6-3,0.02694740269651852,3.3540726623026975,0.8187750317976048,0.05417321523784175
1-6-2,0.025903112002683058,3.199988696002291,0.7869470976549451,0.05206736019839256
2-6-5,0.02395653637887101,2.912773560799806,0.7276192868029235,0.04814201056991122
1-2-3,0.022790132894731484,2.740671983907703,0.6920695940822003,0.04578991007758095
2-6-3,0.019625965852894965,2.273802547340634,0.5956319825833709,0.039409237387453215
2-6-1,0.019186256914822442,2.20892396746254,0.5822305157259863,0.03852254626916889
2-1-6,0.01578208994266046,1.7066427998567228,0.4784781766118161,0.03165790387048512
2-1-5,0.015438032729914298,1.655877528953577,0.4679919869203496,0.03096409838165205
2-1-3,0.01264733342088626,1.244112853825106,0.38293694013688645,0.025336538701004337
1-3-6,0.01068197287995119,0.9541260243481956,0.3230366018185222,0.021373308516253874
1-3-5,0.01044910069197996,0.9197659840112716,0.315939113823888,0.020903712192661586
1-3-2,0.008228505350667749,0.5921195348401931,0.24825971890253687,0.016425790558691245
2-3-6,0.007779749215331881,0.5259060507572954,0.23458251119983667,0.015520855395848859
2-3-5,0.007610146910401664,0.5008814134684597,0.2294133652679351,0.015178845387861782
1-5-6,0.007451719934667871,0.4775056839573747,0.2245848214727623,0.014859370889809547
1-6-4,0.006745080505222904,0.3732417977848026,0.20304783626764022,0.013434403481448594
2-3-1,0.006094797322674969,0.2772932150990467,0.1832284790423082,0.012123080757688509
1-5-3,0.005971603692237109,0.2591161277105778,0.17947377857478763,0.011874655746322385
1-5-2,0.005740186578190627,0.2249707819629179,0.17242063838227692,0.011407993639012296
1-2-4,0.005704493410029184,0.21970429347210974,0.17133278055467066,0.011336016900647792
2-5-6,0.005427135320986716,0.17878040638066892,0.16287944946200797,0.01077671293194451
2-6-4,0.0049124853018816155,0.10284435077047849,0.147193925295902,0.009738900048345399
1-4-6,0.004427253425556015,0.031248910419444248,0.13240500847917916,0.008760410056915243
2-5-3,0.004349157188570477,0.01972589482723201,0.13002478819929136,0.008602925790140836
1-4-5,0.004330737154311085,0.01700803862605083,0.12946338164767288,0.008565781035140196
2-5-1,0.004251716721016891,0.005348658864629225,0.12705499367518722,0.008406433088582459
3-6-5,0.003554009266385877,-0.09759732405135595,0.10579023756089254,0.006999477373981896
1-4-3,0.0035478792995858937,-0.0985017940455892,0.10560340818401666,0.006987116044369746
1-4-2,0.0034103885967847773,-0.11878839905134479,0.10141296096485239,0.00670986039986358
2-4-6,0.0032243970051815153,-0.14623125792381064,0.09574430168867408,0.006334800722721024
2-1-4,0.0031656958951110834,-0.15489254344448197,0.09395520687393362,0.006216427525303104
5-2-6,0.003159932209029011,-0.15574296911357838,0.09377954101564143,0.006204804815789955
2-4-5,0.003154103587109485,-0.15660297599550083,0.0936018960402603,0.00619305116049576
3-2-6,0.0030727063493288216,-0.16861305069709348,0.09112106772418842,0.006028910290152371
3-2-5,0.0030057198611020733,-0.1784968348344432,0.08907945081779,0.005893829287669045
5-6-3,0.0029942101229022684,-0.1801950843002042,0.08872865654988633,0.005870619428255495
5-6-1,0.002927126496884793,-0.19009320101387703,0.08668407907396042,0.0057353425434308524
5-6-2,0.0028781757205537726,-0.19731583530056737,0.08519215532658547,0.005636631294130117
3-6-1,0.002846326939092876,-0.20201508867733164,0.08422146687283863,0.005572406919312207
3-6-2,0.002798727385910335,-0.20903835144486205,0.08277072575941388,0.005476420466941525
2-4-3,0.002583943201058913,-0.24072952641737524,0.0762245246578526,0.005043299343931098
5-2-3,0.0025322828839645125,-0.24835195052325942,0.07465001941714175,0.004939124194487578
2-4-1,0.002526051379097461,-0.24927140234984715,0.0744600953589375,0.004926558109196293
5-2-1,0.002475548482908627,-0.2567230502486259,0.07292086603955311,0.004824716946506785
5-1-6,0.0024077741610814846,-0.26672307838455767,0.07085523750871266,0.004688047245237355
3-2-1,0.0024072141547118973,-0.2668057067207948,0.07083816961185604,0.004686917969411686
4-6-5,0.002368019049544074,-0.27258890224237753,0.06964357960606532,0.004607879431362235
3-1-6,0.0023413106557682584,-0.2765296969567075,0.06882956009677453,0.004554020859261183
