3連単,予想確率,標準化値,min-max処理値,予想確率[%]
1-5-4,0.06636359450904755,7.318965958279803,1.0,0.1446798665008585
1-2-4,0.03206273513436898,3.3048054416870096,0.4831303779920988,0.06989923859040616
4-5-3,0.028780656049200076,2.920710333978255,0.43367368777857007,0.06274385125273851
4-5-1,0.028079161638572523,2.8386158553824674,0.4231030735877961,0.061214496202785254
1-5-3,0.02365891069656166,2.3213227866860398,0.3564956044098133,0.05157773645415466
1-4-5,0.01926625748203648,1.8072594244762807,0.290303997319074,0.04200114357678922
4-2-5,0.017507821490146982,1.601473200507522,0.263806639438765,0.03816750937604063
4-5-2,0.01630127882802693,1.46027394182532,0.24562560079788565,0.03553707913263126
1-4-3,0.015301591580239733,1.3432825558319104,0.23056160592108876,0.03335762236488667
1-2-5,0.014392166197276216,1.2368543341595883,0.21685774069712455,0.03137494897373777
4-2-3,0.013905011606522764,1.1798436131651455,0.20951695058945663,0.030312884440949553
4-2-1,0.013566093414212896,1.1401806994444006,0.20440989143279534,0.02957399580395181
1-5-2,0.01340033734369164,1.1207826002188406,0.20191216166515333,0.029212624594614146
1-2-3,0.011430504824872434,0.8902570662964507,0.1722293313226411,0.024918116663291842
4-5-6,0.011067428032957441,0.8477669203010927,0.16675823329133405,0.024126558930509228
2-5-4,0.009809578624590662,0.7005633363986749,0.1478040682908692,0.02138427286860673
1-5-6,0.00909789168894365,0.6172760471199082,0.13707986592037744,0.01983269670131579
1-4-2,0.008666776408281694,0.5668234937646247,0.1305835157932995,0.01889280563218732
4-1-5,0.007581205941785594,0.43978136758965325,0.11422537180186958,0.016526111543305418
3-5-4,0.007110851575433409,0.3847367430339265,0.10713773936413279,0.015500673828406506
4-1-3,0.006021123568760069,0.2572080683021588,0.09071694661523534,0.013124915725657757
1-4-6,0.005884134931271576,0.24117656384853886,0.08865270488576064,0.012826261507811857
1-3-4,0.005418760414293806,0.18671472103944406,0.08164011234238026,0.011811680554810668
4-2-6,0.005347088509363771,0.17832710229857002,0.0805601093603815,0.011655425867554556
1-2-6,0.004395531822255475,0.06696833892281254,0.06622137983141137,0.00958090039351124
2-5-3,0.003497157535950678,-0.03816659515610193,0.05268404035219226,0.00762231992488102
3-2-4,0.003435518409296663,-0.045380098053771765,0.05175521837293664,0.007487938084919253
2-5-1,0.003411918462165853,-0.04814195235402026,0.051399597669103396,0.0074364869289637175
4-1-2,0.0034103466573025,-0.0483258975127505,0.05137591260113711,0.007433060176492291
4-3-5,0.002958908203986509,-0.10115683084821457,0.04457331852684637,0.006448861773964376
2-4-5,0.0028478545951256284,-0.11415321111510586,0.04289988416161557,0.006206749513404834
3-5-1,0.0024732607485425796,-0.15799117483161648,0.03725523900054428,0.005390083005056324
1-3-5,0.0024323470888838947,-0.16277921805226095,0.03663872302431904,0.0053008855559204095
4-1-6,0.0023153868230410984,-0.17646684249419956,0.03487628297184801,0.005045895964413135
4-3-1,0.002292736713242836,-0.17911753924367504,0.03453497508909252,0.00499651558550038
2-4-3,0.0022618148820626686,-0.18273625889347506,0.03406902305508361,0.004929101707424167
2-4-1,0.00220668582263717,-0.18918790172975042,0.03323829937566631,0.00480891271638697
3-4-5,0.0020643772897227146,-0.20584198283481914,0.03109389369729741,0.004498660389116876
2-1-4,0.002052235534699337,-0.2072629079808802,0.030910933140510934,0.004472189680186085
3-4-1,0.0015996013650424119,-0.26023377359245403,0.024090321166248197,0.0034853844502955953
3-2-5,0.0015421189649974223,-0.2669608231435777,0.023224135685038543,0.0033600648505092007
3-1-4,0.0014876421142591282,-0.27333613931024536,0.0224032399476545,0.003241297764813353
3-5-2,0.0014358446165651554,-0.27939789618432953,0.021622718597982343,0.003128372040141716
2-5-6,0.0013448108786291773,-0.29005139126178,0.02025095781487875,0.002929905873171175
4-3-2,0.0013310418923079188,-0.2916627480106171,0.02004347698538809,0.002899887574458979
3-2-1,0.001194924791000294,-0.30759225833960574,0.017992368179827953,0.0026031334262918027
1-3-2,0.0010941724611719108,-0.31938310066032005,0.01647416077674303,0.002383479381892861
3-5-6,0.0009748380558353809,-0.33334856586748635,0.014675945510324279,0.0021233138372075905
3-4-2,0.0009286441027295024,-0.33875455119973275,0.01397986233584521,0.002022604616450465
2-1-5,0.0009211976073647019,-0.3396259995606575,0.013867653274187434,0.0020063702243896314
4-3-6,0.0009036843371234091,-0.3416755423184962,0.013603750924952956,0.001968188867733124
2-4-6,0.0008697672974621596,-0.3456447851867494,0.01309266496999643,0.0018942450199995503
2-3-4,0.0008009776553707874,-0.3536950985103153,0.01205609396407949,0.0017442740652448268
1-3-6,0.0007428665626431574,-0.3604957227003762,0.011180434896634388,0.001617583828266603
2-1-3,0.000731630913047403,-0.3618106081524545,0.011011128177635452,0.0015930885547641386
3-1-5,0.0006677656307472758,-0.36928463356359265,0.010048760909768598,0.0014538533869243662
3-4-6,0.0006304843861402188,-0.3736475825636857,0.009486980734014204,0.0013725751060933917
6-5-4,0.0005184656047354002,-0.3867569150302655,0.007799002465888469,0.00112835863560461
3-2-6,0.00047098073295128405,-0.3923139739764907,0.00708346681524911,0.0010248350331935026
5-2-4,0.0004206731110139833,-0.3982013736902561,0.006325395967786774,0.0009151574441844591
2-3-5,0.00035953899404059307,-0.4053557763217105,0.005404183831768126,0.0007818765953263104
1-6-4,0.00034077335702496574,-0.4075518810418287,0.005121409933742558,0.0007409649055100439
3-1-2,0.0003003891866501775,-0.4122779591975703,0.004512872676739348,0.0006529218164060209
2-1-6,0.00028134426341765514,-0.4145067482213803,0.004225890296361141,0.0006114012439248032
2-3-1,0.0002785920328209761,-0.41482883622719574,0.004184417738118646,0.00060540099973483
6-2-4,0.0002504901291723319,-0.4181175454351859,0.003760958367672095,0.0005441349545500854
3-1-6,0.00020394324520193818,-0.4235648335559703,0.00305955698117553,0.0004426562955882453
5-4-3,0.0002007616663565563,-0.42393716732294834,0.003011614699693955,0.0004357200127037445
5-4-1,0.00019586833847074834,-0.4245098236339577,0.0029378785723546655,0.00042505187964400577
4-6-5,0.0001860789192933164,-0.4256554596517955,0.0027903646767217386,0.0004037095889168123
