3連単,予想確率,標準化値,min-max処理値,予想確率[%]
1-2-4,0.02375199499279818,4.003579854894583,1.0,0.0460929749849416
1-2-5,0.023255465940234227,3.9010281220510534,0.9790160311846484,0.04512576143525081
1-2-3,0.01976534474943473,3.180188175018323,0.8315189333786717,0.03832718139572843
1-3-4,0.016476761713013165,2.5009733592016192,0.6925391022356066,0.03192118751543973
1-3-5,0.01613231945099833,2.429833210097017,0.6779825206066241,0.03125023136254878
2-3-4,0.013933247464883993,1.975642983645684,0.5850468550276338,0.026966550053807478
2-3-5,0.013641976682578102,1.9154847244302025,0.5727373698501422,0.026399169261443853
2-1-4,0.0123584282346422,1.650384189336144,0.5184929294384488,0.02389888162647551
2-1-5,0.012100078623824789,1.5970253775365777,0.5075747361346392,0.023395629615642257
1-3-2,0.012058126301918258,1.5883606613712127,0.5058017760025533,0.02331390860862472
1-2-6,0.012052142842106603,1.5871248541834633,0.5055489071453387,0.023302253130714663
3-2-4,0.011664160045601378,1.5069919638930918,0.48915224543799596,0.02254648221280156
1-4-5,0.011549982708795759,1.4834100935465073,0.4843269614740926,0.022324070519758123
3-2-5,0.011420323924123885,1.4566307279125614,0.47884741122392754,0.022071501747148534
4-2-5,0.010501816044920259,1.2669246590403178,0.44003006389180727,0.020282294727587327
2-1-3,0.010284129593868456,1.2219643034344485,0.4308303490376452,0.01985825250094584
1-4-3,0.009816590674900013,1.1254001123475053,0.4110715412802012,0.018947510269249703
2-4-5,0.00976701430170485,1.1151607457827328,0.4089763787439233,0.01885093799487566
4-2-3,0.008925730198502463,0.9414042613401484,0.3734226094422244,0.017212158995832064
1-4-2,0.008633051850396664,0.8809552873897962,0.36105363868841406,0.016642036336287212
1-3-6,0.0083605729034887,0.8246782417174433,0.3495383211148868,0.01611126109142696
2-4-3,0.008301205632343977,0.8124166902560633,0.3470293823933344,0.015995616641695697
4-3-5,0.007285111022401088,0.6025553287817671,0.30408789186344815,0.014016315592885542
3-1-4,0.007176887314855404,0.5802031045035476,0.29951421607852946,0.013805501269342052
2-3-6,0.007069953018772451,0.5581171916912305,0.29499503251271536,0.013597198654290623
3-1-5,0.007026856420192286,0.5492161397966112,0.29317371374801443,0.013513248654029659
4-1-5,0.006461704062793254,0.4324911399751523,0.2692896340907496,0.012412360367848997
2-1-6,0.00627086450771789,0.3930756677746692,0.26122450426247795,0.012040614540424167
2-3-1,0.0061991769923114195,0.3782695272473051,0.2581948958639932,0.01190097087629864
1-4-6,0.005985777356085338,0.33419455848131363,0.2491763474252818,0.011485279148712632
3-2-6,0.005918581704206533,0.32031615498379745,0.2463365710692539,0.01135438540817141
3-4-5,0.005671980264401826,0.26938377782863626,0.23591487087676358,0.010874018241898391
4-1-3,0.005491947948846187,0.2322004028927136,0.22830646916115907,0.010523324371945647
4-3-2,0.0054452671296546275,0.22255907601782074,0.22633367653375372,0.010432392490720173
4-2-6,0.005442565089866834,0.2220010042171487,0.2262194847893792,0.010427129053503232
3-1-2,0.005252234340975707,0.1826906194342203,0.21817585777760526,0.010056374354861335
3-2-1,0.005189615182789852,0.16975743224607404,0.215529490045787,0.00993439539319768
2-4-6,0.005061754161691044,0.1433493717124219,0.21012591564146585,0.009685328573350034
4-1-2,0.004829810366168869,0.09544434373817116,0.20032366671560928,0.009233513758814357
4-2-1,0.004772227509104149,0.08355134020982732,0.19789013967282,0.00912134525770589
5-2-4,0.004568229502344063,0.041418157907914886,0.18926891642285482,0.00872396743010565
1-5-4,0.004565208709968961,0.04079425183227317,0.18914125377618896,0.008718083078926369
