3連単,予想確率,標準化値,min-max処理値,予想確率[%]
1-2-3,0.07582072531557335,6.10482258084091,1.0,0.15710014080704435
1-2-4,0.06239259240252863,4.962961215534213,0.8228791038517181,0.12927442308227938
1-4-3,0.062095206713312374,4.937673021612534,0.8189565019444576,0.12865818177031876
1-4-2,0.041008769239062416,3.144587680581163,0.5408203882941631,0.08496295915233343
1-3-4,0.035856579274210904,2.7064711750564294,0.47286153581555973,0.07428661385885968
1-3-2,0.028776794629615517,2.104441644018516,0.37947716071979287,0.059615915382136855
3-2-4,0.013913159235318169,0.8405123163406734,0.18342157815240726,0.028815555754793467
1-6-3,0.011890878839772792,0.6685476903987317,0.15674712398654644,0.024624995249385686
4-2-3,0.010392973763429797,0.5411733229681499,0.13698932957201562,0.021521042964826258
1-6-4,0.009784959899419634,0.48947086028179976,0.12896945360255432,0.020261119320768857
3-4-2,0.009144699947495198,0.43502635131023426,0.12052424255295663,0.018934375475731853
3-1-4,0.007965795459870457,0.3347782009141602,0.10497415672393727,0.016491454802431287
1-6-2,0.007852946019508963,0.32518204805510614,0.10348564047703278,0.016257608690449017
1-2-6,0.006953051536974738,0.24865951516743423,0.09161577605004925,0.014392851317609378
3-1-2,0.006392970680699728,0.2010330360902832,0.08422815009926965,0.013232254240512128
4-1-3,0.0059503597866634094,0.16339561597858926,0.07838998639442966,0.01231507790042719
1-4-6,0.0056943687979740315,0.14162742067221837,0.07501339237230015,0.01178461450410242
3-2-1,0.005537011442433446,0.12824653697065222,0.0729378040526614,0.011458539286829715
3-4-1,0.0045346687025329836,0.04301231588425369,0.05971661794372533,0.00938148908747972
1-2-5,0.004471240389317631,0.037618688877715405,0.05887998043420503,0.009250053216929626
1-3-6,0.003995869285647836,-0.0028044958627658403,0.05260970023738052,0.008264991315108874
4-3-2,0.003944521373759162,-0.007170865867779075,0.05193240666068156,0.008158588398841761
4-1-2,0.003929722506719065,-0.00842928761805691,0.05173720539114581,0.00812792225191198
1-4-5,0.003661829863589588,-0.031209540183347113,0.048203625158518656,0.007572796299813266
4-2-1,0.0034035692594338845,-0.05317073225493337,0.044797094262222746,0.0070376298163416316
1-5-3,0.002747094131614207,-0.10899409880903306,0.03613800042606301,0.005677284955419527
1-3-5,0.0025695900635012516,-0.12408815833878752,0.03379667123177195,0.005309461809320758
2-4-3,0.002330986935922863,-0.14437777676805066,0.030649428048066776,0.004815029462006665
1-5-4,0.0022605735269849605,-0.1503653814325551,0.029720655137290688,0.004669119106945973
3-6-4,0.002181985071457149,-0.1570481512343908,0.028684051034536154,0.004506268456442076
4-3-1,0.001956007055754464,-0.1762641931972238,0.02570333667087451,0.004037997810205252
1-5-2,0.0018142293952167143,-0.18832025743787165,0.023833248963903837,0.0037442067681186363
3-6-2,0.0017511580177802988,-0.1936835324082405,0.023001319538928304,0.003613510538313457
4-6-3,0.0016299183540057468,-0.2039931479671131,0.021402133856486618,0.003362278242425259
2-1-3,0.001629570267368992,-0.20402274751642227,0.02139754249464663,0.003361556938833701
3-2-6,0.0015504871568917636,-0.21074758030494084,0.020354413752279702,0.003197681266527981
2-3-4,0.0013460172254672505,-0.2281346821881633,0.01765739714365605,0.002773979577554268
2-1-4,0.001340967302278626,-0.2285641024377391,0.017590787219071508,0.0027635151490228898
3-4-6,0.0012698087510085432,-0.23461507028506878,0.016652185668789957,0.002616060713311948
4-6-2,0.001076426816107278,-0.25105930431536344,0.0141014228910901,0.002215335521769933
3-2-5,0.000997058739194831,-0.25780836922646316,0.01305453536031194,0.0020508693432755454
4-2-6,0.0009530755858479118,-0.26154847694333117,0.012474385045545109,0.001959727647136425
3-1-6,0.0008877109322233255,-0.26710676066854383,0.011612206654745758,0.0018242793005410558
3-6-1,0.0008683632598129255,-0.2687519901116174,0.011357005347318691,0.001784187139210122
3-4-5,0.0008165652367203217,-0.2731566353256405,0.010673774675692043,0.001676851504493884
2-4-1,0.0007633691434077898,-0.2776801654494615,0.00997210305983023,0.001566618794841687
1-6-5,0.0007012195875413782,-0.2829650533169241,0.0091523327238081,0.001437832759623172
6-2-3,0.0006194809359867113,-0.28991570005738576,0.008074176638590143,0.0012684542868234595
4-2-5,0.0006128863033524829,-0.2904764746842217,0.007987191556635185,0.0012547889182002233
3-1-5,0.0005708528051444184,-0.2940507934642996,0.007432757748221867,0.001167687288830305
4-3-6,0.000547725763305287,-0.29601740161011875,0.007127705482033279,0.0011197635348585702
4-1-6,0.0005456708319264095,-0.2961921427126302,0.0071006003521014525,0.0011155053151296868
2-3-1,0.0005356736491742058,-0.2970422532097912,0.006968734665375311,0.0010947891971773923
4-6-1,0.0005337779283732441,-0.297203455839825,0.0069437295682938695,0.0010908608929050042
6-2-4,0.0005097685544326625,-0.2992450931013477,0.006627039090484855,0.001041108774248958
6-4-3,0.000507338812903048,-0.2994517061873451,0.006594990107955359,0.0010360738745808515
3-5-4,0.0005040938071810573,-0.29972764526898327,0.006552187558620524,0.0010293495880534485
2-6-3,0.00044637073776275445,-0.3046361268339555,0.005790803839081426,0.000909736098505665
3-5-2,0.00040456184769815934,-0.3081913460591643,0.005239332676027015,0.0008230999011387925
4-5-3,0.0003765524151438608,-0.31057312832964273,0.004869880286275728,0.0007650588786873662
2-6-4,0.00036731681721234046,-0.31135847745686684,0.004748060120159639,0.0007459209134373912
6-1-3,0.0003546756235516052,-0.3124334214379866,0.004581319176793025,0.0007197258877561967
4-3-5,0.0003522214012275235,-0.312642116248493,0.0045489472856147465,0.0007146402590938989
4-1-5,0.0003508999537839581,-0.31275448554002905,0.004531517017614506,0.0007119019615367565
6-4-2,0.000335055496319019,-0.3141018190785498,0.004322524112692698,0.0006790691467458673
5-2-3,0.00029534181399312124,-0.3174788723007407,0.0037986893362229332,0.0005967746296028407
6-3-4,0.00029296036403792495,-0.31768137891240883,0.0037672773333087433,0.0005918397995219901
6-1-4,0.0002918612493254892,-0.31777484213877827,0.0037527796973308254,0.0005895622188684899
1-5-6,0.00025191907614356755,-0.32117132508232427,0.0032259310614181475,0.000506794223982609
4-5-2,0.0002486818535018368,-0.3214466023296844,0.003183231173127798,0.0005000860655197501
5-2-4,0.00024303567847973827,-0.32192672485760715,0.0031087565171052504,0.0004883860865720516
5-4-3,0.00024187728242716606,-0.3220252290731017,0.003093476943373377,0.0004859856633873027
6-3-2,0.00023511613213478502,-0.3226001635300285,0.0030042954460993638,0.00047197523760817214
6-1-2,0.0002342340346510214,-0.32267517269501567,0.002992660329153017,0.0004701473590975947
2-4-6,0.00021376044913879938,-0.3244161441656658,0.0027226079073624653,0.00042772208560901565
6-2-1,0.0002028722787647921,-0.3253420198007571,0.0025789898402381875,0.00040515966704135606
3-5-1,0.00020061390308363883,-0.32553406079077085,0.0025492012220382004,0.0004004798709276908
5-1-3,0.0001690940527040198,-0.3282143514627355,0.0021334454217456283,0.0003351645761603823
6-4-1,0.00016614713238192975,-0.32846494285054956,0.0020945747037011925,0.00032905798088233055
5-4-2,0.00015974002156112735,-0.3290097715588211,0.002010063087853284,0.0003157811941327933
3-6-5,0.00015636759757384157,-0.3292965456534366,0.0019655798553228957,0.00030879287203871674
2-3-6,0.00015000061350151948,-0.32983796218340294,0.0018815975227116347,0.00029559923576018363
2-1-6,0.00014943784835847588,-0.3298858169208221,0.0018741744902541506,0.0002944330763158976
2-6-1,0.00014618084832524047,-0.33016277593879106,0.001831213732539191,0.0002876839352297001
5-3-4,0.00013967087656253875,-0.33071635142789313,0.0017453453515828517,0.0002741940004905863
5-1-4,0.00013914686603356218,-0.3307609106664654,0.0017384335035184537,0.0002731081481864325
2-4-5,0.00013746113468963772,-0.3309042568417214,0.0017161982271598779,0.0002696149831396167
4-5-1,0.00012331621862252075,-0.33210706986696753,0.001529622757139317,0.0002403039505282461
6-3-1,0.0001165892562876546,-0.33267909715071564,0.0014408922087583236,0.00022636436888370578
5-3-2,0.00011209323956536311,-0.3330614159605012,0.0013815884681633562,0.00021704774288585195
5-1-2,0.00011167269349874598,-0.33309717709787684,0.001376041345814092,0.00021617628918370863
2-5-3,0.00010312294412847597,-0.33382420508845345,0.0012632677174838028,0.00019845953629369893
5-2-1,9.672075981462837e-05,-0.3343686148711756,0.0011788210836652254,0.0001851929582301195
2-3-5,9.6459633291059e-05,-0.3343908197667223,0.001175376750475918,0.00018465185300109297
4-6-5,9.611826773468919e-05,-0.3344198477889193,0.0011708740415997266,0.00018394447680263016
2-1-5,9.60977406423571e-05,-0.3344215933103427,0.0011706032834077496,0.0001839019406525459
2-5-4,8.48594865530149e-05,-0.3353772383163327,0.001022367512408427,0.00016061408015591153
5-4-1,7.921179267490325e-05,-0.3358574900001859,0.0009478728222426468,0.00014891095384149034
3-5-6,5.6176383859594974e-05,-0.3378163061312575,0.0006440292217264589,0.00010117708141707787
5-3-1,5.5584733030175895e-05,-0.3378666171631962,0.0006362251788418538,9.99510651810422e-05
5-6-3,4.631812359871462e-05,-0.3386546033535096,0.0005139959622124852,8.074883803783367e-05
5-6-4,3.811501135759994e-05,-0.3393521550536648,0.0004057945763042606,6.375038507613425e-05
6-2-5,3.6531544242918954e-05,-0.33948680518955454,0.00038490819424431935,6.046913151356775e-05
4-5-6,3.453130180396471e-05,-0.3396568958177215,0.00035852442700015234,5.6324237964488824e-05
2-5-1,3.377147778560055e-05,-0.3397215074578222,0.00034850213187400964,5.474973398896205e-05
5-6-2,3.0589305403485245e-05,-0.3399921035060154,0.0003065283721809605,4.815565043098299e-05
6-4-5,2.9918386851076974e-05,-0.34004915506926875,0.0002976787654623884,4.676537596940835e-05
5-2-6,2.7083977964742447e-05,-0.3402901790464475,0.0002602921052878812,4.0891926391688145e-05
2-6-5,2.632302530722953e-05,-0.34035488666038527,0.0002502549230900235,3.931508365509875e-05
6-5-3,2.24446869482325e-05,-0.340684681186728,0.00019909853596159575,3.127840803404308e-05
5-4-6,2.2181075205225527e-05,-0.34070709741292493,0.00019562142202036472,3.073215294427354e-05
6-3-5,2.0994418755750872e-05,-0.3408080047514448,0.00017996908560755028,2.8273168689861167e-05
6-1-5,2.091565289740938e-05,-0.34081470260669605,0.00017893014151116625,2.8109950426028587e-05
6-5-4,1.846964927511436e-05,-0.3410226985398451,0.0001466666573493503,2.3041352521281458e-05
5-3-6,1.556496958306241e-05,-0.3412696979954227,0.00010835310524112935,1.7022288090261916e-05
5-1-6,1.550657367300973e-05,-0.3412746636919952,0.00010758284656206142,1.6901280343322497e-05
5-6-1,1.5168607678965122e-05,-0.34130340263238895,0.00010312497888079237,1.6200948702895957e-05
6-5-2,1.4822866955779616e-05,-0.3413328026969232,9.856456030868277e-05,1.5484506303078475e-05
2-5-6,9.456769797249437e-06,-0.3417891088019853,2.778421104550345e-05,4.364903467461229e-06
6-5-1,7.350354987272751e-06,-0.34196822779837877,0.0,0.0
