3連単,予想確率,標準化値,min-max処理値,予想確率[%]
1-5-3,0.05391478656677801,5.837905489275595,1.0,0.11942751770743706
1-2-3,0.040613521482570705,4.289578845238957,0.7532867657338603,0.0899631685534586
1-2-5,0.03912600904454934,4.116425755924246,0.725696231880724,0.08666809958315551
2-1-3,0.02889442726905908,2.9254239547166008,0.5359197996760328,0.06400357136557552
2-1-5,0.027836138837442174,2.802234456170805,0.5162905568861386,0.061659299624701853
1-5-4,0.024236738416294517,2.3832481763441935,0.44952850728421034,0.05368607376368278
1-5-2,0.020798377744120116,1.9830076423173795,0.38575343952672136,0.046069575729782264
1-2-4,0.0182573160169787,1.6872167118030972,0.3386215649866597,0.040440732948564345
1-3-5,0.01522465068376407,1.3342009266025203,0.2823713761461619,0.033722912524769125
2-5-3,0.014998331885438535,1.3078564079965547,0.27817359177327444,0.0332215815572441
2-1-4,0.01298913934383183,1.0739774253979044,0.2409068816472025,0.02877091087376472
4-1-3,0.00991864834344987,0.7165585636528883,0.1839550984375941,0.0219693007760291
4-1-5,0.009555367538421095,0.6742710559510108,0.17721692866291083,0.021164577885947392
1-4-3,0.009485012174152853,0.6660813774236082,0.17591197012274915,0.021008729926784764
1-4-5,0.009137613744546315,0.6256426491334002,0.1694683882826302,0.020239188942474635
1-5-6,0.007951010577789144,0.48751674251044613,0.14745915057420422,0.0176106803163244
1-3-4,0.0071042578982461885,0.38895094998275676,0.1317534946932762,0.01573499282049796
2-5-4,0.006742318197585824,0.3468195528172002,0.1250401998604969,0.01493324068298096
1-3-2,0.006096407727041154,0.2716326901484787,0.11305978595057169,0.013502449588610944
1-2-6,0.005989424413453339,0.25917935478175397,0.11107544843525546,0.013265465084862984
4-5-3,0.005148507645601124,0.16129288843137282,0.09547803764522665,0.011402705031546648
2-1-6,0.004261166768617281,0.05800244850110219,0.07901954769924698,0.009437108432085485
2-3-5,0.004235282718074725,0.05498942944938695,0.07853944766478901,0.009379771276718915
4-2-3,0.0038783242813882606,0.013437873651019422,0.07191854582906329,0.008589053405493579
4-1-2,0.0038262563592392565,0.007376935037094115,0.07095278464818507,0.00847371494496309
4-2-5,0.003736276623449485,-0.0030971079554099426,0.06928383124453742,0.008274395982796074
1-4-2,0.0036589751841319073,-0.012095340631780943,0.0678500361892001,0.00810316139843594
5-1-3,0.0034330298916309698,-0.038396381492113656,0.06365917964080306,0.007602657803792924
1-6-3,0.0028754778901745773,-0.10329792385110757,0.05331764771282227,0.0063675943163419724
1-6-5,0.0027701605236732326,-0.11555733553875319,0.05136421035559005,0.006134300141770753
