3連単,予想確率,標準化値,min-max処理値,予想確率[%]
3-2-1,0.041421024210654175,6.136459140053965,1.0,0.14562584697755118
4-3-1,0.040526117542910946,5.995827530597417,0.9783940437453721,0.14247946129821107
3-4-1,0.02549060110722979,3.633046079105396,0.615387797301496,0.08961636920167992
4-2-1,0.02458395419308647,3.490569528934722,0.5934983933318357,0.08642870620876439
2-3-1,0.017610934171732574,2.3947826008423467,0.42514702108879776,0.061912395036038986
3-5-1,0.010724384435300334,1.3125841907228732,0.25888332263419384,0.03770010312696712
3-6-1,0.008171628059341778,0.9114270079220805,0.19725148483956426,0.02872491454734114
1-3-4,0.007630868914565771,0.8264485050241483,0.1841958011046513,0.026823669545573404
1-3-2,0.006942156397276431,0.718219621219406,0.16756804196850225,0.024402238038032983
2-4-1,0.006574434085151054,0.6604332816476094,0.15869002990757172,0.023109370012183057
4-5-1,0.006365071379346972,0.6275326280502289,0.15363533356212955,0.02237327557566371
4-6-1,0.004849974951660559,0.38944025843505115,0.11705598029762997,0.017046376274629908
1-2-4,0.004629037845791568,0.35472072632408563,0.1117218403068447,0.016269587620574975
1-3-5,0.00450095342935893,0.33459268584959784,0.1086294660983455,0.015819258007290747
1-3-6,0.004333493319170218,0.3082768859293689,0.10458643463423016,0.01523048812597206
3-1-4,0.0031278124106831045,0.11880813710535541,0.07547737789705652,0.010991457083903557
5-3-1,0.0031085546261984155,0.11578184025869226,0.07501243237353447,0.010923748998242236
3-1-2,0.0028455164384828036,0.07444626301881622,0.06866183539853152,0.009998937934944357
2-5-1,0.002765990424357016,0.06194901412874237,0.06674181888257491,0.00971933390359729
1-2-5,0.0027303684547480443,0.05635113996075222,0.06588178873103294,0.009594091284352757
1-2-6,0.0026287837995268917,0.040387448913656004,0.06342920490753255,0.009236931687772074
1-4-2,0.0025916143458171504,0.03454639276083558,0.0625318134590072,0.009106248298010157
3-2-4,0.0022244330283599494,-0.023154931296343318,0.053666862768112125,0.007815282345234334
2-6-1,0.002107593689866964,-0.04151584513503828,0.050845981298243095,0.007404489091961378
4-3-2,0.001979948533878716,-0.061574857290158484,0.04776421226488447,0.006955703866289339
5-2-1,0.001885711466346393,-0.07638389934474134,0.0454890230948201,0.006624377516364563
3-1-5,0.0018448931771561754,-0.08279835786985112,0.04450353689562056,0.006480865253921443
3-1-6,0.0017762530502182304,-0.09358492575734695,0.04284634108583488,0.0062395347105137534
4-1-2,0.0016888535982010424,-0.10731945925210039,0.04073623418304037,0.005932248605581126
1-4-5,0.0016802755238931016,-0.10866747512844395,0.04052913158237063,0.005902089113947341
1-4-6,0.0016177600749344104,-0.11849157022109781,0.03901980541001557,0.0056822922117327505
1-2-3,0.0014263853301847767,-0.14856547550481541,0.03439939692235911,0.005009441312335512
3-2-5,0.00131204841538622,-0.16653314177437878,0.03163893209572363,0.004607446283904982
4-3-5,0.0012837014370652672,-0.17098777523303715,0.03095454388449497,0.004507781670983357
3-2-6,0.0012632330308989391,-0.17420431725460916,0.030460370017909667,0.004435817183107701
3-4-2,0.0012453716603004648,-0.1770111722987198,0.03002913846527019,0.004373018723011133
4-3-6,0.0012359407153705805,-0.17849321395958967,0.029801444795148437,0.004339860639448225
1-5-4,0.0011985116826506218,-0.18437506209139945,0.0288977862654385,0.004208264600680727
5-4-1,0.001160471516771461,-0.19035294776865247,0.02797937299450312,0.004074519890225339
4-1-5,0.0010949697701265236,-0.20064632962055268,0.026397947887702704,0.0038442235196159643
1-5-2,0.0010903418258229917,-0.20137359569123942,0.026286214267007793,0.0038279522164663994
4-1-6,0.0010542308997434963,-0.20704830774398614,0.025414379116695175,0.003700990484277324
2-3-4,0.0009457598979843311,-0.22409416526924533,0.022795536500610614,0.0033196193102091034
1-6-4,0.0009132264657689397,-0.2292066860476789,0.022010073682425052,0.003205235622041457
1-4-3,0.0008778010725189203,-0.23477366889399606,0.021154789523247768,0.0030806841419547823
1-6-2,0.0008308045941398209,-0.24215900932274678,0.02002014175205501,0.002915450099253646
3-4-5,0.0008074378513648747,-0.24583101531247165,0.01945599261739521,0.0028332954036971603
2-1-4,0.0008067128914790922,-0.2459449403498011,0.019438489728945317,0.0028307465307420908
4-2-5,0.000778718990117823,-0.2503440889373639,0.018762625943358358,0.002732323294524536
3-4-6,0.0007773967425904262,-0.2505518757430502,0.01873070258948865,0.002727674429078896
4-2-6,0.00074974638021687,-0.2548970383201221,0.01806313295189257,0.0026304590351874696
1-5-6,0.000680622669300495,-0.26575959982309244,0.01639426185276107,0.0023874282678800884
6-3-1,0.0006084860391531291,-0.2770956315726141,0.014652649088548818,0.002133804433984765
3-5-4,0.0005759315565300616,-0.2822114603526728,0.01386667804508816,0.0020193467350809765
4-1-3,0.0005720285899100004,-0.28282479858918247,0.013772447742537204,0.002005624367461043
2-3-5,0.0005578422724648465,-0.285054131240826,0.013429943920426669,0.001955746958273148
1-6-5,0.0005386529160575868,-0.2880696748424774,0.012966650473149908,0.00188827945761432
2-3-6,0.000537087485755536,-0.28831567701321176,0.012928855896525428,0.0018827755903822222
3-5-2,0.0005239517261169011,-0.2903799179961001,0.01261171595517337,0.0018365918178124179
2-1-5,0.00047582748387671605,-0.29794248276855956,0.011449840298072009,0.0016673926911644334
2-1-6,0.0004581240963319661,-0.3007245113006853,0.011022422969944174,0.0016051496807429355
3-6-4,0.0004388408953440914,-0.30375480226637624,0.010556863809407494,0.0015373522336716236
4-2-3,0.0004068144509612956,-0.3087876515914139,0.009783641325692016,0.0014247510545784714
3-6-2,0.0003992339749388632,-0.309978898211768,0.00960062399077489,0.0013980990001695908
5-6-1,0.0003720171826715761,-0.31425592668720154,0.008943522145058141,0.001302407987336577
1-5-3,0.0003693077350279445,-0.3146817073821014,0.008878107270666666,0.0012928818908483884
6-2-1,0.0003691198126204383,-0.3147112387640579,0.008873570212823438,0.0012922211779571823
3-5-6,0.0003270657090909218,-0.32131990140652367,0.007858247437904711,0.001144363938904045
4-5-2,0.00031097263961264693,-0.323848873804878,0.007469708422962361,0.0010877826157692418
1-6-3,0.00028140034221011177,-0.3284960620860134,0.006755737025655312,0.0009838099263186572
3-6-5,0.00025884371163442123,-0.3320407616352699,0.006211146633118428,0.0009045034891496365
2-1-3,0.0002485793964987455,-0.33365376465505914,0.0059633326969854095,0.0008684153748074248
4-6-2,0.00023695091898998306,-0.33548114125927025,0.00568258344634475,0.000827531027394566
6-4-1,0.00022715724885100314,-0.337020183981574,0.00544613241047452,0.0007930976450272444
2-4-5,0.00020825114752389074,-0.3399912149885117,0.0049896776616801366,0.000726626035627137
2-4-6,0.0002005030646657565,-0.3412088004662129,0.0048026137528680134,0.0006993846954674401
4-5-6,0.00019411804907403516,-0.3422121844518673,0.004648458719128307,0.0006769357381132423
5-3-4,0.00016693869146765998,-0.34648333019471733,0.003992260667824124,0.0005813763411070522
4-6-5,0.0001536273443560172,-0.3485751641655893,0.0036708814740478556,0.0005345752238124206
5-3-2,0.00015187189269010254,-0.34885102756229786,0.003628499163950072,0.0005284032640075656
2-5-4,0.0001485419680782424,-0.34937431415118403,0.0035481039584070295,0.0005166956441074257
5-1-4,0.00014239512034781073,-0.35034027084876335,0.0033996990711102518,0.0004950840566992244
5-1-2,0.00012954346441158244,-0.35235986587876955,0.003089418316740729,0.00044989915904332915
2-6-4,0.00011318409197851769,-0.354930686901662,0.002694449882732624,0.00039238154631150186
2-4-3,0.00010879351514103054,-0.355620651463727,0.0025884470843373906,0.00037694479901320536
4-5-3,0.00010532898809446571,-0.35616509037800265,0.0025048021384350186,0.000364763932920781
5-2-4,0.00010126835218669114,-0.3568032058192111,0.002406765186703962,0.00035048721878984856
6-5-1,9.556940825739868e-05,-0.3576987759226278,0.002269174153278779,0.00033045040801078974
5-3-6,9.480279536780496e-05,-0.35781924659111164,0.002250665625905121,0.0003277550880356936
2-5-6,8.43554821200973e-05,-0.3594610071561848,0.00199843352043026,0.0002910235740409859
5-1-6,8.086474943001833e-05,-0.36000956420026886,0.0019141558851002703,0.000278750572014791
4-6-3,8.025722313177299e-05,-0.3601050349394968,0.001899488225224037,0.0002766145816221359
2-6-5,6.675993686212796e-05,-0.36222608863125516,0.0015736198556950123,0.00022915972430627803
5-2-6,5.7509273525421965e-05,-0.36367979963875313,0.0013502787693187187,0.00019663548943784384
5-4-2,5.669612628959041e-05,-0.36380758302513516,0.0013306467515461324,0.00019377656022183262
2-5-3,4.577151694195084e-05,-0.36552434908646864,0.0010668911665539728,0.0001553669297622899
5-1-3,4.387743576965314e-05,-0.3658219976495007,0.0010211618894947472,0.0001487075650588691
5-4-6,3.5391349666965406e-05,-0.3671555578850249,0.0008162801831487068,0.00011887149304202102
2-6-3,3.487638982152998e-05,-0.3672364821137511,0.00080384737837207,0.00011706095531611675
6-3-4,3.267752231100055e-05,-0.367582026837166,0.0007507595682632987,0.00010932999800484352
5-2-3,3.120469021492328e-05,-0.3678134775074945,0.0007152006133630025,0.00010415169507985134
6-3-2,2.972826202340348e-05,-0.36804549329227354,0.0006795548370280018,9.896074870989451e-05
6-1-4,2.7873225081823614e-05,-0.36833700618417503,0.0006347682146290757,9.243865888978713e-05
6-1-2,2.5357569364762004e-05,-0.36873233312169923,0.0005740321073525468,8.35939118255232e-05
5-6-4,1.997843665196518e-05,-0.3695776459550349,0.0004441623563833027,6.468151934386339e-05
6-2-4,1.982283920453475e-05,-0.36960209757691703,0.0004404057281630774,6.413445717751331e-05
6-3-5,1.927434578621907e-05,-0.36968829149520416,0.00042716331392119247,6.220601938751123e-05
5-4-3,1.920344380906663e-05,-0.3696994335053378,0.0004254515096940615,6.195673644707554e-05
5-6-2,1.8175313108351863e-05,-0.3698610008289312,0.00040062909217906495,5.834195087242376e-05
6-1-5,1.6440603216215295e-05,-0.3701336047248063,0.000358747555930716,5.2242916683536925e-05
6-2-5,1.1692204006672863e-05,-0.3708797998837541,0.00024410576221205188,3.554810837423076e-05
6-4-2,1.1098019970608825e-05,-0.3709731739308107,0.00022976022791987595,3.345902779258713e-05
6-1-3,8.588817090315438e-06,-0.3713674868264767,0.00016917991310077112,2.46369681368883e-05
6-4-5,7.19541136604224e-06,-0.3715864559063749,0.00013553856902685104,1.9737918912660466e-05
5-6-3,6.156127884393222e-06,-0.37174977585243635,0.00011044688712298952,1.608392148331934e-05
6-2-3,6.108182301785651e-06,-0.3717573103414412,0.00010928932489022244,1.5915350502743406e-05
6-5-4,5.132363389843282e-06,-0.37191065704123805,8.572988401910333e-05,1.2484486971569151e-05
6-5-2,4.669149704817772e-06,-0.37198344953278545,7.454639977885164e-05,1.0855882606922403e-05
6-4-3,3.7589905491764686e-06,-0.3721264780200379,5.25721988813155e-05,7.655870989563839e-06
6-5-3,1.5814793683541425e-06,-0.37246866666719697,0.0,0.0
