3連単,予想確率,標準化値,min-max処理値,予想確率[%]
2-3-1,0.03692027570475493,4.4395830551039595,1.0,0.08163773461853903
1-2-3,0.03482331300032019,4.15872480992676,0.9431953224404125,0.07700032942683774
2-1-3,0.028853737997738573,3.359185382671806,0.7814853490239657,0.06379869353189485
2-3-4,0.028118079989261854,3.2606544851625814,0.7615570899866105,0.06217179560919375
1-2-4,0.026309621354467173,3.0184372451659813,0.7125677067171281,0.05817241333871385
2-5-3,0.02268276162206913,2.5326711140893936,0.614319608543032,0.05015166117320083
2-5-1,0.022501927109603966,2.508450910396199,0.609420977704007,0.04975174804877031
2-1-4,0.021799503148207746,2.4143712394745656,0.5903929966374597,0.048198346780132933
1-3-4,0.019811076128104697,2.1480498011638103,0.536528445070162,0.04380096681393527
2-5-4,0.017137222685986005,1.789925269894712,0.464096359225274,0.03788777541186307
1-5-3,0.01598152923179944,1.6351366154188034,0.43278974901043465,0.035331974675337975
3-2-1,0.013094989941651217,1.2485258483548247,0.3545962106641482,0.028948431342939288
1-5-4,0.012074324540865076,1.1118222757201592,0.3269473789203749,0.026691243354528486
3-2-4,0.009973001761482171,0.8303800606916155,0.2700245911764516,0.022044195914942652
2-3-6,0.008392960868470356,0.6187561192733837,0.2272228220898178,0.01854995644904405
1-2-6,0.007853154361060332,0.5464567368924842,0.21259998948857745,0.017356181521772672
1-3-2,0.007560990695568298,0.5073255810445073,0.2046855603106985,0.01671006545289177
2-1-6,0.006506929952005126,0.3661491785642694,0.17613208125277455,0.01437902410712496
3-5-1,0.006009708626536892,0.2995534739099353,0.16266283975923668,0.013279425744562501
1-3-6,0.005913404712162741,0.28665493816696874,0.16005406050332502,0.013066450915990036
3-1-4,0.005822108545898137,0.27442711885751925,0.1575809362669618,0.012864550655903138
2-3-5,0.005662360567771844,0.2530311556807442,0.15325351910829269,0.012511270122319998
1-2-5,0.005298176922728564,0.20425395079637607,0.14338813882021773,0.011705882824451168
2-5-6,0.005115286657292092,0.17975840831398082,0.13843381963517215,0.011301423429606881
1-5-2,0.004608222941470609,0.11184445585432506,0.12469795737186593,0.010180058751398283
3-5-4,0.004576928656341489,0.10765303271320205,0.12385022566330574,0.010110851855147126
2-1-5,0.004389938682533428,0.08260839276877376,0.11878484937092867,0.009697326009647006
1-3-5,0.003989513377718042,0.028977134474501776,0.10793771781316024,0.008811790762161528
1-5-6,0.003604063059191553,-0.022648437995335866,0.097496244050736,0.0079593724981183
3-2-6,0.0029768395835445207,-0.10665607643908005,0.08050537090998659,0.006572276105716537
2-4-3,0.0027942712893460307,-0.13110849546643927,0.07555977361222985,0.006168528745992108
2-4-1,0.0027719944301732627,-0.13409216301669727,0.07495631519130838,0.006119263767571599
4-2-3,0.002309222334719936,-0.19607388466159073,0.062420269790879085,0.005095849420005395
4-2-1,0.002290812446980938,-0.1985396265430983,0.06192156386029179,0.005055136197591418
3-1-2,0.002222035201897733,-0.20775135754877597,0.0600584552689345,0.004903036232844672
3-2-5,0.002008342388175212,-0.23637246203583168,0.054269725047535085,0.004430457411251749
1-4-3,0.0019687518229179316,-0.2416750535698716,0.053197255189542145,0.0043429034015985395
3-5-2,0.0017468064208679935,-0.2714014745563129,0.047184970387043376,0.0038520740904410696
3-1-6,0.0017378401802815512,-0.2726023745969379,0.04694208366122922,0.003832245368376688
4-3-1,0.0017249757862685241,-0.27432537668950063,0.046593599755261755,0.003803795931742484
5-2-3,0.0015225321211053704,-0.3014398181741863,0.041109598013478785,0.0033560944528992
5-2-1,0.0015103939891433094,-0.30306554782373324,0.040780787839209874,0.003329251135152359
3-5-6,0.0013661666488296788,-0.32238274293712,0.03687380964428717,0.003010294286114841
4-1-3,0.0013480939250685225,-0.3248033265127821,0.03638423715751625,0.0029703266973632983
2-6-3,0.001178517414100829,-0.34751568147881706,0.031790574615579784,0.0025953104938375654
3-1-5,0.0011724441307575395,-0.3483291111591127,0.03162605528420876,0.0025818795083234784
2-6-1,0.0011691218816889696,-0.34877407903644636,0.03153605879227609,0.0025745323985984798
5-2-4,0.0011502996169815243,-0.3512950529311246,0.031026181971202223,0.002532907209991507
5-3-1,0.001137322726891667,-0.35303312226864164,0.030674650656066473,0.0025042089897763485
4-5-3,0.0010597757957352156,-0.36341942764136825,0.02857397980924512,0.0023327149806626453
