3連単,予想確率,標準化値,min-max処理値,予想確率[%]
1-3-2,0.0354521973444736,4.606271525122116,1.0,0.07068358385559298
1-2-3,0.0345550764983818,4.4736009175772855,0.9745935009375042,0.06888776144863201
1-2-5,0.030302214799887612,3.8446669809717995,0.8541522836517563,0.06037454456694516
1-3-5,0.029827161576028653,3.774413792563503,0.8406987569176634,0.05942360108188244
1-2-4,0.025848746900999718,3.186066420745387,0.7280298905640677,0.05145976181906346
1-3-4,0.02544351148737973,3.126138230738594,0.7165536070721861,0.050648576972514486
1-2-6,0.014149927297647946,1.4559879022319269,0.39671884079892983,0.0280415094507048
1-3-6,0.01392809636467791,1.4231824616075324,0.3904365797021243,0.027597456721666015
2-3-5,0.01332746494759264,1.3343581573208156,0.3734266733984635,0.02639513558307543
2-3-4,0.011368748803917307,1.0446936579154802,0.31795575207858345,0.022474252064414686
1-5-2,0.01105585697495283,0.9984216877284421,0.309094642681918,0.0218479170953219
3-2-5,0.01072389608839413,0.9493296922712813,0.2996934967940698,0.02118341041161952
1-5-3,0.010607148934821816,0.9320645536212943,0.2963872126287807,0.02094971039757189
3-2-4,0.009147822283358274,0.7162522087187455,0.25505902215834153,0.018028485780854683
1-4-2,0.00796546433045922,0.541399346219854,0.2215745965620264,0.01566168657636118
1-5-4,0.007934623098584594,0.5368383943836964,0.22070117161362351,0.015599949770779175
1-4-3,0.007642181576661737,0.4935907153738277,0.21241921574899789,0.01501455144893359
2-1-3,0.00732188203791036,0.4462232569231681,0.20334831970811829,0.014373388007982709
1-4-5,0.006701621039287594,0.3544960343509433,0.18578250285227033,0.01313177311926039
2-1-5,0.006420742326025197,0.3129583198977904,0.17782800620194297,0.012569520788247945
2-3-1,0.006243329354711376,0.2867216241470715,0.17280366359637842,0.012214382246368293
2-3-6,0.006223395263869844,0.28377367354005895,0.1722391293282434,0.012174478941087216
3-1-2,0.0060444818143417355,0.2573150797505591,0.1671722931182657,0.011816336798956703
2-1-4,0.00547709612640516,0.1734073160878207,0.15110390722417735,0.010680565697187882
3-1-5,0.005085431911820324,0.11548610120477967,0.14001196064416832,0.009896547160978056
3-2-1,0.005023672206891781,0.10635277473003103,0.13826292327400508,0.009772918931357556
3-2-6,0.005007632313360505,0.10398071702005883,0.137808672833008,0.009740810882219899
5-3-2,0.004753713868855242,0.06643001864301519,0.1306176920968261,0.009232526592350033
2-5-3,0.004739519221847278,0.0643308449913996,0.13021569911285816,0.009204112287558373
5-2-3,0.004633420738173724,0.04864048359819746,0.1272109857147386,0.008991728376120367
1-5-6,0.0043435119083032915,0.0057673514454025885,0.11900075579265,0.008411399900948718
3-1-4,0.004338034141695748,0.004957272594846942,0.11884562521822915,0.008400434715983077
4-3-2,0.003979465326199511,-0.048069633206924936,0.10869094169434063,0.007682665291595293
3-5-2,0.003912646720726874,-0.05795109457522528,0.10679863605380921,0.007548910347172379
4-2-3,0.00387876462023919,-0.06296174489750746,0.10583909358188272,0.00748108644639496
2-5-4,0.0035453729296096494,-0.11226533464119401,0.09639742726421414,0.006813715633493506
5-2-4,0.003466006505657846,-0.12400242862381317,0.09414976689102203,0.006654842943026087
1-6-2,0.0034479848983505336,-0.1266675518352638,0.09363939423481575,0.006618767974583529
2-4-3,0.003414703300764381,-0.13158939685876642,0.09269685802962715,0.006552146137687148
5-3-4,0.003411669303730448,-0.13203807914224547,0.09261093510950548,0.006546072797757611
4-2-5,0.0034013861519362164,-0.13355880179846252,0.09231971583000953,0.006525488375394993
4-3-5,0.0033480620148149745,-0.14144463535087454,0.09080957408524777,0.006418746144745294
1-6-3,0.003308046533586476,-0.14736231994031543,0.08967633401982504,0.006338644675552469
1-4-6,0.003129390082821901,-0.17378290749883227,0.08461677602534443,0.005981016983777362
2-1-6,0.0029982309118383147,-0.1931793655961709,0.08090234293737313,0.005718467541127754
2-4-5,0.0029944391210505092,-0.19374011411705588,0.08079495926714046,0.005710877278468142
1-6-5,0.002900909122092532,-0.2075717866720735,0.07814618587034225,0.005523652481961092
