3連単,予想確率,標準化値,min-max処理値,予想確率[%]
1-4-3,0.025267849780448968,4.072379652975659,1.0,0.051934398691696616
1-4-5,0.022658231914953936,3.5681622975285334,0.8960531041027789,0.04653597915740606
1-3-5,0.020233550525231486,3.099677446051706,0.7994726402218735,0.0415201308403861
1-4-2,0.019454375888547346,2.9491292068113886,0.7684363778188348,0.03990828121484658
1-3-2,0.017372542524731596,2.546887741858186,0.6855123149492439,0.03560166987264193
1-3-4,0.016602933074435472,2.3981876402508506,0.654857055238921,0.03400960739284852
3-4-5,0.01602262128547185,2.2860626891478955,0.6317419432859726,0.032809137952880894
1-2-3,0.015555675373653464,2.195841727716345,0.6131424468895103,0.03184318429156224
1-2-5,0.013949113330675942,1.8854298182246871,0.5491495000133082,0.028519749075037005
3-4-2,0.013757035340506298,1.8483174664418847,0.5414986055615552,0.028122404472231573
3-1-5,0.012145764761554458,1.5369957971005606,0.4773181072031142,0.024789228882252518
1-5-3,0.01150764355753976,1.4137011989920396,0.45190031740309594,0.023469171252916633
1-2-4,0.011446147070832927,1.401819154380605,0.4494507752742343,0.023341955755384225
3-4-1,0.010905752142794163,1.2974067401664426,0.42792564085859597,0.022224060842750103
3-1-2,0.010428363254999079,1.2051680389732236,0.4089101774536838,0.021236504184972027
3-1-4,0.009966383271312601,1.11590656942097,0.39050848504277264,0.0202808233547018
3-2-5,0.009864024739637404,1.0961293641714465,0.38643131658952257,0.020069078062717502
1-5-2,0.008860034601480873,0.9021433944056197,0.3464401516941992,0.0179921609608984
1-5-4,0.008467532102232814,0.8263060180625121,0.33080590233984114,0.017180205621683764
3-2-4,0.008094068433147718,0.7541472295779972,0.3159300120246058,0.016407635203158383
3-2-1,0.006713920713985552,0.4874819670950848,0.2609556522980629,0.013552574887299355
1-4-6,0.006274944208749807,0.40266511498045465,0.24347023970398177,0.012644480498349533
3-5-2,0.006265315825548302,0.400804766774196,0.24308671974133178,0.012624562619703043
5-4-3,0.006184262152994457,0.3851439802028163,0.23985817131114093,0.01245688989833406
3-5-4,0.005987760236804315,0.34717685948689064,0.23203106202594811,0.012050393684113377
4-3-5,0.005864374832961306,0.3233369468126662,0.2271163463895755,0.011795150882797686
1-3-6,0.005603455784515746,0.27292346891135494,0.2167233591537881,0.011255397340096588
4-1-3,0.005551485466145757,0.2628820230595538,0.21465326554170058,0.011147888273117301
4-3-2,0.005035156881613119,0.16311958777080757,0.19408674722696162,0.010079778511259567
4-1-5,0.004978138078917758,0.1521026989435375,0.19181556123213606,0.0099618258323013
3-5-1,0.004966766443389896,0.1499055282126116,0.19136260364396765,0.009938301752326932
2-4-3,0.004788667708911698,0.11549417853017756,0.1842685341033607,0.009569875516458428
5-4-2,0.004761424559788305,0.11023039305925644,0.18318337875426338,0.009513518625915983
5-1-3,0.004687909175146119,0.09602611690101896,0.18025509713292495,0.009361440080711825
4-2-3,0.004508566653055354,0.06137444877616522,0.17311148475955648,0.00899044086761437
3-4-6,0.004437285972781842,0.047601951056402525,0.17027221639392995,0.008842985172321198
2-4-5,0.004294102761214234,0.019936804662506864,0.1645689099505459,0.00854678738162957
4-1-2,0.004274233301868555,0.016097726773782316,0.1637774650997698,0.008505684169206872
5-3-2,0.0042518994758356295,0.011782496238218183,0.16288785903126182,0.008459483012966427
5-3-4,0.004063538905489995,-0.02461159421692668,0.15538503769648193,0.008069828498453401
4-2-5,0.0040429300362549775,-0.02859353719863021,0.15456414050181722,0.008027195696260788
4-3-1,0.003991570246917467,-0.038517019674164404,0.15251836562184004,0.007920949608010595
1-2-6,0.0038630511083149396,-0.06334884698778395,0.14739916188793117,0.007655086840309751
2-3-5,0.0038345862777678643,-0.06884867965350426,0.14626534424484589,0.007596202702790079
5-2-3,0.003807224410206371,-0.07413540330924284,0.1451754600757595,0.007539600223824978
5-4-1,0.003774571687169411,-0.08044439968589066,0.14387482934083007,0.007472052748686479
2-1-3,0.0036299947728547096,-0.10837883037719646,0.13811600861074558,0.007172971856896264
5-1-2,0.0036093434153320367,-0.11236898273404355,0.13729341901288564,0.007130251160761363
5-1-4,0.00344944829359904,-0.14326312110392103,0.13092443994011999,0.006799482062337279
5-3-1,0.0033706507740811865,-0.1584879850322451,0.12778575911386506,0.006636476560940572
3-1-6,0.0033636338677005976,-0.15984375670495685,0.12750626009344992,0.006621960947380394
4-5-3,0.003335308609399556,-0.16531662191704363,0.12637800192400267,0.006563365537781157
2-1-5,0.0032550954722333765,-0.18081500443075177,0.12318293389168726,0.0063974316007437936
2-3-4,0.0031465253346681286,-0.20179238520649823,0.11885834333141342,0.006172836590408184
2-4-1,0.0029227689748838348,-0.2450254736546839,0.10994562881317992,0.005709960121192973
1-5-6,0.0028577746790949183,-0.25758334750094497,0.10735676115266436,0.005575508835951718
5-2-4,0.0028014245273268626,-0.268471042929158,0.1051122090145621,0.005458939370327215
4-2-1,0.0027518089656174615,-0.2780575144370821,0.10313591060854589,0.005356301500975405
3-2-6,0.0027317314584507546,-0.28193679028870083,0.1023361787493614,0.005314767907754066
2-1-4,0.0026710157571700026,-0.29366797543219736,0.09991773704423464,0.005189167592027386
2-3-1,0.0026100003719999585,-0.3054570640029071,0.0974873582618621,0.00506294733137181
4-5-2,0.00256794099835804,-0.3135835665188101,0.09581203966780062,0.004975940667572209
5-2-1,0.0023237439018504217,-0.36076611222290345,0.08608512504757675,0.00447077920564541
2-5-3,0.00218088525887529,-0.3883685470912828,0.0803947468946293,0.004175252837943717
4-5-1,0.0020357095371379267,-0.4164186763678371,0.07461207433027857,0.00387493321548319
3-5-6,0.0020208567717999635,-0.41928845364780065,0.07402045558303402,0.0038442078515903096
4-3-6,0.0016240730977663965,-0.49595301724199875,0.05821567749508965,0.003023396205137216
2-5-4,0.001604734787663242,-0.499689469121776,0.057445389502468365,0.0029833917614209954
1-6-3,0.0015667886287723046,-0.507021236787206,0.05593390941946875,0.002904893952175935
5-4-6,0.0015357816482013953,-0.5130122510083239,0.05469883227499188,0.002840750963339671
1-6-5,0.0014049735304309204,-0.5382863434665826,0.04948845339914843,0.0025701530694668233
4-1-6,0.0013786397290799105,-0.5433744292938758,0.04843951939857883,0.0025156773128799654
5-3-6,0.0013714360278084122,-0.5447662925442666,0.0481525799213305,0.0025007752836681634
2-5-1,0.0013311058857894409,-0.5525586815459242,0.04654614047692129,0.002417345817088148
1-6-2,0.0012063113872721656,-0.576670852469001,0.041575297459083345,0.0021591880739659157
2-4-6,0.0011892037893510366,-0.5799762972607073,0.04089386370448197,0.0021237982216724682
5-1-6,0.0011641817085872174,-0.5848109389748588,0.039897178458462176,0.0020720359727355443
1-6-4,0.0011528713889343962,-0.5869962625580591,0.039446663218257426,0.0020486387346340656
4-2-6,0.001119644309079374,-0.5934162332960168,0.03812315457113854,0.0019799031088826853
2-3-6,0.0010619458326203586,-0.604564445299836,0.03582489565545021,0.0018605444140585813
3-6-5,0.0009935178913651243,-0.6177857510069307,0.033099258243104494,0.0017189900739968144
5-2-6,0.0009454750195135472,-0.6270683552201312,0.031185603579335506,0.0016196055697304112
2-1-6,0.0009014623276469394,-0.6355722681464325,0.02943247996683031,0.001528558149082739
3-6-2,0.0008530352493151878,-0.6449291068205251,0.027503521502636824,0.0014283788511435917
4-5-6,0.0008282808242408842,-0.6497120334365688,0.02651749757928125,0.0013771702915884923
3-6-4,0.0008152455021682703,-0.6522306533884628,0.025998271648011936,0.0013502046050628844
3-6-1,0.0006762351602533344,-0.6790895387091508,0.020461179903382913,0.0010626390748048186
6-4-3,0.0005847794273905615,-0.6967601595208299,0.0168182942269824,0.0008734479976983634
2-5-6,0.00054159469222886,-0.7051040987798398,0.015098149975382976,0.000784113340328569
6-4-5,0.0005243844648451871,-0.7084293731247076,0.014412628260548007,0.0007485111822785141
6-3-5,0.00046826952799830306,-0.7192716214983603,0.012177445257002857,0.0006324282970234964
4-6-3,0.00045410892130298214,-0.7220076633356916,0.0116133967311775,0.0006031347760018185
6-4-2,0.0004502369173156974,-0.7227557926447998,0.011459166182444053,0.0005951249051934565
6-1-3,0.00044328535487026655,-0.7240989388880893,0.01118226995660481,0.0005807444662044952
4-6-5,0.000407209372500461,-0.7310693603686342,0.009745283172690073,0.0005061154216539684
6-3-2,0.00040205658804380514,-0.7320649556955505,0.009540036283258915,0.00049545604786802
6-1-5,0.00039750364445037827,-0.7329446527609836,0.00935868239233507,0.00048603754259249067
6-3-4,0.0003842453465820659,-0.7355063549846241,0.008830574838154776,0.00045861059432159446
5-6-3,0.0003834687835668493,-0.735656398619383,0.008799642602455563,0.000457004147260366
6-2-3,0.0003600084303460228,-0.7401892911226372,0.007865164445250471,0.0004084725860753948
6-4-1,0.0003569208120970049,-0.7407858653294338,0.007742177728710611,0.00040208534490483104
4-6-2,0.0003496302901169934,-0.7421945036443364,0.007451779989136237,0.000387003712918608
6-1-2,0.0003412969443172397,-0.7438046311793812,0.007119844252576475,0.00036976483003609137
6-1-4,0.0003261773754153471,-0.7467259589139944,0.0065175981247290495,0.00033848753952193266
6-2-5,0.00032282741020687615,-0.7473732224925393,0.006384161544075432,0.000331557590942211
6-3-1,0.0003187263380557593,-0.7481656112103955,0.006220806699829572,0.00032307385533292645
2-6-3,0.0002969318789878709,-0.7523766279496323,0.005352684819679793,0.0002779884674962426
5-6-2,0.00029524260757659687,-0.7527030205509734,0.005285397374321759,0.0002744939344820727
5-6-4,0.00028216326121163353,-0.7552301466571812,0.004764417857366823,0.00024743717653832756
4-6-1,0.0002771659148393826,-0.7561957090122625,0.004565362413277823,0.0002370993517432567
6-5-3,0.00026632393609525465,-0.7582905420996889,0.004133502235304235,0.0002146709530813093
2-6-5,0.00026626529109160596,-0.7583018731949581,0.00413116627410095,0.00021454963634084956
6-2-4,0.00026490070932307477,-0.7585655308820539,0.004076811940881409,0.0002117267767288046
5-6-1,0.00023405062359199463,-0.7645262306643156,0.002847984267562031,0.0001479083504192461
6-2-1,0.0002197315693786399,-0.767292886941246,0.00227762442394567,0.00011828705490314026
2-6-4,0.00021848784287889766,-0.7675331935757503,0.0022280840254441437,0.00011571420409601647
6-5-2,0.00020504973735135468,-0.7701296373389952,0.0016928143314415057,8.791529440010102e-05
6-5-4,0.00019596596533458257,-0.7718847584869387,0.0013309874461084655,6.912403267984011e-05
2-6-1,0.00018123272198332304,-0.7747314423244293,0.0007441295259848484,3.8645919480760337e-05
6-5-1,0.00016255112799736527,-0.7783410067896653,0.0,0.0
