Date,会場,Round,着順結果,艇番,選手登番,選手名,モーターNo,ボートNo,展示タイム,進入順位,スタートタイム,レースタイム,試合タイプ,コース距離,天候,風向,風速,波高,決まり手
20150721,芦屋,1,1,5,4147,石田一吉,30,23,6.86,5,0.06,109.6,予選,1800,曇り,南東,2,2,まくり差し
20150721,芦屋,1,2,1,4140,梶野学志,32,4,6.91,1,0.11,111.3,予選,1800,曇り,南東,2,2,まくり差し
20150721,芦屋,1,3,2,3935,岩津徹郎,57,49,6.83,2,0.11,113.3,予選,1800,曇り,南東,2,2,まくり差し
20150721,芦屋,1,4,4,4821,妻鳥晋也,48,33,6.89,4,0.08,113.3,予選,1800,曇り,南東,2,2,まくり差し
20150721,芦屋,1,5,3,4333,村田友也,35,21,6.90,3,0.15,NaN,予選,1800,曇り,南東,2,2,まくり差し
20150721,芦屋,1,6,6,4861,田中宏樹,47,48,6.84,6,0.01,NaN,予選,1800,曇り,南東,2,2,まくり差し
20150721,芦屋,2,1,4,3956,横澤剛治,54,54,6.83,4,0.31,111.2,予選,1800,曇り,東,3,3,まくり差し
20150721,芦屋,2,2,1,3644,矢橋成介,42,5,6.88,1,0.32,112.6,予選,1800,曇り,東,3,3,まくり差し
20150721,芦屋,2,3,2,4428,有賀達也,16,6,6.92,2,0.35,114.1,予選,1800,曇り,東,3,3,まくり差し
20150721,芦屋,2,4,3,4677,片橋幸貴,33,44,6.84,3,0.34,114.3,予選,1800,曇り,東,3,3,まくり差し
20150721,芦屋,2,5,6,3376,萩原善行,55,61,6.82,6,0.44,NaN,予選,1800,曇り,東,3,3,まくり差し
20150721,芦屋,2,6,5,4803,飯田庄吾,91,3,6.92,5,0.31,NaN,予選,1800,曇り,東,3,3,まくり差し
20150721,芦屋,3,1,3,4042,丸岡正典,39,65,6.80,3,0.29,111.1,予選,1800,曇り,東,3,3,まくり
20150721,芦屋,3,2,2,4639,雑賀勇貴,43,55,6.89,2,0.29,112.7,予選,1800,曇り,東,3,3,まくり
20150721,芦屋,3,3,1,4058,野末智一,27,5,6.87,1,0.31,114.3,予選,1800,曇り,東,3,3,まくり
20150721,芦屋,3,4,4,4868,松本峻,41,30,6.87,6,0.38,116.3,予選,1800,曇り,東,3,3,まくり
20150721,芦屋,3,5,5,3726,桂林寛,53,45,6.83,4,0.22,NaN,予選,1800,曇り,東,3,3,まくり
20150721,芦屋,3,6,6,3575,田野邊秀樹,16,40,6.91,5,0.21,NaN,予選,1800,曇り,東,3,3,まくり
20150721,芦屋,4,1,1,3717,立間充宏,15,52,6.92,1,0.11,111.2,予選,1800,曇り,東,4,4,逃げ
20150721,芦屋,4,2,3,4496,内堀学,40,56,6.82,3,0.21,112.0,予選,1800,曇り,東,4,4,逃げ
20150721,芦屋,4,3,2,4512,高野哲史,18,64,6.81,2,0.16,113.0,予選,1800,曇り,東,4,4,逃げ
20150721,芦屋,4,4,4,4171,榎幸司,29,41,6.86,4,0.16,114.9,予選,1800,曇り,東,4,4,逃げ
20150721,芦屋,4,5,5,4461,安田吉宏,32,11,6.83,5,0.21,NaN,予選,1800,曇り,東,4,4,逃げ
20150721,芦屋,4,6,6,4847,佐藤隆太郎,56,20,6.82,6,0.21,NaN,予選,1800,曇り,東,4,4,逃げ
