Date,Round,会場,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国２連率,当地勝率,当地２連率,モーター２連率,ボート２連率
20151213,1,大村,1,4624,高田明,30,佐賀,48,A2,6.59,51.89,4.63,21.15,40.23,34.09
20151213,1,大村,2,4539,金子賢志,25,群馬,51,A2,5.62,36.27,5.87,53.33,36.99,47.62
20151213,1,大村,3,4311,岡村仁,31,大阪,53,A1,6.14,38.64,6.61,50.00,33.91,31.82
20151213,1,大村,4,4584,村岡賢人,25,岡山,52,A2,5.93,42.28,5.25,28.57,32.26,38.37
20151213,1,大村,5,4715,村上遼,23,長崎,48,A2,6.16,46.36,5.05,30.00,26.58,32.61
20151213,1,大村,6,3200,熊谷直樹,50,東京,51,A1,7.34,60.71,7.74,73.68,36.47,44.87
20151213,2,大村,1,4362,土屋智則,30,群馬,52,A1,6.78,48.72,7.00,43.48,30.81,28.00
20151213,2,大村,2,3685,荒井輝年,41,岡山,56,A2,6.09,45.45,6.96,39.13,28.40,28.75
20151213,2,大村,3,4477,篠崎仁志,28,福岡,54,A1,7.13,53.61,8.50,62.50,35.62,36.71
20151213,2,大村,4,3349,吉田一郎,47,長崎,51,A2,6.81,46.22,6.56,47.49,32.26,36.25
20151213,2,大村,5,4171,榎幸司,33,長崎,53,A2,6.72,53.33,7.34,60.77,26.63,32.91
20151213,2,大村,6,4618,乃村康友,32,三重,53,A2,4.79,27.55,5.57,28.57,36.84,36.67
20151213,3,大村,1,4256,渡辺浩司,32,福岡,51,A1,7.17,57.72,5.18,35.29,39.08,29.55
20151213,3,大村,2,4337,平本真之,31,愛知,54,A1,6.39,37.50,7.21,42.42,32.74,27.16
20151213,3,大村,3,4260,中越博紀,31,香川,51,A2,6.16,41.94,6.74,52.63,31.79,30.23
20151213,3,大村,4,4614,石倉洋行,35,福岡,53,A2,5.57,41.05,4.68,22.50,41.38,33.71
20151213,3,大村,5,3966,作間章,36,東京,53,A2,7.17,54.89,5.89,47.37,37.20,31.33
20151213,3,大村,6,4427,秦英悟,30,大阪,52,A2,6.52,45.56,7.70,80.00,31.29,68.35
20151213,4,大村,1,4266,長田頼宗,30,東京,52,A1,6.68,49.23,8.00,78.57,29.63,38.30
20151213,4,大村,2,3942,寺田祥,37,山口,56,A1,7.17,48.65,6.89,31.82,26.95,45.00
20151213,4,大村,3,3212,亀本勇樹,53,広島,58,A2,6.09,41.38,5.50,25.00,31.33,37.08
20151213,4,大村,4,4608,荒井翔伍,26,東京,53,A2,6.36,40.91,4.70,20.00,28.14,33.33
20151213,4,大村,5,4002,古結宏,38,兵庫,52,A1,6.12,42.57,6.88,60.00,39.20,46.59
20151213,4,大村,6,4472,尾嶋一広,28,兵庫,53,A2,6.33,48.00,2.20,0.00,36.16,36.59
20151213,5,大村,1,4264,長尾章平,30,山口,53,A1,6.23,43.80,7.26,56.52,29.09,28.77
20151213,5,大村,2,3975,小野寺智,38,香川,52,A2,5.70,38.98,6.11,36.36,35.39,29.63
20151213,5,大村,3,4659,木下翔太,24,大阪,54,A1,6.50,46.23,5.00,34.78,41.90,33.33
20151213,5,大村,4,4624,高田明,30,佐賀,48,A2,6.59,51.89,4.63,21.15,40.23,34.09
20151213,5,大村,5,3952,中澤和志,39,埼玉,54,A1,6.80,47.66,8.68,79.41,37.50,39.77
20151213,5,大村,6,4702,三浦敬太,28,東京,51,A2,5.47,33.02,4.38,20.83,29.48,52.38
20151213,6,大村,1,4352,下條雄太,29,長崎,51,A1,7.42,55.65,7.56,60.00,33.71,28.41
20151213,6,大村,2,4362,土屋智則,30,群馬,52,A1,6.78,48.72,7.00,43.48,30.81,28.00
20151213,6,大村,3,4539,金子賢志,25,群馬,51,A2,5.62,36.27,5.87,53.33,36.99,47.62
20151213,6,大村,4,4256,渡辺浩司,32,福岡,51,A1,7.17,57.72,5.18,35.29,39.08,29.55
20151213,6,大村,5,4586,磯部誠,25,愛知,53,A2,6.52,49.57,5.92,38.46,30.52,32.22
20151213,6,大村,6,4584,村岡賢人,25,岡山,52,A2,5.93,42.28,5.25,28.57,32.26,38.37
20151213,7,大村,1,4311,岡村仁,31,大阪,53,A1,6.14,38.64,6.61,50.00,33.91,31.82
20151213,7,大村,2,3212,亀本勇樹,53,広島,58,A2,6.09,41.38,5.50,25.00,31.33,37.08
20151213,7,大村,3,3966,作間章,36,東京,53,A2,7.17,54.89,5.89,47.37,37.20,31.33
20151213,7,大村,4,3685,荒井輝年,41,岡山,56,A2,6.09,45.45,6.96,39.13,28.40,28.75
20151213,7,大村,5,4477,篠崎仁志,28,福岡,54,A1,7.13,53.61,8.50,62.50,35.62,36.71
20151213,7,大村,6,4614,石倉洋行,35,福岡,53,A2,5.57,41.05,4.68,22.50,41.38,33.71
20151213,8,大村,1,4337,平本真之,31,愛知,54,A1,6.39,37.50,7.21,42.42,32.74,27.16
20151213,8,大村,2,3349,吉田一郎,47,長崎,51,A2,6.81,46.22,6.56,47.49,32.26,36.25
20151213,8,大村,3,4264,長尾章平,30,山口,53,A1,6.23,43.80,7.26,56.52,29.09,28.77
20151213,8,大村,4,4266,長田頼宗,30,東京,52,A1,6.68,49.23,8.00,78.57,29.63,38.30
20151213,8,大村,5,4287,今井貴士,31,福岡,55,A2,7.13,63.03,6.77,48.84,33.13,30.23
20151213,8,大村,6,4608,荒井翔伍,26,東京,53,A2,6.36,40.91,4.70,20.00,28.14,33.33
20151213,9,大村,1,3942,寺田祥,37,山口,56,A1,7.17,48.65,6.89,31.82,26.95,45.00
20151213,9,大村,2,4352,下條雄太,29,長崎,51,A1,7.42,55.65,7.56,60.00,33.71,26.03
20151213,9,大村,3,4171,榎幸司,33,長崎,53,A2,6.72,53.33,7.34,60.77,26.63,32.91
20151213,9,大村,4,3975,小野寺智,38,香川,52,A2,5.70,38.98,6.11,36.36,35.39,29.63
20151213,9,大村,5,4659,木下翔太,24,大阪,54,A1,6.50,46.23,5.00,34.78,41.90,33.33
20151213,9,大村,6,4260,中越博紀,31,香川,51,A2,6.16,41.94,6.74,52.63,31.79,30.23
20151213,10,大村,1,3959,坪井康晴,38,静岡,50,A1,7.68,50.42,8.07,55.56,38.82,46.43
20151213,10,大村,2,3719,辻栄蔵,40,広島,51,A1,7.64,55.67,7.64,56.00,34.13,32.47
20151213,10,大村,3,4371,西山貴浩,28,福岡,51,A1,7.40,63.36,8.20,71.11,37.50,29.58
20151213,10,大村,4,4503,上野真之,27,佐賀,52,A2,6.41,45.69,6.85,51.28,51.76,32.58
20151213,10,大村,5,4497,桑原悠,28,長崎,50,A2,6.34,42.97,6.16,45.14,35.88,43.42
20151213,10,大村,6,3422,服部幸男,44,静岡,54,A1,6.39,45.45,7.97,54.55,43.03,37.80
20151213,11,大村,1,3779,原田幸哉,40,愛知,51,A1,7.62,52.21,8.90,74.14,30.77,28.41
20151213,11,大村,2,4344,新田雄史,30,三重,55,A1,6.90,40.91,7.24,43.90,53.94,34.94
20151213,11,大村,3,4030,森高一真,37,香川,51,A1,6.77,41.88,7.64,60.61,31.33,36.36
20151213,11,大村,4,4446,和田兼輔,28,兵庫,51,A2,6.27,42.71,6.66,55.17,28.38,27.85
20151213,11,大村,5,4424,松尾昂明,30,福岡,49,A2,6.85,53.66,6.70,54.55,38.24,37.35
20151213,11,大村,6,4042,丸岡正典,36,大阪,52,A1,6.87,44.76,6.00,35.56,33.33,41.18
20151213,12,大村,1,3783,瓜生正義,39,福岡,50,A1,6.97,47.25,7.67,46.67,46.39,32.53
20151213,12,大村,2,4364,池永太,30,福岡,54,A1,7.46,58.02,7.14,53.57,43.98,34.04
20151213,12,大村,3,4096,石橋道友,34,長崎,52,A1,7.39,59.78,7.16,56.70,45.81,28.57
20151213,12,大村,4,4101,三井所尊,36,佐賀,53,A1,7.21,57.58,7.71,70.59,26.45,44.30
20151213,12,大村,5,4099,吉永則雄,37,大阪,51,A1,6.65,45.76,6.70,50.00,38.82,31.03
20151213,12,大村,6,3319,山崎義明,48,埼玉,50,A2,5.89,36.89,0.00,0.00,35.80,30.95
20151213,1,芦屋,1,3582,吉川昭男,42,滋賀,52,A1,6.77,51.97,3.00,10.00,16.22,41.01
20151213,1,芦屋,2,3691,加藤知弘,45,群馬,55,B1,5.17,27.54,5.00,25.93,33.82,42.86
20151213,1,芦屋,3,4730,土屋実沙,26,静岡,44,B1,4.89,25.33,1.14,0.00,38.52,33.99
20151213,1,芦屋,4,3789,和田敏彦,43,福岡,49,B1,4.36,19.74,4.16,18.29,27.87,27.40
20151213,1,芦屋,5,3220,二橋学,51,静岡,49,B1,5.53,34.94,5.28,33.33,51.97,40.85
20151213,1,芦屋,6,4077,品田直樹,37,東京,49,B1,5.40,29.33,5.18,22.73,25.78,31.17
20151213,2,芦屋,1,4163,山崎裕司,33,広島,50,A2,6.24,48.60,6.93,51.72,32.12,33.73
20151213,2,芦屋,2,4353,下出秀明,27,福井,58,B1,3.92,22.22,2.00,0.00,34.06,28.48
20151213,2,芦屋,3,3335,小菅文隆,46,佐賀,60,B1,3.59,13.92,4.62,15.38,32.17,23.78
20151213,2,芦屋,4,3227,長岡茂一,50,東京,52,A1,6.50,50.78,5.32,40.91,37.07,35.14
20151213,2,芦屋,5,4373,若狭奈美,27,岡山,47,B1,5.15,33.90,4.92,33.33,18.75,32.89
20151213,2,芦屋,6,4765,野田部宏,25,福岡,50,B2,1.95,3.45,2.14,5.41,32.09,25.53
20151213,3,芦屋,1,4201,佐竹友樹,33,埼玉,52,A1,5.45,36.08,6.00,50.00,19.83,38.10
20151213,3,芦屋,2,3928,林恵祐,40,福岡,57,B1,4.83,32.93,4.88,35.09,32.23,42.36
20151213,3,芦屋,3,4095,福来剛,34,東京,51,A1,6.87,57.73,6.93,63.33,33.60,37.31
20151213,3,芦屋,4,3137,岩井範光,55,香川,51,B1,4.44,18.75,3.50,4.17,49.14,43.85
20151213,3,芦屋,5,3382,岩谷真,47,東京,51,A2,5.35,36.17,6.04,55.56,33.86,27.92
20151213,3,芦屋,6,4665,加藤啓太,32,愛知,53,B1,3.57,17.39,2.25,8.33,22.50,41.30
20151213,4,芦屋,1,3740,大澤普司,41,群馬,55,A1,5.87,38.40,7.00,59.09,31.21,35.42
20151213,4,芦屋,2,3883,山根大樹,42,広島,54,B1,3.74,13.24,4.05,26.32,18.80,43.94
20151213,4,芦屋,3,4003,表憲一,38,福井,54,A2,5.98,43.86,5.38,37.50,29.37,31.03
20151213,4,芦屋,4,4459,片岡雅裕,29,香川,51,A1,6.68,45.45,6.05,36.84,29.93,30.83
20151213,4,芦屋,5,4376,藤田靖弘,31,静岡,50,A2,5.75,38.60,5.44,22.22,36.64,27.78
20151213,4,芦屋,6,4870,新田有理,23,広島,47,B2,2.00,4.76,0.00,0.00,28.81,18.75
20151213,5,芦屋,1,4146,柳橋宏紀,34,滋賀,52,A2,5.31,31.25,5.53,41.18,51.28,37.14
20151213,5,芦屋,2,3611,岩崎芳美,43,徳島,47,A2,7.08,55.74,6.73,61.54,43.44,26.76
20151213,5,芦屋,3,4299,中島浩哉,33,長崎,57,B1,4.63,25.64,5.37,34.21,18.03,36.62
20151213,5,芦屋,4,3759,前田義哲,43,福井,50,B1,4.73,33.73,0.00,0.00,42.65,31.51
20151213,5,芦屋,5,4709,岡村将也,26,福岡,54,B1,4.77,22.89,3.28,8.33,12.37,44.60
20151213,5,芦屋,6,3220,二橋学,51,静岡,49,B1,5.53,34.94,5.28,33.33,51.97,40.85
20151213,6,芦屋,1,3691,加藤知弘,45,群馬,55,B1,5.17,27.54,5.00,25.93,33.82,42.86
20151213,6,芦屋,2,3710,吉永泰弘,41,香川,54,A2,4.59,25.00,5.36,35.71,42.42,46.26
20151213,6,芦屋,3,3874,山本寛久,39,岡山,52,A1,6.88,50.86,6.50,50.00,36.13,36.73
20151213,6,芦屋,4,4092,岡部大輔,34,佐賀,52,A2,5.34,39.13,5.94,42.00,35.04,29.29
20151213,6,芦屋,5,3713,伊藤誠二,41,愛知,54,A2,6.46,47.58,7.15,57.69,48.82,40.58
20151213,6,芦屋,6,4090,中村尊,35,埼玉,53,A1,5.77,35.83,7.30,70.00,37.19,19.35
20151213,7,芦屋,1,3789,和田敏彦,43,福岡,49,B1,4.36,19.74,4.16,18.29,27.87,27.40
20151213,7,芦屋,2,3335,小菅文隆,46,佐賀,60,B1,3.59,13.92,4.62,15.38,32.17,23.78
20151213,7,芦屋,3,3928,林恵祐,40,福岡,57,B1,4.83,32.93,4.88,35.09,32.23,42.36
20151213,7,芦屋,4,3866,木山誠一,40,岡山,53,B1,3.95,16.67,4.66,24.14,13.45,22.96
20151213,7,芦屋,5,3593,横井光弘,47,長崎,57,B1,4.29,19.44,4.42,19.44,32.81,35.37
