Date,会場,Round,着順結果,艇番,選手登番,選手名,モーターNo,ボートNo,展示タイム,進入順位,スタートタイム,レースタイム,試合タイプ,コース距離,天候,風向,風速,波高,決まり手
20150630,大村,1,1,1,3349,吉田一郎,57,14,6.93,1,0.11,110.6,一般戦,1800,雨,南,2,1,逃げ
20150630,大村,1,2,3,3974,深山祐二,16,70,6.96,3,0.06,111.9,一般戦,1800,雨,南,2,1,逃げ
20150630,大村,1,3,2,4299,中島浩哉,20,63,7.07,2,0.09,113.6,一般戦,1800,雨,南,2,1,逃げ
20150630,大村,1,4,5,4755,山田貴愛,41,11,7.01,5,0.15,115.2,一般戦,1800,雨,南,2,1,逃げ
20150630,大村,1,5,6,4741,中村直喜,14,30,7.00,6,0.16,NaN,一般戦,1800,雨,南,2,1,逃げ
20150630,大村,1,6,4,4631,新井英孝,39,43,6.96,4,0.09,NaN,一般戦,1800,雨,南,2,1,逃げ
20150630,大村,2,1,1,3663,木山和幸,47,69,7.06,1,0.15,110.4,予選,1800,雨,南,2,1,逃げ
20150630,大村,2,2,3,3952,中澤和志,19,48,7.08,3,0.10,111.3,予選,1800,雨,南,2,1,逃げ
20150630,大村,2,3,6,3950,石川哲秀,71,34,6.99,6,0.16,113.1,予選,1800,雨,南,2,1,逃げ
20150630,大村,2,4,2,4247,齊藤優,67,29,7.04,2,0.12,114.1,予選,1800,雨,南,2,1,逃げ
20150630,大村,2,5,5,3361,岡部浩,23,44,6.98,5,0.16,NaN,予選,1800,雨,南,2,1,逃げ
20150630,大村,2,6,4,4328,貞本拓哉,25,56,7.15,4,0.12,NaN,予選,1800,雨,南,2,1,逃げ
20150630,大村,3,1,1,4216,星栄爾,24,36,6.91,1,0.08,110.7,予選,1800,雨,東,2,1,逃げ
20150630,大村,3,2,2,4366,前沢丈史,44,17,6.92,2,0.11,111.6,予選,1800,雨,東,2,1,逃げ
20150630,大村,3,3,5,4424,松尾昂明,55,25,6.87,5,0.19,113.6,予選,1800,雨,東,2,1,逃げ
20150630,大村,3,4,4,3629,浅見昌克,33,46,6.97,4,0.19,114.8,予選,1800,雨,東,2,1,逃げ
20150630,大村,3,5,3,4062,後藤陽介,60,73,6.91,3,0.34,NaN,予選,1800,雨,東,2,1,逃げ
20150630,大村,3,6,6,3236,田上晋六,59,65,6.96,6,0.27,NaN,予選,1800,雨,東,2,1,逃げ
20150630,大村,4,1,4,4150,山田雄太,73,75,6.99,4,0.05,110.9,予選,1800,雨,東,2,1,まくり差し
20150630,大村,4,2,3,3725,向達哉,34,47,6.95,3,0.07,111.6,予選,1800,雨,東,2,1,まくり差し
20150630,大村,4,3,6,2958,井川正人,63,22,6.89,6,0.21,113.0,予選,1800,雨,東,2,1,まくり差し
20150630,大村,4,4,1,3619,長谷川充,45,64,6.95,1,0.21,113.0,予選,1800,雨,東,2,1,まくり差し
20150630,大村,4,5,5,4429,豊田泰洋,46,24,6.97,5,0.26,NaN,予選,1800,雨,東,2,1,まくり差し
