Date,Round,会場,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国２連率,当地勝率,当地２連率,モーター２連率,ボート２連率
20150609,1,若松,1,4074,柳沢一,34,愛知,50,A1,7.37,57.75,6.00,30.77,32.31,0.00
20150609,1,若松,2,4477,篠崎仁志,27,福岡,54,A1,7.03,48.74,7.37,58.82,43.41,0.00
20150609,1,若松,3,4262,馬場貴也,31,滋賀,52,A1,6.96,50.74,6.47,47.06,31.08,0.00
20150609,1,若松,4,3618,海野ゆか,41,広島,46,A1,6.47,47.92,7.29,57.89,43.15,0.00
20150609,1,若松,5,4266,長田頼宗,29,東京,53,A1,6.70,45.53,6.85,37.04,36.72,0.00
20150609,1,若松,6,3188,日高逸子,53,福岡,48,A1,6.60,43.33,6.44,40.00,40.16,0.00
20150609,2,若松,1,4294,古賀繁輝,28,佐賀,54,A1,6.84,53.13,6.03,41.94,28.35,0.00
20150609,2,若松,2,4238,毒島誠,31,群馬,51,A1,8.53,68.27,8.58,61.11,34.04,0.00
20150609,2,若松,3,4008,中尾誠,36,佐賀,49,A1,6.44,46.61,7.27,52.54,30.99,0.00
20150609,2,若松,4,4446,和田兼輔,28,兵庫,50,A1,5.51,30.77,6.41,41.38,35.61,0.00
20150609,2,若松,5,3422,服部幸男,44,静岡,54,A1,6.64,49.50,6.50,44.12,30.20,0.00
20150609,2,若松,6,3256,三角哲男,48,東京,51,A1,6.48,42.39,7.41,55.56,43.98,0.00
20150609,3,若松,1,4556,竹井奈美,25,福岡,45,A1,6.21,48.33,6.60,52.86,34.07,0.00
20150609,3,若松,2,3304,烏野賢太,47,徳島,51,A1,6.42,41.41,8.04,70.00,38.81,0.00
20150609,3,若松,3,3909,佐々木康,41,静岡,52,A1,7.17,57.02,6.73,50.00,32.33,0.00
20150609,3,若松,4,4055,吉田俊彦,36,兵庫,54,A1,6.52,42.61,6.71,21.43,50.00,0.00
20150609,3,若松,5,4371,西山貴浩,28,福岡,51,A1,7.11,54.68,7.29,53.17,31.50,0.00
20150609,3,若松,6,4444,桐生順平,28,埼玉,52,A1,7.75,53.51,7.33,33.33,30.16,0.00
20150609,4,若松,1,4544,松田大志,27,福岡,50,A1,5.86,40.18,6.32,47.06,29.41,0.00
20150609,4,若松,2,3908,重成一人,36,香川,54,A1,6.91,49.21,7.15,51.52,44.85,0.00
20150609,4,若松,3,4352,下條雄太,29,長崎,52,A1,6.68,48.72,5.95,35.00,38.57,0.00
20150609,4,若松,4,3942,寺田祥,36,山口,53,A1,6.68,35.11,8.43,42.86,32.03,0.00
20150609,4,若松,5,4189,川上剛,34,福岡,54,A1,7.32,57.35,6.70,48.94,33.85,0.00
20150609,4,若松,6,4337,平本真之,31,愛知,53,A1,7.50,53.91,7.58,37.50,40.91,0.00
20150609,5,若松,1,4537,渡邉和将,25,岡山,50,A1,6.78,48.67,6.88,43.75,35.38,0.00
20150609,5,若松,2,3415,松井繁,45,大阪,50,A1,7.43,48.21,8.35,46.15,35.82,0.00
20150609,5,若松,3,4230,濱崎直矢,32,埼玉,55,A1,6.56,50.88,5.47,36.84,28.57,0.00
20150609,5,若松,4,3188,日高逸子,53,福岡,48,A1,6.60,43.33,6.44,40.00,40.16,0.00
20150609,5,若松,5,4350,篠崎元志,29,福岡,52,A1,7.68,51.30,8.21,65.33,34.56,0.00
20150609,5,若松,6,4036,金田諭,36,埼玉,53,A1,6.79,55.32,7.00,54.55,27.54,0.00
20150609,6,若松,1,4524,深谷知博,27,静岡,51,A1,6.62,44.78,5.58,50.00,40.94,0.00
20150609,6,若松,2,4025,山本隆幸,37,兵庫,50,A1,6.50,44.72,7.88,70.73,31.78,0.00
20150609,6,若松,3,4237,大峯豊,31,山口,50,A1,7.46,58.18,0.00,0.00,43.20,0.00
20150609,6,若松,4,4448,青木玄太,28,滋賀,50,A1,6.37,44.55,0.00,0.00,39.04,0.00
20150609,6,若松,5,4030,森高一真,37,香川,51,A1,6.31,41.24,7.00,42.55,33.59,0.00
20150609,6,若松,6,3622,山崎智也,41,群馬,51,A1,8.06,54.64,6.70,21.74,33.33,0.00
20150609,7,若松,1,4063,市橋卓士,35,徳島,51,A1,7.07,52.80,6.60,55.00,34.31,0.00
20150609,7,若松,2,3978,齊藤仁,37,東京,50,A1,6.81,50.37,7.00,40.54,29.81,0.00
20150609,7,若松,3,4166,吉田拡郎,33,岡山,53,A1,7.81,56.60,7.97,64.10,31.50,0.00
20150609,7,若松,4,4371,西山貴浩,28,福岡,51,A1,7.11,54.68,7.29,53.17,31.50,0.00
20150609,7,若松,5,3435,寺田千恵,46,岡山,46,A1,7.40,59.85,7.56,66.13,36.69,0.00
20150609,7,若松,6,4096,石橋道友,33,長崎,54,A1,6.62,44.55,5.89,32.14,27.08,0.00
20150609,8,若松,1,3898,平田忠則,38,福岡,52,A1,7.21,56.82,7.68,64.52,35.82,0.00
20150609,8,若松,2,3556,田中信一,42,大阪,51,A1,7.64,56.45,7.00,51.72,34.23,0.00
20150609,8,若松,3,4364,池永太,30,福岡,51,A1,7.18,60.90,7.17,56.64,37.69,0.00
20150609,8,若松,4,3422,服部幸男,44,静岡,54,A1,6.64,49.50,6.50,44.12,30.20,0.00
20150609,8,若松,5,4444,桐生順平,28,埼玉,52,A1,7.75,53.51,7.33,33.33,30.16,0.00
20150609,8,若松,6,4352,下條雄太,29,長崎,52,A1,6.68,48.72,5.95,35.00,38.57,0.00
20150609,9,若松,1,4055,吉田俊彦,36,兵庫,54,A1,6.52,42.61,6.71,21.43,50.00,0.00
20150609,9,若松,2,3779,原田幸哉,39,愛知,52,A1,7.71,56.52,7.17,60.87,26.72,0.00
20150609,9,若松,3,4189,川上剛,34,福岡,54,A1,7.32,57.35,6.70,48.94,33.85,0.00
20150609,9,若松,4,4477,篠崎仁志,27,福岡,54,A1,7.03,48.74,7.37,58.82,43.41,0.00
20150609,9,若松,5,4230,濱崎直矢,32,埼玉,55,A1,6.56,50.88,5.47,36.84,28.57,0.00
20150609,9,若松,6,3874,山本寛久,39,岡山,51,A1,6.64,47.73,6.93,58.33,29.92,0.00
20150609,10,若松,1,4044,湯川浩司,35,大阪,50,A1,7.00,46.83,7.38,37.50,39.57,0.00
20150609,10,若松,2,4446,和田兼輔,28,兵庫,50,A1,5.51,30.77,6.41,41.38,35.61,0.00
20150609,10,若松,3,4524,深谷知博,27,静岡,51,A1,6.62,44.78,5.58,50.00,40.94,0.00
20150609,10,若松,4,4337,平本真之,31,愛知,53,A1,7.50,53.91,7.58,37.50,40.91,0.00
20150609,10,若松,5,3618,海野ゆか,41,広島,46,A1,6.47,47.92,7.29,57.89,43.15,0.00
20150609,10,若松,6,4566,塩田北斗,27,福岡,53,A1,5.84,41.09,4.86,32.43,36.92,0.00
20150609,11,若松,1,4166,吉田拡郎,33,岡山,53,A1,7.81,56.60,7.97,64.10,31.50,0.00
20150609,11,若松,2,3623,深川真二,41,佐賀,50,A1,7.79,64.76,7.50,60.00,43.65,0.00
