Date,会場,Round,着順結果,艇番,選手登番,選手名,モーターNo,ボートNo,展示タイム,進入順位,スタートタイム,レースタイム,試合タイプ,コース距離,天候,風向,風速,波高,決まり手
20151021,福岡,1,1,4,3947,寺本昇平,44,164,6.85,4,0.13,110.2,一般戦,1800,晴,北,2,2,差し
20151021,福岡,1,2,3,4217,栩本佑介,32,160,6.89,3,0.07,111.5,一般戦,1800,晴,北,2,2,差し
20151021,福岡,1,3,1,4343,村岡賢,31,105,6.86,1,0.12,113.2,一般戦,1800,晴,北,2,2,差し
20151021,福岡,1,4,2,3648,原田通雅,61,131,6.91,2,0.08,113.6,一般戦,1800,晴,北,2,2,差し
20151021,福岡,1,5,5,4156,浜野孝志,34,101,6.92,5,0.14,NaN,一般戦,1800,晴,北,2,2,差し
20151021,福岡,1,6,6,3829,落合純,59,121,6.96,6,0.21,NaN,一般戦,1800,晴,北,2,2,差し
20151021,福岡,2,1,2,4641,磯村匠,58,127,6.81,2,0.06,110.8,一般戦,1800,晴,北,2,2,差し
20151021,福岡,2,2,1,3827,今泉徹,14,109,6.90,1,0.12,112.4,一般戦,1800,晴,北,2,2,差し
20151021,福岡,2,3,4,4562,阪本勇介,68,134,6.89,4,0.23,113.6,一般戦,1800,晴,北,2,2,差し
20151021,福岡,2,4,3,3864,小島大輔,74,107,6.95,3,0.12,115.3,一般戦,1800,晴,北,2,2,差し
20151021,福岡,2,5,5,4603,谷川将太,50,156,6.84,5,0.20,NaN,一般戦,1800,晴,北,2,2,差し
20151021,福岡,2,6,6,4816,村松修二,21,129,6.88,6,0.24,NaN,一般戦,1800,晴,北,2,2,差し
20151021,福岡,3,1,4,3703,鳥飼眞,35,165,6.84,4,0.13,111.2,一般戦,1800,晴,北,2,2,差し
20151021,福岡,3,2,2,3462,竹上真司,66,136,6.94,2,0.14,111.6,一般戦,1800,晴,北,2,2,差し
20151021,福岡,3,3,6,3771,折下寛法,30,146,6.86,5,0.13,113.1,一般戦,1800,晴,北,2,2,差し
20151021,福岡,3,4,1,4439,近藤友宝,52,159,6.87,1,0.18,114.3,一般戦,1800,晴,北,2,2,差し
20151021,福岡,3,5,3,4516,野口勝弘,37,125,6.89,3,0.15,NaN,一般戦,1800,晴,北,2,2,差し
20151021,福岡,3,6,5,3583,齋藤智裕,64,149,6.94,6,0.22,NaN,一般戦,1800,晴,北,2,2,差し
20151021,福岡,4,1,1,3227,長岡茂一,13,102,6.90,1,0.18,110.4,一般戦,1800,晴,北,2,2,抜き
20151021,福岡,4,2,4,4027,松江秀徳,62,162,6.91,4,0.21,111.9,一般戦,1800,晴,北,2,2,抜き
20151021,福岡,4,3,5,3890,小宮淳史,70,106,6.91,5,0.20,113.4,一般戦,1800,晴,北,2,2,抜き
20151021,福岡,4,4,3,4638,小林遼太,38,168,6.87,3,0.21,114.6,一般戦,1800,晴,北,2,2,抜き
20151021,福岡,4,5,2,4155,長野壮志郎,56,117,6.83,2,0.29,NaN,一般戦,1800,晴,北,2,2,抜き
20151021,福岡,4,6,6,4164,岩永節也,46,167,6.88,6,0.24,NaN,一般戦,1800,晴,北,2,2,抜き
20151021,福岡,5,1,4,3874,山本寛久,55,155,6.94,4,0.10,111.0,一般戦,1800,晴,北,2,2,まくり
20151021,福岡,5,2,5,3947,寺本昇平,44,164,6.88,5,0.10,111.5,一般戦,1800,晴,北,2,2,まくり
20151021,福岡,5,3,6,4684,楠原翔太,49,151,6.93,6,0.09,113.1,一般戦,1800,晴,北,2,2,まくり
20151021,福岡,5,4,2,4416,三宅健太,45,161,6.89,2,0.12,114.8,一般戦,1800,晴,北,2,2,まくり
20151021,福岡,5,5,1,2841,吉田稔,15,119,6.89,1,0.09,NaN,一般戦,1800,晴,北,2,2,まくり
20151021,福岡,5,6,3,4325,新出浩司,20,128,6.93,3,0.14,NaN,一般戦,1800,晴,北,2,2,まくり
