Date,会場,Round,着順結果,艇番,選手登番,選手名,モーターNo,ボートNo,展示タイム,進入順位,スタートタイム,レースタイム,試合タイプ,コース距離,天候,風向,風速,波高,決まり手
20150808,唐津,1,1,1,4090,中村尊,46,64,6.81,1,0.18,111.9,一般戦,1800,晴,南西,2,2,逃げ
20150808,唐津,1,2,2,4661,中島昂章,44,31,6.83,2,0.25,112.3,一般戦,1800,晴,南西,2,2,逃げ
20150808,唐津,1,3,4,4757,山田祐也,52,83,6.88,5,0.08,113.9,一般戦,1800,晴,南西,2,2,逃げ
20150808,唐津,1,4,3,3006,上條信一,22,47,6.89,3,0.22,115.8,一般戦,1800,晴,南西,2,2,逃げ
20150808,唐津,1,5,5,4812,西野雄貴,54,78,6.86,6,0.12,115.8,一般戦,1800,晴,南西,2,2,逃げ
20150808,唐津,1,6,6,3325,福本忠治,38,66,6.89,4,0.11,117.7,一般戦,1800,晴,南西,2,2,逃げ
20150808,唐津,2,1,1,4222,山口高志,12,81,6.87,1,0.14,111.0,一般戦,1800,晴,無風,0,0,逃げ
20150808,唐津,2,2,4,3928,林恵祐,34,63,6.84,4,0.16,112.7,一般戦,1800,晴,無風,0,0,逃げ
20150808,唐津,2,3,3,3108,松本真吾,45,70,6.88,3,0.16,114.4,一般戦,1800,晴,無風,0,0,逃げ
20150808,唐津,2,4,5,4745,関野龍,32,49,6.83,5,0.18,115.6,一般戦,1800,晴,無風,0,0,逃げ
20150808,唐津,2,5,6,3753,河上哲也,20,41,6.86,6,0.21,115.7,一般戦,1800,晴,無風,0,0,逃げ
20150808,唐津,2,6,2,4266,長田頼宗,48,80,6.82,2,0.09,116.6,一般戦,1800,晴,無風,0,0,逃げ
20150808,唐津,3,1,1,4171,榎幸司,26,71,6.90,1,0.19,110.8,一般戦,1800,晴,北東,2,2,逃げ
20150808,唐津,3,2,2,4668,楠本晃嗣,27,43,6.81,2,0.19,112.2,一般戦,1800,晴,北東,2,2,逃げ
20150808,唐津,3,3,6,3187,篠原俊夫,40,46,6.98,5,0.14,112.6,一般戦,1800,晴,北東,2,2,逃げ
20150808,唐津,3,4,3,3534,野澤大二,56,82,6.90,3,0.27,114.6,一般戦,1800,晴,北東,2,2,逃げ
20150808,唐津,3,5,5,4852,川原祐明,33,54,6.90,6,0.13,115.6,一般戦,1800,晴,北東,2,2,逃げ
20150808,唐津,3,6,4,3834,細川明人,39,32,6.88,4,0.24,118.6,一般戦,1800,晴,北東,2,2,逃げ
20150808,唐津,4,1,1,3056,松野京吾,13,58,6.96,1,0.09,111.3,一般戦,1800,晴,北東,4,3,逃げ
20150808,唐津,4,2,2,4695,尾崎雄二,37,79,6.94,2,0.09,112.2,一般戦,1800,晴,北東,4,3,逃げ
20150808,唐津,4,3,3,4366,前沢丈史,25,65,6.88,3,0.10,114.3,一般戦,1800,晴,北東,4,3,逃げ
20150808,唐津,4,4,4,4622,出村卓也,28,52,6.91,4,0.11,115.5,一般戦,1800,晴,北東,4,3,逃げ
20150808,唐津,4,5,6,3878,胡本悟志,55,55,6.90,6,0.15,117.1,一般戦,1800,晴,北東,4,3,逃げ
20150808,唐津,4,6,5,4741,中村直喜,14,89,6.92,5,0.18,119.4,一般戦,1800,晴,北東,4,3,逃げ
20150808,唐津,5,1,1,3783,瓜生正義,50,84,7.00,1,0.21,111.0,一般戦,1800,晴,北東,4,3,逃げ
20150808,唐津,5,2,2,3904,森貴洋,47,77,6.94,2,0.19,112.1,一般戦,1800,晴,北東,4,3,逃げ
20150808,唐津,5,3,3,4757,山田祐也,52,83,7.05,3,0.22,114.2,一般戦,1800,晴,北東,4,3,逃げ
20150808,唐津,5,4,6,3514,山一鉄也,18,60,6.95,6,0.28,115.3,一般戦,1800,晴,北東,4,3,逃げ
20150808,唐津,5,5,4,3358,桑原明,30,37,7.13,4,0.27,116.6,一般戦,1800,晴,北東,4,3,逃げ
20150808,唐津,5,6,5,3006,上條信一,22,47,7.06,5,0.28,117.0,一般戦,1800,晴,北東,4,3,逃げ
20150808,唐津,6,1,2,4459,片岡雅裕,15,56,6.96,2,0.12,110.3,一般戦,1800,晴,北東,5,5,抜き
20150808,唐津,6,2,3,3773,津留浩一郎,31,35,6.93,3,0.13,111.9,一般戦,1800,晴,北東,5,5,抜き
20150808,唐津,6,3,5,4769,馬場剛,42,36,6.86,5,0.03,112.8,一般戦,1800,晴,北東,5,5,抜き
20150808,唐津,6,4,1,4661,中島昂章,44,31,6.94,1,0.07,113.4,一般戦,1800,晴,北東,5,5,抜き
20150808,唐津,6,5,4,4222,山口高志,12,81,7.03,4,0.09,115.0,一般戦,1800,晴,北東,5,5,抜き
20150808,唐津,6,6,6,4745,関野龍,32,49,6.88,6,0.12,117.1,一般戦,1800,晴,北東,5,5,抜き
20150808,唐津,7,1,2,3834,細川明人,39,32,6.93,2,0.19,112.5,一般戦,1800,晴,北東,5,5,まくり
20150808,唐津,7,2,1,4668,楠本晃嗣,27,43,6.92,1,0.24,113.7,一般戦,1800,晴,北東,5,5,まくり
20150808,唐津,7,3,4,3325,福本忠治,38,66,7.01,4,0.16,114.9,一般戦,1800,晴,北東,5,5,まくり
20150808,唐津,7,4,3,3753,河上哲也,20,41,7.07,3,0.11,115.4,一般戦,1800,晴,北東,5,5,まくり
20150808,唐津,7,5,6,4812,西野雄貴,54,78,6.93,6,0.07,116.6,一般戦,1800,晴,北東,5,5,まくり
20150808,唐津,7,6,5,3928,林恵祐,34,63,7.03,5,0.13,116.7,一般戦,1800,晴,北東,5,5,まくり
20150808,唐津,8,1,2,3876,中辻崇人,43,40,7.00,2,0.19,111.1,一般戦,1800,晴,北東,5,5,差し
20150808,唐津,8,2,3,3187,篠原俊夫,40,46,7.06,3,0.21,113.4,一般戦,1800,晴,北東,5,5,差し
20150808,唐津,8,3,5,3108,松本真吾,45,70,7.02,5,0.05,114.5,一般戦,1800,晴,北東,5,5,差し
20150808,唐津,8,4,6,4852,川原祐明,33,54,6.95,6,0.06,116.3,一般戦,1800,晴,北東,5,5,差し
20150808,唐津,8,5,4,4695,尾崎雄二,37,79,6.95,4,0.08,117.5,一般戦,1800,晴,北東,5,5,差し
20150808,唐津,8,6,1,4622,出村卓也,28,52,7.02,1,0.16,121.8,一般戦,1800,晴,北東,5,5,差し
20150808,唐津,9,1,4,3664,鈴木賢一,49,67,6.91,5,0.17,111.7,一般戦,1800,晴,北東,6,5,抜き
20150808,唐津,9,2,3,4053,芦澤望,17,68,6.94,4,0.14,112.9,一般戦,1800,晴,北東,6,5,抜き
20150808,唐津,9,3,2,4366,前沢丈史,25,65,6.93,3,0.14,114.4,一般戦,1800,晴,北東,6,5,抜き
20150808,唐津,9,4,5,4511,中岡健人,29,59,7.01,6,0.25,116.5,一般戦,1800,晴,北東,6,5,抜き
20150808,唐津,9,5,1,4333,村田友也,36,69,6.97,1,0.09,117.8,一般戦,1800,晴,北東,6,5,抜き
20150808,唐津,9,6,6,3851,森田昭彦,41,87,7.03,2,0.09,118.3,一般戦,1800,晴,北東,6,5,抜き
20150808,唐津,10,1,4,3726,桂林寛,24,85,7.06,4,0.17,111.2,一般戦,1800,晴,北東,6,5,まくり差し
20150808,唐津,10,2,2,4652,酒見峻介,16,62,6.93,5,0.16,113.5,一般戦,1800,晴,北東,6,5,まくり差し
20150808,唐津,10,3,1,4331,三好勇人,11,34,7.08,1,0.18,114.6,一般戦,1800,晴,北東,6,5,まくり差し
20150808,唐津,10,4,5,3070,山室展弘,23,61,6.99,2,0.21,115.3,一般戦,1800,晴,北東,6,5,まくり差し
20150808,唐津,10,5,3,4266,長田頼宗,48,80,6.96,3,0.33,116.9,一般戦,1800,晴,北東,6,5,まくり差し
20150808,唐津,10,6,6,4635,峰重力也,35,50,6.98,6,0.18,119.2,一般戦,1800,晴,北東,6,5,まくり差し
20150808,唐津,11,1,1,4459,片岡雅裕,15,56,7.03,1,0.14,110.9,一般戦,1800,晴,北東,6,5,逃げ
20150808,唐津,11,2,3,4245,高橋直哉,19,42,7.05,3,0.13,112.6,一般戦,1800,晴,北東,6,5,逃げ
20150808,唐津,11,3,6,4056,小西英輝,21,45,6.97,6,0.18,114.3,一般戦,1800,晴,北東,6,5,逃げ
20150808,唐津,11,4,2,3534,野澤大二,56,82,7.01,2,0.29,114.7,一般戦,1800,晴,北東,6,5,逃げ
20150808,唐津,11,5,5,3783,瓜生正義,50,84,6.96,5,0.22,116.9,一般戦,1800,晴,北東,6,5,逃げ
20150808,唐津,11,6,4,4772,石丸海渡,51,38,6.96,4,0.05,117.5,一般戦,1800,晴,北東,6,5,逃げ
20150808,唐津,12,1,2,4171,榎幸司,26,71,7.10,2,0.19,111.1,一般戦,1800,晴,北東,6,5,差し
20150808,唐津,12,2,1,3876,中辻崇人,43,40,6.95,1,0.17,112.4,一般戦,1800,晴,北東,6,5,差し
20150808,唐津,12,3,3,3904,森貴洋,47,77,7.00,3,0.12,113.4,一般戦,1800,晴,北東,6,5,差し
20150808,唐津,12,4,6,3211,北川敏弘,53,39,7.10,6,0.13,115.5,一般戦,1800,晴,北東,6,5,差し
20150808,唐津,12,5,5,3056,松野京吾,13,58,6.98,4,0.21,116.8,一般戦,1800,晴,北東,6,5,差し
20150808,唐津,12,6,4,4090,中村尊,46,64,7.01,5,0.15,117.8,一般戦,1800,晴,北東,6,5,差し
20150808,福岡,1,1,1,4224,大橋栄里佳,41,160,6.94,1,0.21,112.0,予選,1800,晴,北,3,3,抜き
20150808,福岡,1,2,3,4466,南佑典,13,118,6.93,3,0.31,113.7,予選,1800,晴,北,3,3,抜き
20150808,福岡,1,3,2,4473,藤堂里香,48,161,6.94,2,0.27,114.6,予選,1800,晴,北,3,3,抜き
20150808,福岡,1,4,4,3378,八木富重,66,101,7.00,4,0.34,115.8,予選,1800,晴,北,3,3,抜き
20150808,福岡,1,5,6,4563,齋藤真之,17,137,7.00,5,0.30,NaN,予選,1800,晴,北,3,3,抜き
20150808,福岡,1,6,5,4830,勝又桜,14,153,6.99,6,0.25,NaN,予選,1800,晴,北,3,3,抜き
20150808,福岡,2,1,1,3537,田山和広,28,154,6.94,1,0.18,112.6,予選,1800,晴,北,3,3,逃げ
20150808,福岡,2,2,5,3233,小畑実成,12,135,7.01,4,0.24,114.4,予選,1800,晴,北,3,3,逃げ
20150808,福岡,2,3,6,3874,山本寛久,44,140,7.00,5,0.26,115.0,予選,1800,晴,北,3,3,逃げ
20150808,福岡,2,4,2,3139,松尾美和子,25,139,6.99,2,0.20,117.0,予選,1800,晴,北,3,3,逃げ
20150808,福岡,2,5,3,3877,松浦博人,22,151,6.95,3,0.32,NaN,予選,1800,晴,北,3,3,逃げ
20150808,福岡,2,6,4,3469,潮田浩子,57,145,6.99,6,0.28,NaN,予選,1800,晴,北,3,3,逃げ
20150808,福岡,3,1,1,4060,島田一生,67,126,6.94,1,0.14,112.0,予選,1800,晴,北,3,3,逃げ
20150808,福岡,3,2,4,3156,金子良昭,70,142,6.98,3,0.15,113.1,予選,1800,晴,北,3,3,逃げ
20150808,福岡,3,3,6,3897,白井英治,75,155,7.01,6,0.22,114.8,予選,1800,晴,北,3,3,逃げ
20150808,福岡,3,4,5,4239,竹田辰也,35,110,6.93,4,0.20,115.7,予選,1800,晴,北,3,3,逃げ
20150808,福岡,3,5,2,3430,角浜修,49,134,6.96,2,0.20,NaN,予選,1800,晴,北,3,3,逃げ
20150808,福岡,3,6,3,4737,竹井貴史,24,150,6.99,5,0.20,NaN,予選,1800,晴,北,3,3,逃げ
20150808,福岡,4,1,5,4259,真庭明志,58,124,6.94,2,0.16,111.1,予選,1800,晴,北,3,3,差し
20150808,福岡,4,2,3,4848,仲谷颯仁,23,132,6.89,5,0.24,113.0,予選,1800,晴,北,3,3,差し
20150808,福岡,4,3,6,3839,川合理司,21,125,6.99,6,0.24,114.3,予選,1800,晴,北,3,3,差し
20150808,福岡,4,4,1,3894,池田明美,63,146,6.93,1,0.20,116.2,予選,1800,晴,北,3,3,差し
20150808,福岡,4,5,4,3519,冨田秀幸,59,152,7.00,4,0.27,NaN,予選,1800,晴,北,3,3,差し
20150808,福岡,4,6,2,4599,坂口愛,55,102,6.98,3,0.26,NaN,予選,1800,晴,北,3,3,差し
20150808,福岡,5,1,2,4224,大橋栄里佳,41,160,6.95,2,0.15,114.4,予選,1800,晴,北,3,3,まくり
20150808,福岡,5,2,4,3892,草場康幸,32,163,6.97,3,0.15,116.0,予選,1800,晴,北,3,3,まくり
20150808,福岡,5,3,1,2903,山崎毅,64,170,7.01,1,0.21,117.2,予選,1800,晴,北,3,3,まくり
20150808,福岡,5,4,3,3335,小菅文隆,71,133,6.98,6,0.21,118.5,予選,1800,晴,北,3,3,まくり
20150808,福岡,5,5,6,3568,木村光宏,74,168,6.96,5,0.19,NaN,予選,1800,晴,北,3,3,まくり
20150808,福岡,5,NaN,5,3058,原義昭,36,166,7.08,4,0.11,NaN,予選,1800,晴,北,3,3,まくり
20150808,福岡,6,1,2,3907,村越篤,56,141,6.91,2,0.12,112.2,予選,1800,晴,北,3,3,差し
20150808,福岡,6,2,3,3151,落合敬一,62,136,7.07,3,0.11,113.9,予選,1800,晴,北,3,3,差し
20150808,福岡,6,3,1,3382,岩谷真,43,131,6.96,1,0.13,115.1,予選,1800,晴,北,3,3,差し
20150808,福岡,6,4,5,3818,山崎康弘,20,158,7.03,4,0.18,116.1,予選,1800,晴,北,3,3,差し
20150808,福岡,6,5,6,4467,渡邉俊介,37,159,6.98,5,0.15,NaN,予選,1800,晴,北,3,3,差し
20150808,福岡,6,6,4,4830,勝又桜,14,153,7.02,6,0.16,NaN,予選,1800,晴,北,3,3,差し
20150808,福岡,7,1,3,3801,五反田忍,47,107,6.96,3,0.16,112.8,予選,1800,晴,北,3,3,抜き
20150808,福岡,7,2,6,3901,松田憲幸,38,162,6.99,6,0.24,114.1,予選,1800,晴,北,3,3,抜き
20150808,福岡,7,3,1,4473,藤堂里香,48,161,6.92,1,0.23,115.5,予選,1800,晴,北,3,3,抜き
20150808,福岡,7,4,2,3678,小林純一,18,156,6.98,2,0.21,116.3,予選,1800,晴,北,3,3,抜き
20150808,福岡,7,5,5,3874,山本寛久,44,140,7.01,5,0.20,NaN,予選,1800,晴,北,3,3,抜き
20150808,福岡,7,6,4,4060,島田一生,67,126,6.98,4,0.24,NaN,予選,1800,晴,北,3,3,抜き
20150808,福岡,8,1,4,4796,春園功太,69,105,6.99,4,0.05,112.4,予選,1800,晴,北西,3,3,まくり
20150808,福岡,8,2,1,3156,金子良昭,70,142,6.99,1,0.04,114.5,予選,1800,晴,北西,3,3,まくり
20150808,福岡,8,3,5,3877,松浦博人,22,151,6.97,5,0.08,115.5,予選,1800,晴,北西,3,3,まくり
20150808,福岡,8,4,6,4213,重富伸也,61,138,7.00,6,0.09,116.7,予選,1800,晴,北西,3,3,まくり
20150808,福岡,8,5,3,3519,冨田秀幸,59,152,6.99,3,0.11,NaN,予選,1800,晴,北西,3,3,まくり
20150808,福岡,8,6,2,3747,國崎良春,30,114,6.99,2,0.05,NaN,予選,1800,晴,北西,3,3,まくり
20150808,福岡,9,1,3,3839,川合理司,21,125,7.06,3,0.15,111.7,予選,1800,晴,北,3,3,まくり差し
20150808,福岡,9,2,2,2903,山崎毅,64,170,7.04,2,0.16,113.8,予選,1800,晴,北,3,3,まくり差し
20150808,福岡,9,3,4,3897,白井英治,75,155,7.10,4,0.17,114.5,予選,1800,晴,北,3,3,まくり差し
20150808,福岡,9,4,1,3378,八木富重,66,101,7.06,1,0.31,117.1,予選,1800,晴,北,3,3,まくり差し
20150808,福岡,9,5,5,3469,潮田浩子,57,145,7.05,5,0.30,NaN,予選,1800,晴,北,3,3,まくり差し
20150808,福岡,9,6,6,3374,林明治,34,127,7.12,6,0.38,NaN,予選,1800,晴,北,3,3,まくり差し
20150808,福岡,10,1,3,4259,真庭明志,58,124,6.98,3,0.12,111.2,一般戦,1800,晴,北西,4,4,まくり
20150808,福岡,10,2,5,4467,渡邉俊介,37,159,6.98,5,0.13,112.3,一般戦,1800,晴,北西,4,4,まくり
20150808,福岡,10,3,1,3430,角浜修,49,134,6.94,1,0.16,114.8,一般戦,1800,晴,北西,4,4,まくり
20150808,福岡,10,4,2,3537,田山和広,28,154,6.99,2,0.14,116.0,一般戦,1800,晴,北西,4,4,まくり
20150808,福岡,10,5,6,4739,中村晃朋,45,111,6.96,6,0.11,NaN,一般戦,1800,晴,北西,4,4,まくり
20150808,福岡,10,6,4,3335,小菅文隆,71,133,7.03,4,0.12,NaN,一般戦,1800,晴,北西,4,4,まくり
20150808,福岡,11,1,3,3901,松田憲幸,38,162,7.01,3,0.30,117.3,一般戦,1800,晴,北,4,4,抜き
20150808,福岡,11,2,1,3151,落合敬一,62,136,7.05,1,0.21,118.7,一般戦,1800,晴,北,4,4,抜き
20150808,福岡,11,3,2,4466,南佑典,13,118,7.03,2,0.20,119.7,一般戦,1800,晴,北,4,4,抜き
20150808,福岡,11,4,6,3233,小畑実成,12,135,7.11,4,0.26,122.3,一般戦,1800,晴,北,4,4,抜き
20150808,福岡,11,5,5,3892,草場康幸,32,163,7.02,6,0.34,NaN,一般戦,1800,晴,北,4,4,抜き
20150808,福岡,11,NaN,4,4848,仲谷颯仁,23,132,6.91,5,0.28,NaN,一般戦,1800,晴,北,4,4,抜き
20150808,福岡,12,1,3,4239,竹田辰也,35,110,6.98,3,0.14,112.1,一般戦,1800,晴,北,3,3,抜き
20150808,福岡,12,2,2,3382,岩谷真,43,131,6.94,2,0.19,113.9,一般戦,1800,晴,北,3,3,抜き
20150808,福岡,12,3,5,3568,木村光宏,74,104,6.97,4,0.21,115.7,一般戦,1800,晴,北,3,3,抜き
20150808,福岡,12,4,4,3894,池田明美,63,146,6.97,5,0.18,117.0,一般戦,1800,晴,北,3,3,抜き
20150808,福岡,12,5,1,3747,國崎良春,30,114,7.02,1,0.20,NaN,一般戦,1800,晴,北,3,3,抜き
20150808,福岡,12,6,6,3801,五反田忍,47,107,6.95,6,0.14,NaN,一般戦,1800,晴,北,3,3,抜き
20150808,若松,1,1,1,2958,井川正人,45,41,6.89,1,0.25,110.9,予選,1800,晴,北東,4,4,逃げ
20150808,若松,1,2,2,4557,松尾光広,60,33,6.89,2,0.20,112.9,予選,1800,晴,北東,4,4,逃げ
20150808,若松,1,3,4,4374,永田義紘,11,30,6.90,4,0.19,114.6,予選,1800,晴,北東,4,4,逃げ
20150808,若松,1,4,5,3521,今村賢二郎,38,51,6.90,5,0.24,116.2,予選,1800,晴,北東,4,4,逃げ
20150808,若松,1,5,3,3688,入倉数広,34,2,6.88,3,0.18,NaN,予選,1800,晴,北東,4,4,逃げ
20150808,若松,1,6,6,3195,井手晴美,13,5,6.96,6,0.25,NaN,予選,1800,晴,北東,4,4,逃げ
20150808,若松,2,1,3,3502,渡邉英児,49,65,6.90,1,0.13,109.6,予選,1800,晴,北東,4,4,逃げ
20150808,若松,2,2,6,3741,松尾基成,35,27,6.83,3,0.13,111.0,予選,1800,晴,北東,4,4,逃げ
