Date,Round,会場,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国２連率,当地勝率,当地２連率,モーター２連率,ボート２連率
20151226,1,大村,1,3662,大庭元明,46,福岡,56,A1,6.38,47.92,5.52,33.33,28.09,43.75
20151226,1,大村,2,4672,守屋大地,29,岡山,52,B1,3.21,13.64,2.21,7.14,28.57,13.16
20151226,1,大村,3,4525,真子奈津,27,福岡,47,B1,3.93,15.56,3.61,12.24,25.95,21.92
20151226,1,大村,4,4023,柴田友和,38,福岡,52,B1,4.25,24.72,4.60,26.98,38.38,28.74
20151226,1,大村,5,4691,水原慎,32,徳島,49,B1,4.05,24.18,2.58,0.00,22.15,40.00
20151226,1,大村,6,4801,小城千奈,22,福岡,46,B2,2.48,5.17,2.50,3.85,41.30,23.81
20151226,2,大村,1,4060,島田一生,36,福岡,54,A2,5.24,35.94,5.16,30.23,40.11,24.68
20151226,2,大村,2,4506,稗田聖也,27,福岡,51,B1,5.38,37.37,5.00,29.27,29.94,31.11
20151226,2,大村,3,3853,岩崎正哉,43,福岡,57,A1,6.35,43.51,6.80,52.27,32.20,27.27
20151226,2,大村,4,4047,吉永浩則,35,大阪,55,B1,5.59,33.03,5.09,33.33,35.75,29.79
20151226,2,大村,5,3052,原田正己,53,徳島,52,B1,3.58,18.18,4.88,29.17,29.82,32.29
20151226,2,大村,6,2844,田中伸二,58,広島,52,B1,4.75,28.30,5.34,33.96,23.81,25.26
20151226,3,大村,1,4367,山口修路,30,福岡,50,B1,5.50,32.98,4.47,14.89,20.00,35.11
20151226,3,大村,2,3439,大平誉史,46,大阪,52,A1,6.42,48.51,6.78,44.44,25.00,43.48
20151226,3,大村,3,4722,竹野未華,31,福岡,50,B2,2.61,4.55,1.24,0.00,34.02,26.32
20151226,3,大村,4,3317,大山博美,49,福岡,46,B1,4.18,20.88,3.78,11.11,55.25,28.09
20151226,3,大村,5,3491,富永茂,48,福岡,51,B1,3.63,12.79,3.87,8.70,37.85,17.72
20151226,3,大村,6,3436,柏野幸二,46,岡山,50,A1,6.45,40.16,7.28,62.50,26.95,28.72
20151226,4,大村,1,4102,益田啓司,36,福岡,52,A1,6.21,43.97,6.77,50.00,26.35,58.95
20151226,4,大村,2,3462,竹上真司,48,岡山,51,A2,6.34,50.00,6.88,53.85,25.42,34.04
20151226,4,大村,3,3486,渋田治代,49,福岡,49,B1,5.07,33.72,4.74,31.58,29.65,32.29
20151226,4,大村,4,4346,前田健太,30,福岡,54,B1,4.63,26.42,4.18,18.46,33.87,23.46
20151226,4,大村,5,4510,坂本奈央,26,福岡,46,B1,4.45,21.50,3.86,14.29,47.70,30.85
20151226,4,大村,6,3458,東健介,49,岡山,52,A2,5.03,29.37,5.43,37.84,22.98,27.47
20151226,5,大村,1,3944,山口裕二,36,長崎,52,A2,6.75,51.11,6.91,53.38,30.94,41.30
20151226,5,大村,2,3566,川添英正,45,福岡,51,A2,5.79,39.37,5.57,39.22,24.03,19.48
20151226,5,大村,3,3755,吉村和也,44,長崎,51,B1,4.75,23.08,6.07,43.22,29.59,28.92
20151226,5,大村,4,2997,池上正浩,53,岡山,49,B1,4.61,28.05,4.56,24.39,40.78,46.07
