Date,会場,Round,着順結果,艇番,選手登番,選手名,モーターNo,ボートNo,展示タイム,進入順位,スタートタイム,レースタイム,試合タイプ,コース距離,天候,風向,風速,波高,決まり手
20160130,唐津,1,1,1,3349,吉田一郎,67,61,6.85,1,0.13,112.8,予選,1800,晴,北,2,2,逃げ
20160130,唐津,1,2,3,4265,村上祐次,70,34,6.85,3,0.07,115.2,予選,1800,晴,北,2,2,逃げ
20160130,唐津,1,3,2,3459,中野和裕,52,81,6.87,2,0.10,116.6,予選,1800,晴,北,2,2,逃げ
20160130,唐津,1,4,4,4056,小西英輝,44,72,6.87,4,0.07,118.9,予選,1800,晴,北,2,2,逃げ
20160130,唐津,1,5,6,3283,窪田好弘,22,42,6.94,5,0.07,120.3,予選,1800,晴,北,2,2,逃げ
20160130,唐津,1,NaN,5,4909,薮内瑞希,17,70,6.78,6,0.14,NaN,予選,1800,晴,北,2,2,逃げ
20160130,唐津,2,1,2,4388,是澤孝宏,37,65,6.74,2,0.19,108.4,予選,1800,晴,北,2,2,差し
20160130,唐津,2,2,1,3858,織田猛,20,79,6.84,1,0.17,111.3,予選,1800,晴,北,2,2,差し
20160130,唐津,2,3,4,3753,河上哲也,69,31,6.88,4,0.16,112.6,予選,1800,晴,北,2,2,差し
20160130,唐津,2,4,6,4784,向井田真紀,66,66,6.88,6,0.13,114.1,予選,1800,晴,北,2,2,差し
20160130,唐津,2,5,5,3393,行谷吉範,50,74,6.88,5,0.12,116.0,予選,1800,晴,北,2,2,差し
20160130,唐津,2,6,3,4449,中嶋達也,59,45,6.86,3,0.46,118.9,予選,1800,晴,北,2,2,差し
20160130,唐津,3,1,3,3257,田頭実,65,48,6.81,3,0.17,109.3,予選,1800,晴,北,5,5,まくり
20160130,唐津,3,2,5,4196,田中太一郎,21,88,6.82,5,0.20,111.0,予選,1800,晴,北,5,5,まくり
20160130,唐津,3,3,1,3516,吉原聖人,56,55,6.87,1,0.12,112.9,予選,1800,晴,北,5,5,まくり
20160130,唐津,3,4,2,3122,高山哲也,19,51,6.78,2,0.19,114.4,予選,1800,晴,北,5,5,まくり
20160130,唐津,3,5,6,4360,庄司孝輔,35,64,6.76,6,0.19,115.1,予選,1800,晴,北,5,5,まくり
20160130,唐津,3,6,4,2568,中村義雄,33,84,6.70,4,0.29,116.8,予選,1800,晴,北,5,5,まくり
20160130,唐津,4,1,1,3811,石田章央,26,33,6.90,1,0.09,109.6,予選,1800,晴,北,6,5,逃げ
20160130,唐津,4,2,4,4483,北野輝季,30,57,6.87,3,0.09,110.9,予選,1800,晴,北,6,5,逃げ
20160130,唐津,4,3,3,4442,松竹大輔,48,67,6.91,2,0.09,113.1,予選,1800,晴,北,6,5,逃げ
20160130,唐津,4,4,2,4776,竹田和哉,18,36,6.93,6,0.23,114.2,予選,1800,晴,北,6,5,逃げ
20160130,唐津,4,5,5,4059,入澤友治,49,80,6.89,4,0.12,114.3,予選,1800,晴,北,6,5,逃げ
20160130,唐津,4,6,6,4548,篠木亜衣花,61,69,6.88,5,0.26,116.8,予選,1800,晴,北,6,5,逃げ
20160130,唐津,5,1,4,3349,吉田一郎,67,61,6.93,4,0.06,110.3,予選,1800,晴,北,6,5,差し
20160130,唐津,5,2,1,3741,松尾基成,54,90,6.87,1,0.09,111.3,予選,1800,晴,北,6,5,差し
20160130,唐津,5,3,3,4172,森定晃史,31,85,6.93,3,0.11,112.4,予選,1800,晴,北,6,5,差し
20160130,唐津,5,4,2,4177,萬正嗣,25,38,6.98,2,0.08,113.4,予選,1800,晴,北,6,5,差し
20160130,唐津,5,5,6,3947,寺本昇平,46,40,6.93,6,0.17,113.8,予選,1800,晴,北,6,5,差し
20160130,唐津,5,6,5,4323,山田佑樹,63,76,6.89,5,0.05,116.6,予選,1800,晴,北,6,5,差し
