Date,会場,Round,着順結果,艇番,選手登番,選手名,モーターNo,ボートNo,展示タイム,進入順位,スタートタイム,レースタイム,試合タイプ,コース距離,天候,風向,風速,波高,決まり手
20160209,大村,1,1,1,4287,今井貴士,57,16,6.93,1,0.15,108.1,予選,1800,晴,北西,3,2,逃げ
20160209,大村,1,2,2,4136,江夏満,14,43,6.95,2,0.28,108.9,予選,1800,晴,北西,3,2,逃げ
20160209,大村,1,3,6,3944,山口裕二,69,68,6.78,4,0.28,110.9,予選,1800,晴,北西,3,2,逃げ
20160209,大村,1,4,3,4259,真庭明志,47,51,6.91,3,0.28,111.8,予選,1800,晴,北西,3,2,逃げ
20160209,大村,1,5,4,4347,魚谷香織,11,69,6.84,5,0.09,NaN,予選,1800,晴,北西,3,2,逃げ
20160209,大村,1,6,5,4424,松尾昂明,60,13,6.83,6,0.06,NaN,予選,1800,晴,北西,3,2,逃げ
20160209,大村,2,1,6,3473,石川真二,13,67,6.87,3,0.09,108.1,予選,1800,晴,北西,4,3,まくり差し
20160209,大村,2,2,2,3777,樋口亮,35,33,6.79,2,0.12,110.1,予選,1800,晴,北西,4,3,まくり差し
20160209,大村,2,3,4,4294,古賀繁輝,61,75,6.81,6,0.10,111.6,予選,1800,晴,北西,4,3,まくり差し
20160209,大村,2,4,3,4504,前田将太,46,28,6.76,5,0.16,112.7,予選,1800,晴,北西,4,3,まくり差し
20160209,大村,2,5,1,4304,藤崎小百合,18,63,6.86,1,0.05,NaN,予選,1800,晴,北西,4,3,まくり差し
20160209,大村,2,6,5,3257,田頭実,63,46,6.82,4,0.06,NaN,予選,1800,晴,北西,4,3,まくり差し
20160209,大村,3,1,3,4171,榎幸司,49,59,6.88,3,0.09,108.3,予選,1800,晴,北西,4,3,まくり
20160209,大村,3,2,6,3265,今村暢孝,66,36,6.90,4,0.09,110.0,予選,1800,晴,北西,4,3,まくり
20160209,大村,3,3,1,3784,中島友和,59,49,6.92,1,0.14,110.6,予選,1800,晴,北西,4,3,まくり
20160209,大村,3,4,2,4364,池永太,56,20,6.84,2,0.08,111.7,予選,1800,晴,北西,4,3,まくり
20160209,大村,3,5,4,4433,川野芽唯,44,54,6.82,5,0.11,NaN,予選,1800,晴,北西,4,3,まくり
20160209,大村,3,6,5,4008,中尾誠,38,52,6.84,6,0.07,NaN,予選,1800,晴,北西,4,3,まくり
20160209,大村,4,1,1,4371,西山貴浩,71,66,6.86,1,0.09,108.9,予選,1800,晴,北西,5,4,逃げ
20160209,大村,4,2,3,4352,下條雄太郎,70,21,6.86,3,0.18,109.9,予選,1800,晴,北西,5,4,逃げ
20160209,大村,4,3,4,3576,白水勝也,58,71,6.86,4,0.06,111.6,予選,1800,晴,北西,5,4,逃げ
20160209,大村,4,4,2,3747,國崎良春,34,35,6.85,2,0.18,111.9,予選,1800,晴,北西,5,4,逃げ
20160209,大村,4,5,6,4545,岡村慶太,12,60,6.84,6,0.03,NaN,予選,1800,晴,北西,5,4,逃げ
20160209,大村,4,6,5,4256,渡辺浩司,48,24,7.00,5,0.03,NaN,予選,1800,晴,北西,5,4,逃げ
20160209,大村,5,1,1,3876,中辻崇人,40,55,6.94,1,0.17,108.3,予選,1800,晴,北西,5,4,逃げ
20160209,大村,5,2,6,3501,川上昇平,24,34,6.99,3,0.23,110.1,予選,1800,晴,北西,5,4,逃げ
20160209,大村,5,3,3,3898,平田忠則,45,44,6.91,2,0.34,111.2,予選,1800,晴,北西,5,4,逃げ
20160209,大村,5,4,4,4148,枝尾賢,65,32,6.98,5,0.18,112.4,予選,1800,晴,北西,5,4,逃げ
20160209,大村,5,5,2,4530,小野生奈,28,15,6.81,4,0.23,NaN,予選,1800,晴,北西,5,4,逃げ
20160209,大村,5,6,5,4006,小野勇作,55,30,7.05,6,0.23,NaN,予選,1800,晴,北西,5,4,逃げ
20160209,大村,6,1,3,4424,松尾昂明,60,13,6.96,3,0.21,109.0,予選,1800,晴,北西,5,4,まくり
20160209,大村,6,2,5,4504,前田将太,46,28,6.94,5,0.18,110.1,予選,1800,晴,北西,5,4,まくり
20160209,大村,6,3,6,4566,塩田北斗,68,72,6.82,6,0.22,111.8,予選,1800,晴,北西,5,4,まくり
20160209,大村,6,4,1,3349,吉田一郎,17,50,6.98,1,0.19,112.3,予選,1800,晴,北西,5,4,まくり
20160209,大村,6,5,4,4096,石橋道友,53,48,6.90,4,0.25,NaN,予選,1800,晴,北西,5,4,まくり
