Date,Round,会場,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国２連率,当地勝率,当地２連率,モーター２連率,ボート２連率
20151119,1,唐津,1,4144,石塚久也,34,埼玉,53,A1,6.14,40.57,5.80,32.00,22.41,32.81
20151119,1,唐津,2,4307,村上橋蔵,31,愛知,58,B1,3.23,11.67,5.25,40.00,25.00,33.58
20151119,1,唐津,3,4221,南部圭史,34,香川,50,B1,3.92,21.13,3.63,8.57,32.26,36.99
20151119,1,唐津,4,3361,岡部浩,46,徳島,51,B1,4.94,28.09,6.02,38.00,30.67,34.78
20151119,1,唐津,5,3537,田山和広,47,福岡,56,B1,4.63,24.18,4.61,25.81,11.11,37.88
20151119,1,唐津,6,3720,吉村輝,40,広島,56,B1,2.65,2.94,0.00,0.00,26.67,33.10
20151119,2,唐津,1,4096,石橋道友,33,長崎,54,A1,7.15,55.00,6.63,54.17,25.37,34.51
20151119,2,唐津,2,3757,畑和宏,44,広島,50,A2,5.82,34.00,6.10,42.86,42.86,38.03
20151119,2,唐津,3,4106,坂井康嗣,36,佐賀,51,B1,4.28,21.69,4.97,28.23,41.33,28.79
20151119,2,唐津,4,4693,松下誉士,31,福岡,52,B1,3.53,12.66,2.67,8.33,28.00,43.75
20151119,2,唐津,5,3583,齋藤智裕,42,埼玉,60,B1,3.94,18.52,4.13,20.00,37.84,31.85
20151119,2,唐津,6,3138,椎名政浩,55,東京,53,B1,4.21,13.24,4.67,11.11,26.23,32.62
20151119,3,唐津,1,3726,桂林寛,44,福岡,53,A2,6.04,41.30,6.78,49.02,18.03,25.19
20151119,3,唐津,2,4365,盛本真輔,30,兵庫,49,B1,4.78,29.79,5.58,36.84,33.78,34.13
20151119,3,唐津,3,4294,古賀繁輝,29,佐賀,54,A1,6.62,50.00,7.52,63.19,41.10,36.11
20151119,3,唐津,4,4763,清水敬太,25,広島,50,B2,2.83,7.25,0.00,0.00,25.76,29.63
20151119,3,唐津,5,3234,金森史吉,48,香川,54,B1,4.08,20.20,4.40,24.00,28.57,38.36
20151119,3,唐津,6,4440,萩原知哉,29,東京,53,B1,4.16,17.98,4.56,22.22,17.31,29.20
20151119,4,唐津,1,4492,本多宏和,28,愛知,51,A1,6.45,50.98,5.91,37.50,19.05,26.28
20151119,4,唐津,2,4588,田中京介,24,福岡,56,B1,4.92,30.68,3.97,21.62,32.00,37.06
20151119,4,唐津,3,3873,別府昌樹,39,広島,52,A2,5.86,39.00,5.65,40.00,32.88,32.80
20151119,4,唐津,4,3794,前田昭広,42,佐賀,56,B1,4.02,19.35,4.07,20.30,27.63,41.98
20151119,4,唐津,5,3773,津留浩一,41,長崎,54,A2,6.09,46.15,6.54,49.18,32.20,30.28
20151119,4,唐津,6,4803,飯田庄吾,21,福岡,55,B2,2.92,0.00,2.13,0.00,33.77,32.86
20151119,5,唐津,1,3312,新美進司,50,愛知,51,A2,6.14,46.61,5.79,37.93,26.76,43.84
20151119,5,唐津,2,4571,菅章哉,27,徳島,51,A2,5.82,40.00,4.36,24.24,29.58,26.87
20151119,5,唐津,3,3963,原田秀弥,36,大阪,54,A1,6.33,49.49,6.30,42.50,22.06,28.67
20151119,5,唐津,4,3720,吉村輝,40,広島,56,B1,2.65,2.94,0.00,0.00,26.67,33.10
20151119,5,唐津,5,3327,野長瀬正,48,静岡,53,A1,6.17,37.89,6.44,43.59,56.34,35.77
20151119,5,唐津,6,4054,福嶋智之,37,岡山,54,B1,4.50,23.00,4.38,25.00,21.21,40.14
20151119,6,唐津,1,3346,宮本裕之,48,兵庫,50,A2,5.38,37.39,5.35,45.00,39.44,28.57
20151119,6,唐津,2,3711,江本真治,41,山口,53,A2,5.76,38.13,4.79,31.03,24.29,36.30
20151119,6,唐津,3,4624,高田明,30,佐賀,47,A2,6.54,53.33,5.93,41.67,38.57,45.39
20151119,6,唐津,4,3583,齋藤智裕,42,埼玉,60,B1,3.94,18.52,4.13,20.00,37.84,31.85
20151119,6,唐津,5,3743,林美憲,40,徳島,51,A1,6.28,45.79,6.06,38.71,18.64,25.00
