Date,Round,会場,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国２連率,当地勝率,当地２連率,モーター２連率,ボート２連率
20150731,1,芦屋,1,4073,大橋純一,34,静岡,52,A1,7.10,60.00,7.00,55.56,24.44,43.48
20150731,1,芦屋,2,4651,佐藤大騎,30,大阪,50,B1,4.29,24.00,3.25,25.00,52.83,40.68
20150731,1,芦屋,3,3299,東郷晴美,48,福岡,47,B1,3.60,15.38,4.00,19.23,12.20,44.44
20150731,1,芦屋,4,4644,山田亮太,36,東京,51,B1,4.03,20.43,4.38,12.50,26.83,35.94
20150731,1,芦屋,5,4527,高野心吾,27,愛知,49,B1,4.27,18.18,4.56,11.11,9.30,34.38
20150731,1,芦屋,6,3755,吉村和也,43,長崎,50,B1,5.10,25.00,4.19,15.38,30.19,29.03
20150731,2,芦屋,1,3448,高山秀雄,45,群馬,53,A2,5.18,34.00,6.26,47.37,38.10,35.59
20150731,2,芦屋,2,3683,小羽正作,41,福岡,52,B1,4.77,23.53,5.22,36.73,42.00,40.26
20150731,2,芦屋,3,3775,泉啓文,40,岡山,59,B1,3.55,12.16,4.11,22.86,50.00,33.85
20150731,2,芦屋,4,3022,西山昇一,54,愛知,52,A1,7.55,59.23,7.81,73.81,6.82,48.61
20150731,2,芦屋,5,4354,古川舞,31,東京,45,B1,4.82,29.03,3.89,22.22,23.91,38.36
20150731,2,芦屋,6,4849,森田太陽,20,福岡,46,B2,1.71,1.39,0.00,0.00,19.57,43.33
20150731,3,芦屋,1,4281,大澤大夢,31,埼玉,53,A2,6.12,41.59,6.21,45.83,34.88,32.81
20150731,3,芦屋,2,4145,小澤学,33,東京,53,B1,4.87,26.37,4.31,23.81,24.44,39.34
20150731,3,芦屋,3,4444,桐生順平,28,埼玉,51,A1,7.81,51.89,7.06,33.33,36.36,23.19
20150731,3,芦屋,4,3642,大塚浩二,44,静岡,50,B1,4.47,18.28,4.67,11.11,55.32,52.24
20150731,3,芦屋,5,3462,竹上真司,48,岡山,51,A2,6.44,52.82,6.97,66.67,26.67,45.45
20150731,3,芦屋,6,4844,村上奈穂,22,広島,49,B2,1.49,0.00,1.86,0.00,50.00,38.10
20150731,4,芦屋,1,3527,中嶋誠一,44,長崎,51,A1,6.40,47.26,6.77,48.72,24.00,38.46
20150731,4,芦屋,2,4314,青木幸太,31,福岡,53,A2,5.71,34.75,5.85,35.21,42.55,16.18
20150731,4,芦屋,3,4378,川下晃司,31,広島,51,A2,5.70,38.46,6.12,52.00,29.27,36.25
20150731,4,芦屋,4,4138,中井俊祐,34,大阪,54,B1,4.79,28.21,4.29,17.65,21.74,38.24
20150731,4,芦屋,5,3350,藤本佳史,47,山口,52,A2,6.29,41.73,5.95,45.95,52.50,46.43
20150731,4,芦屋,6,4884,勝浦真帆,19,岡山,46,B2,1.57,0.00,0.00,0.00,34.09,42.86
20150731,5,芦屋,1,4000,松本博昭,38,広島,56,A2,5.70,35.25,5.36,25.00,35.29,22.03
20150731,5,芦屋,2,3613,角谷健吾,42,東京,52,A1,7.48,61.87,6.50,62.50,29.55,31.25
20150731,5,芦屋,3,4523,中村辰也,27,長崎,51,B1,5.12,25.58,4.36,17.86,44.23,41.79
20150731,5,芦屋,4,3299,東郷晴美,48,福岡,47,B1,3.60,15.38,4.00,19.23,12.20,44.44
20150731,5,芦屋,5,3791,川俣昌史,43,群馬,52,B1,4.04,18.42,4.38,15.38,24.39,30.65
20150731,5,芦屋,6,3943,三松直美,36,岡山,60,B1,4.01,15.48,3.67,8.33,19.05,15.94
20150731,6,芦屋,1,3772,一柳和孝,41,埼玉,52,A2,4.93,25.47,5.54,35.71,41.03,39.56
20150731,6,芦屋,2,3448,高山秀雄,45,群馬,53,A2,5.18,34.00,6.26,47.37,38.10,35.59
20150731,6,芦屋,3,3755,吉村和也,43,長崎,50,B1,5.10,25.00,4.19,15.38,30.19,29.03
20150731,6,芦屋,4,3574,大神康司,42,福岡,51,A1,6.63,54.66,6.78,52.85,11.90,38.46
20150731,6,芦屋,5,3305,小野信樹,47,岡山,52,A2,5.36,38.38,5.72,45.00,38.64,25.81
20150731,6,芦屋,6,3817,森脇まど,38,兵庫,47,B1,3.66,14.29,3.83,22.22,30.77,20.99
20150731,7,芦屋,1,3005,板谷茂樹,58,岡山,51,B1,5.07,32.10,4.32,16.00,43.18,37.68
20150731,7,芦屋,2,4644,山田亮太,36,東京,51,B1,4.03,20.43,4.38,12.50,26.83,35.94
20150731,7,芦屋,3,4252,松下哲也,32,福岡,51,B1,4.54,26.76,3.76,14.55,52.50,38.03
20150731,7,芦屋,4,4354,古川舞,31,東京,45,B1,4.82,29.03,3.89,22.22,23.91,38.36
20150731,7,芦屋,5,4844,村上奈穂,22,広島,49,B2,1.49,0.00,1.86,0.00,50.00,38.10
20150731,7,芦屋,6,4527,高野心吾,27,愛知,49,B1,4.27,18.18,4.56,11.11,9.30,34.38
20150731,8,芦屋,1,2878,富山弘幸,57,大阪,52,A2,5.87,37.14,5.00,29.55,30.43,37.50
20150731,8,芦屋,2,3775,泉啓文,40,岡山,59,B1,3.55,12.16,4.11,22.86,50.00,33.85
20150731,8,芦屋,3,4484,稲生夏季,25,東京,49,B1,4.65,19.77,3.88,0.00,45.28,40.98
20150731,8,芦屋,4,3312,新美進司,50,愛知,51,A2,5.70,38.76,5.89,44.44,24.44,32.20
20150731,8,芦屋,5,4884,勝浦真帆,19,岡山,46,B2,1.57,0.00,0.00,0.00,34.09,42.86
20150731,8,芦屋,6,3846,藤井理,38,山口,61,B1,3.61,12.16,5.00,26.32,32.65,16.67
20150731,9,芦屋,1,4378,川下晃司,31,広島,51,A2,5.70,38.46,6.12,52.00,29.27,36.25
20150731,9,芦屋,2,3527,中嶋誠一,44,長崎,51,A1,6.40,47.26,6.77,48.72,24.00,38.46
20150731,9,芦屋,3,3642,大塚浩二,44,静岡,50,B1,4.47,18.28,4.67,11.11,55.32,52.24
20150731,9,芦屋,4,4523,中村辰也,27,長崎,51,B1,5.12,25.58,4.36,17.86,44.23,41.79
20150731,9,芦屋,5,4080,山崎哲司,36,愛知,52,A2,5.56,32.39,5.82,36.36,61.36,33.33
20150731,9,芦屋,6,3641,一瀬明,44,東京,50,A1,6.03,45.71,7.07,53.66,15.00,17.54
20150731,10,芦屋,1,4314,青木幸太,31,福岡,53,A2,5.71,34.75,5.85,35.21,42.55,16.18
20150731,10,芦屋,2,4281,大澤大夢,31,埼玉,53,A2,6.12,41.59,6.21,45.83,34.88,32.81
20150731,10,芦屋,3,4073,大橋純一,34,静岡,52,A1,7.10,60.00,7.00,55.56,24.44,43.48
20150731,10,芦屋,4,3943,三松直美,36,岡山,60,B1,4.01,15.48,3.67,8.33,19.05,15.94
20150731,10,芦屋,5,3974,深山祐二,38,佐賀,52,B1,4.62,26.97,4.63,17.39,28.21,37.68
20150731,10,芦屋,6,3462,竹上真司,48,岡山,51,A2,6.44,52.82,6.97,66.67,26.67,45.45
20150731,11,芦屋,1,4006,小野勇作,37,佐賀,50,A1,6.67,50.00,6.65,57.69,45.45,22.39
20150731,11,芦屋,2,4444,桐生順平,28,埼玉,51,A1,7.81,51.89,7.06,33.33,36.36,23.19
20150731,11,芦屋,3,4000,松本博昭,38,広島,56,A2,5.70,35.25,5.36,25.00,35.29,22.03
20150731,11,芦屋,4,3791,川俣昌史,43,群馬,52,B1,4.04,18.42,4.38,15.38,24.39,30.65
20150731,11,芦屋,5,3574,大神康司,42,福岡,51,A1,6.63,54.66,6.78,52.85,11.90,38.46
20150731,11,芦屋,6,4144,石塚久也,33,埼玉,53,A1,6.54,45.22,6.90,54.84,52.17,24.24
20150731,12,芦屋,1,3022,西山昇一,54,愛知,52,A1,7.55,59.23,7.81,73.81,6.82,48.61
20150731,12,芦屋,2,3772,一柳和孝,41,埼玉,52,A2,4.93,25.47,5.54,35.71,41.03,39.56
20150731,12,芦屋,3,3613,角谷健吾,42,東京,52,A1,7.48,61.87,6.50,62.50,29.55,31.25
20150731,12,芦屋,4,3305,小野信樹,47,岡山,52,A2,5.36,38.38,5.72,45.00,38.64,25.81
