Date,Round,会場,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国２連率,当地勝率,当地２連率,モーター２連率,ボート２連率
20151115,1,唐津,1,4027,松江秀徳,37,佐賀,53,A2,6.41,46.34,6.79,53.25,44.87,33.78
20151115,1,唐津,2,3138,椎名政浩,55,東京,53,B1,4.21,13.24,4.67,11.11,26.23,32.62
20151115,1,唐津,3,4307,村上橋蔵,31,愛知,58,B1,3.23,11.67,5.25,40.00,25.00,33.58
20151115,1,唐津,4,4106,坂井康嗣,36,佐賀,51,B1,4.28,21.69,4.97,28.23,41.33,28.79
20151115,1,唐津,5,4803,飯田庄吾,21,福岡,55,B2,2.92,0.00,2.13,0.00,33.77,32.86
20151115,1,唐津,6,3424,松浦努,49,岡山,57,B1,3.86,21.43,4.52,38.10,27.03,16.67
20151115,2,唐津,1,3985,内田貴士,37,静岡,53,A2,4.74,29.13,5.29,28.57,29.87,25.17
20151115,2,唐津,2,4294,古賀繁輝,29,佐賀,54,A1,6.62,50.00,7.52,63.19,41.10,36.11
20151115,2,唐津,3,4745,関野龍,22,福岡,51,B2,2.86,5.88,2.24,3.39,42.31,41.67
20151115,2,唐津,4,3361,岡部浩,46,徳島,51,B1,4.94,28.09,6.02,38.00,30.67,34.78
20151115,2,唐津,5,4440,萩原知哉,29,東京,53,B1,4.16,17.98,4.56,22.22,17.31,29.20
20151115,2,唐津,6,4755,山田貴愛,27,長崎,53,B2,2.16,1.82,1.69,2.38,41.67,24.46
20151115,3,唐津,1,3312,新美進司,50,愛知,51,A2,6.14,46.61,5.79,37.93,26.76,43.84
20151115,3,唐津,2,2505,小泉秀人,64,長崎,50,B1,3.43,9.80,4.23,13.95,29.73,30.07
20151115,3,唐津,3,3743,林美憲,40,徳島,51,A1,6.28,45.79,6.06,38.71,18.64,25.00
20151115,3,唐津,4,4588,田中京介,24,福岡,56,B1,4.92,30.68,3.97,21.62,32.00,37.06
20151115,3,唐津,5,3583,齋藤智裕,42,埼玉,60,B1,3.94,18.52,4.13,20.00,37.84,31.85
20151115,3,唐津,6,3884,豊田聡,42,徳島,50,B1,4.20,17.07,3.93,12.50,20.31,34.72
20151115,4,唐津,1,3963,原田秀弥,36,大阪,54,A1,6.33,49.49,6.30,42.50,22.06,31.65
20151115,4,唐津,2,4221,南部圭史,34,香川,50,B1,3.92,21.13,3.63,8.57,32.26,36.99
20151115,4,唐津,3,4054,福嶋智之,37,岡山,54,B1,4.50,23.00,4.38,25.00,21.21,40.14
20151115,4,唐津,4,4571,菅章哉,27,徳島,51,A2,5.82,40.00,4.36,24.24,29.58,26.87
20151115,4,唐津,5,4693,松下誉士,31,福岡,52,B1,3.53,12.66,2.67,8.33,28.00,43.75
20151115,4,唐津,6,4624,高田明,30,佐賀,47,A2,6.54,53.33,5.93,41.67,38.57,45.39
20151115,5,唐津,1,3757,畑和宏,44,広島,50,A2,5.82,34.00,6.10,42.86,42.86,38.03
20151115,5,唐津,2,4492,本多宏和,28,愛知,51,A1,6.45,50.98,5.91,37.50,19.05,26.28
20151115,5,唐津,3,3537,田山和広,47,福岡,56,B1,4.63,24.18,4.61,25.81,11.11,37.88
20151115,5,唐津,4,3424,松浦努,49,岡山,57,B1,3.86,21.43,4.52,38.10,27.03,16.67
20151115,5,唐津,5,3742,宮地秀祈,41,福岡,53,A2,5.30,29.03,5.76,35.14,35.06,36.11
20151115,5,唐津,6,3711,江本真治,41,山口,53,A2,5.76,38.13,4.79,31.03,24.29,36.30
20151115,6,唐津,1,3234,金森史吉,48,香川,54,B1,4.08,20.20,4.40,24.00,28.57,38.36
20151115,6,唐津,2,3985,内田貴士,37,静岡,53,A2,4.74,29.13,5.29,28.57,29.87,25.17
20151115,6,唐津,3,3873,別府昌樹,39,広島,52,A2,5.86,39.00,5.65,40.00,32.88,32.80
20151115,6,唐津,4,4307,村上橋蔵,31,愛知,58,B1,3.23,11.67,5.25,40.00,25.00,33.58
20151115,6,唐津,5,3327,野長瀬正,48,静岡,53,A1,6.17,37.89,6.44,43.59,56.34,35.77
20151115,6,唐津,6,4096,石橋道友,33,長崎,54,A1,7.15,55.00,6.63,54.17,25.37,34.51
20151115,7,唐津,1,3794,前田昭広,42,佐賀,56,B1,4.02,19.35,4.07,20.30,27.63,41.98
20151115,7,唐津,2,3726,桂林寛,44,福岡,53,A2,6.04,41.30,6.78,49.02,18.03,25.19
20151115,7,唐津,3,4440,萩原知哉,29,東京,53,B1,4.16,17.98,4.56,22.22,17.31,29.20
20151115,7,唐津,4,4144,石塚久也,34,埼玉,53,A1,6.14,40.57,5.80,32.00,22.41,32.81
20151115,7,唐津,5,3773,津留浩一,41,長崎,54,A2,6.09,46.15,6.54,49.18,32.20,30.28
20151115,7,唐津,6,4763,清水敬太,25,広島,50,B2,2.83,7.25,0.00,0.00,25.76,29.63
20151115,8,唐津,1,4365,盛本真輔,30,兵庫,49,B1,4.78,29.79,5.58,36.84,33.78,34.13
20151115,8,唐津,2,4745,関野龍,22,福岡,51,B2,2.86,5.88,2.24,3.39,42.31,41.67
20151115,8,唐津,3,4632,長尾京志,26,福岡,49,B2,4.50,23.08,3.37,13.56,22.73,32.85
20151115,8,唐津,4,3200,熊谷直樹,50,東京,51,A1,7.05,55.05,7.78,66.67,44.87,27.27
20151115,8,唐津,5,3720,吉村輝,40,広島,56,B1,2.65,2.94,0.00,0.00,26.67,33.10
20151115,8,唐津,6,4054,福嶋智之,37,岡山,54,B1,4.50,23.00,4.38,25.00,21.21,40.14
20151115,9,唐津,1,3537,田山和広,47,福岡,56,B1,4.63,24.18,4.61,25.81,11.11,37.88
20151115,9,唐津,2,3792,田中豪,43,東京,53,A1,5.92,39.76,7.38,62.50,51.28,32.62
20151115,9,唐津,3,3346,宮本裕之,48,兵庫,50,A2,5.38,37.39,5.35,45.00,39.44,28.57
20151115,9,唐津,4,4624,高田明,30,佐賀,47,A2,6.54,53.33,5.93,41.67,38.57,45.39
20151115,9,唐津,5,3884,豊田聡,42,徳島,50,B1,4.20,17.07,3.93,12.50,20.31,34.72
20151115,9,唐津,6,4163,山崎裕司,33,広島,51,A2,6.57,50.46,6.59,51.85,35.06,35.62
20151115,10,唐津,1,4422,永井亮次,27,大阪,54,B1,4.05,15.38,0.00,0.00,28.13,31.45
20151115,10,唐津,2,3312,新美進司,50,愛知,51,A2,6.14,46.61,5.79,37.93,26.76,43.84
20151115,10,唐津,3,3327,野長瀬正,48,静岡,53,A1,6.17,37.89,6.44,43.59,56.34,35.77
20151115,10,唐津,4,3711,江本真治,41,山口,53,A2,5.76,38.13,4.79,31.03,24.29,36.30
20151115,10,唐津,5,4106,坂井康嗣,36,佐賀,51,B1,4.28,21.69,4.97,28.23,41.33,28.79
20151115,10,唐津,6,4571,菅章哉,27,徳島,51,A2,5.82,40.00,4.36,24.24,29.58,26.87
20151115,11,唐津,1,3743,林美憲,40,徳島,51,A1,6.28,45.79,6.06,38.71,18.64,25.00
20151115,11,唐津,2,3234,金森史吉,48,香川,54,B1,4.08,20.20,4.40,24.00,28.57,38.36
20151115,11,唐津,3,3742,宮地秀祈,41,福岡,53,A2,5.30,29.03,5.76,35.14,35.06,36.11
20151115,11,唐津,4,4027,松江秀徳,37,佐賀,53,A2,6.41,46.34,6.79,53.25,44.87,33.78
20151115,11,唐津,5,4144,石塚久也,34,埼玉,53,A1,6.14,40.57,5.80,32.00,22.41,32.81
20151115,11,唐津,6,3361,岡部浩,46,徳島,51,B1,4.94,28.09,6.02,38.00,30.67,34.78
20151115,12,唐津,1,4294,古賀繁輝,29,佐賀,54,A1,6.62,50.00,7.52,63.19,41.10,36.11
20151115,12,唐津,2,3200,熊谷直樹,50,東京,51,A1,7.05,55.05,7.78,66.67,44.87,27.27
20151115,12,唐津,3,3726,桂林寛,44,福岡,53,A2,6.04,41.30,6.78,49.02,18.03,25.19
20151115,12,唐津,4,4492,本多宏和,28,愛知,51,A1,6.45,50.98,5.91,37.50,19.05,26.28
20151115,12,唐津,5,3873,別府昌樹,39,広島,52,A2,5.86,39.00,5.65,40.00,32.88,32.80
20151115,12,唐津,6,4588,田中京介,24,福岡,56,B1,4.92,30.68,3.97,21.62,32.00,37.06
20151115,1,福岡,1,3228,伸澤進,50,群馬,51,B1,3.36,15.58,0.00,0.00,35.23,21.88
20151115,1,福岡,2,3344,中島浩喜,49,静岡,61,B1,4.42,18.68,4.88,23.53,29.75,40.95
20151115,1,福岡,3,3108,松本真吾,51,徳島,49,B1,4.06,14.61,5.08,31.58,52.27,39.60
20151115,1,福岡,4,2871,藤田治義,59,山口,53,B2,2.84,8.20,4.33,18.52,50.00,25.77
20151115,1,福岡,5,3326,生方厚成,48,群馬,51,A2,6.27,47.96,6.56,37.04,23.86,28.74
20151115,1,福岡,6,4892,柴田直哉,25,福岡,54,B2,0.00,0.00,0.00,0.00,54.43,40.86
20151115,2,福岡,1,4741,中村直喜,23,福岡,49,B2,2.22,4.76,2.05,0.00,26.36,28.28
20151115,2,福岡,2,3482,金子猛志,44,群馬,56,B1,5.47,35.29,0.00,0.00,33.33,21.79
20151115,2,福岡,3,3843,上之晃弘,39,長崎,53,B1,5.63,32.50,5.77,41.03,29.13,39.81
20151115,2,福岡,4,3859,多羅尾達,42,東京,56,B1,3.30,13.64,4.74,31.58,33.80,35.48
20151115,2,福岡,5,4366,前沢丈史,30,東京,53,A1,6.35,41.35,5.11,11.11,38.66,30.68
20151115,2,福岡,6,3632,江並浩一,45,埼玉,61,B1,3.94,23.08,0.00,0.00,38.18,25.77
20151115,3,福岡,1,3514,山一鉄也,48,福岡,51,A1,6.21,50.83,6.57,51.69,36.56,47.12
20151115,3,福岡,2,2568,中村義雄,66,長崎,53,B1,3.69,18.06,4.61,22.22,47.78,20.45
20151115,3,福岡,3,3896,上田洋平,39,滋賀,50,A2,6.18,49.04,4.63,25.00,41.54,24.21
20151115,3,福岡,4,3477,近藤稔也,45,徳島,54,B1,4.80,26.37,5.66,42.11,29.03,27.88
20151115,3,福岡,5,4104,木下陽介,36,東京,52,A2,6.61,51.38,4.11,21.05,36.30,24.27
20151115,3,福岡,6,4899,占部一真,23,福岡,51,B2,0.00,0.00,0.00,0.00,40.59,35.71
20151115,4,福岡,1,3995,重野哲之,36,静岡,53,A1,6.97,54.76,6.03,37.14,21.43,27.06
20151115,4,福岡,2,3273,石田豪,49,広島,50,B1,5.09,26.09,5.16,27.27,46.46,35.56
20151115,4,福岡,3,4429,豊田泰洋,30,広島,55,B1,5.08,30.38,3.20,10.00,36.17,30.39
20151115,4,福岡,4,4445,宮地元輝,29,佐賀,54,A2,6.61,51.72,7.10,62.07,40.91,33.66
20151115,4,福岡,5,4415,下出卓矢,29,福井,54,A2,6.23,42.97,5.82,36.36,33.33,20.22
20151115,4,福岡,6,4360,庄司孝輔,31,静岡,54,B1,4.84,26.87,3.25,12.50,34.88,38.10
20151115,5,福岡,1,3561,池田真治,47,岡山,53,B1,4.34,22.99,4.08,15.38,46.39,32.04
20151115,5,福岡,2,3546,中里昌志,46,埼玉,49,A2,5.66,33.90,5.38,27.59,35.34,36.63
20151115,5,福岡,3,4080,山崎哲司,36,愛知,51,A2,6.49,46.28,6.79,52.63,30.28,38.61
20151115,5,福岡,4,4547,中田竜太,27,埼玉,50,A1,7.12,50.44,5.55,45.45,35.07,45.71
20151115,5,福岡,5,3592,橋本健造,47,大阪,50,B1,4.63,30.14,4.78,44.44,39.42,36.46
20151115,5,福岡,6,2871,藤田治義,59,山口,53,B2,2.84,8.20,4.33,18.52,50.00,25.77
20151115,6,福岡,1,3805,高橋英之,41,東京,52,A1,6.87,56.67,5.00,33.33,29.23,32.63
20151115,6,福岡,2,4741,中村直喜,23,福岡,49,B2,2.22,4.76,2.05,0.00,26.36,28.28
20151115,6,福岡,3,4191,赤羽克也,34,埼玉,54,A2,5.45,36.13,6.56,55.56,35.54,40.86
20151115,6,福岡,4,4082,濱崎誠,36,大阪,53,A2,5.32,34.71,5.51,32.43,47.62,36.63
20151115,6,福岡,5,3176,長谷川巌,51,山口,52,A2,5.74,37.29,6.36,45.90,31.29,38.38
20151115,6,福岡,6,3261,大川茂実,52,岡山,50,B1,5.25,27.71,4.08,23.08,33.33,25.29
20151115,7,福岡,1,2568,中村義雄,66,長崎,53,B1,3.69,18.06,4.61,22.22,47.78,20.45
20151115,7,福岡,2,3297,藤丸光一,48,福岡,49,A1,6.41,46.04,6.65,50.38,50.55,35.64
20151115,7,福岡,3,3632,江並浩一,45,埼玉,61,B1,3.94,23.08,0.00,0.00,38.18,25.77
20151115,7,福岡,4,3862,松元弥佑,41,滋賀,59,B1,6.07,47.83,5.45,37.50,36.63,29.00
20151115,7,福岡,5,3379,打越晶,47,福岡,52,A1,6.35,46.83,6.40,48.61,33.06,35.35
20151115,7,福岡,6,4570,前田聖文,27,愛知,54,A2,5.11,27.08,0.00,0.00,26.60,34.55
20151115,8,福岡,1,2585,原由樹夫,62,岡山,51,B1,4.80,25.56,4.89,27.78,50.00,42.86
20151115,8,福岡,2,3953,志道吉和,39,福岡,51,B1,5.74,35.79,5.25,33.90,37.67,37.62
20151115,8,福岡,3,3228,伸澤進,50,群馬,51,B1,3.36,15.58,0.00,0.00,35.23,21.88
20151115,8,福岡,4,3635,石田政吾,45,福井,51,A1,7.02,54.72,7.39,61.29,36.73,38.39
20151115,8,福岡,5,4429,豊田泰洋,30,広島,55,B1,5.08,30.38,3.20,10.00,36.17,30.39
20151115,8,福岡,6,3695,安東将,44,山口,52,B2,4.33,21.05,4.12,11.76,33.06,27.91
20151115,9,福岡,1,3859,多羅尾達,42,東京,56,B1,3.30,13.64,4.74,31.58,33.80,35.48
20151115,9,福岡,2,3561,池田真治,47,岡山,53,B1,4.34,22.99,4.08,15.38,46.39,32.04
20151115,9,福岡,3,3670,古澤信二,44,福岡,57,B1,4.04,19.57,5.37,34.83,30.77,34.34
20151115,9,福岡,4,3211,北川敏弘,53,佐賀,54,A2,5.28,25.81,5.02,34.09,28.57,30.39
20151115,9,福岡,5,4568,廣瀬真也,27,東京,48,A2,5.58,36.89,5.50,25.00,38.05,40.38
20151115,9,福岡,6,3108,松本真吾,51,徳島,49,B1,4.06,14.61,5.08,31.58,52.27,39.60
20151115,10,福岡,1,4547,中田竜太,27,埼玉,50,A1,7.12,50.44,5.55,45.45,35.07,45.71
20151115,10,福岡,2,4082,濱崎誠,36,大阪,53,A2,5.32,34.71,5.51,32.43,47.62,36.63
20151115,10,福岡,3,4415,下出卓矢,29,福井,54,A2,6.23,42.97,5.82,36.36,33.33,20.22
20151115,10,福岡,4,4080,山崎哲司,36,愛知,51,A2,6.49,46.28,6.79,52.63,30.28,38.61
20151115,10,福岡,5,3482,金子猛志,44,群馬,56,B1,5.47,35.29,0.00,0.00,33.33,21.79
20151115,10,福岡,6,3514,山一鉄也,48,福岡,51,A1,6.21,50.83,6.57,51.69,36.56,47.12
20151115,11,福岡,1,4445,宮地元輝,29,佐賀,54,A2,6.61,51.72,7.10,62.07,40.91,33.66
20151115,11,福岡,2,3862,松元弥佑,41,滋賀,59,B1,6.07,47.83,5.45,37.50,36.63,29.00
20151115,11,福岡,3,3592,橋本健造,47,大阪,50,B1,4.63,30.14,4.78,44.44,39.42,36.46
20151115,11,福岡,4,3896,上田洋平,39,滋賀,50,A2,6.18,49.04,4.63,25.00,41.54,24.21
20151115,11,福岡,5,3297,藤丸光一,48,福岡,49,A1,6.41,46.04,6.65,50.38,50.55,35.64
20151115,11,福岡,6,3805,高橋英之,41,東京,52,A1,6.87,56.67,5.00,33.33,29.23,32.63
20151115,12,福岡,1,3635,石田政吾,45,福井,51,A1,7.02,54.72,7.39,61.29,36.73,38.39
20151115,12,福岡,2,3477,近藤稔也,45,徳島,54,B1,4.80,26.37,5.66,42.11,29.03,27.88
20151115,12,福岡,3,3379,打越晶,47,福岡,52,A1,6.35,46.83,6.40,48.61,33.06,35.35
20151115,12,福岡,4,4191,赤羽克也,34,埼玉,54,A2,5.45,36.13,6.56,55.56,35.54,40.86
20151115,12,福岡,5,3546,中里昌志,46,埼玉,49,A2,5.66,33.90,5.38,27.59,35.34,36.63
20151115,12,福岡,6,3995,重野哲之,36,静岡,53,A1,6.97,54.76,6.03,37.14,21.43,27.06
20151115,1,芦屋,1,4140,梶野学志,35,東京,53,A1,6.08,44.90,6.82,57.14,26.92,33.06
20151115,1,芦屋,2,4675,井手良太,27,大阪,51,B1,4.01,22.54,2.78,11.11,8.86,40.00
20151115,1,芦屋,3,3293,宮内由紀,50,東京,52,B1,4.56,24.74,4.84,21.05,34.34,17.92
20151115,1,芦屋,4,4219,本岡勝利,34,広島,57,B1,5.07,31.46,4.11,11.11,36.89,26.03
20151115,1,芦屋,5,3444,香月大介,46,福岡,51,B1,4.54,22.99,3.83,17.24,37.14,31.25
20151115,1,芦屋,6,3703,鳥飼眞,42,福岡,51,B2,8.18,72.73,6.47,35.29,35.58,38.10
20151115,2,芦屋,1,4008,中尾誠,36,佐賀,50,A1,6.35,47.75,7.34,55.17,30.09,32.37
20151115,2,芦屋,2,4463,三苫晃幸,29,福岡,54,B1,5.32,32.00,5.46,35.42,31.15,26.92
20151115,2,芦屋,3,4340,土性雅也,31,三重,54,B1,3.88,21.25,4.25,12.50,29.13,33.60
20151115,2,芦屋,4,4177,萬正嗣,32,群馬,53,A2,5.93,39.23,5.50,33.33,33.98,34.48
20151115,2,芦屋,5,3372,加藤雅之,48,広島,50,B1,4.90,25.51,4.14,25.71,20.72,32.58
20151115,2,芦屋,6,4821,妻鳥晋也,23,香川,56,B2,2.55,6.38,2.33,0.00,18.27,28.99
20151115,3,芦屋,1,4039,村上功祐,36,大阪,57,A1,5.90,43.52,6.59,50.00,36.19,25.62
20151115,3,芦屋,2,3911,鈴木猛,41,東京,56,B1,5.01,30.23,5.18,27.27,21.15,33.59
20151115,3,芦屋,3,4659,木下翔太,24,大阪,55,A1,6.32,44.14,6.00,31.58,38.94,34.33
20151115,3,芦屋,4,3601,田村勇一,45,山口,49,B1,4.32,20.00,5.19,30.23,20.22,30.89
20151115,3,芦屋,5,3931,黒崎竜也,39,三重,49,A2,5.73,40.40,7.18,63.64,36.75,34.96
20151115,3,芦屋,6,3907,村越篤,37,香川,55,B1,7.05,54.95,6.91,53.49,30.00,23.33
20151115,4,芦屋,1,3265,今村暢孝,50,福岡,50,A1,6.83,50.41,7.22,60.87,28.45,30.25
20151115,4,芦屋,2,4171,榎幸司,33,長崎,53,A2,7.00,56.35,5.44,27.91,36.45,29.13
20151115,4,芦屋,3,3095,岩津英人,53,岡山,52,B1,4.60,20.78,4.83,23.33,26.32,24.55
20151115,4,芦屋,4,3772,一柳和孝,41,埼玉,53,A2,4.70,22.86,4.64,24.00,15.96,30.77
20151115,4,芦屋,5,2538,高橋二朗,66,東京,52,B1,4.51,19.32,4.08,16.00,13.73,31.36
20151115,4,芦屋,6,4822,百武翔,22,佐賀,50,B2,3.12,5.17,2.37,3.70,29.13,32.09
20151115,5,芦屋,1,3978,齊藤仁,38,東京,52,A1,7.32,47.86,7.11,77.78,33.90,24.39
20151115,5,芦屋,2,3998,冨成謙児,36,佐賀,51,A2,5.43,34.17,5.63,31.25,30.56,33.85
20151115,5,芦屋,3,4533,峰重侑治,26,岡山,52,B1,4.62,23.53,5.10,40.00,33.93,40.14
20151115,5,芦屋,4,4453,永田郁弥,27,愛知,51,B1,3.91,23.53,5.30,40.00,23.68,29.01
20151115,5,芦屋,5,3293,宮内由紀,50,東京,52,B1,4.56,24.74,4.84,21.05,34.34,17.92
20151115,5,芦屋,6,3444,香月大介,46,福岡,51,B1,4.54,22.99,3.83,17.24,37.14,31.25
20151115,6,芦屋,1,4036,金田諭,37,埼玉,53,A1,5.99,44.09,3.67,16.67,31.40,26.50
20151115,6,芦屋,2,4274,長畑友輔,33,東京,52,B1,4.35,30.43,5.75,29.17,34.78,35.94
20151115,6,芦屋,3,3523,寳田亮治,46,福岡,54,A2,5.05,31.48,6.11,44.83,31.82,33.81
20151115,6,芦屋,4,3290,倉谷和信,52,大阪,53,A1,6.65,44.87,5.81,38.71,31.78,23.73
20151115,6,芦屋,5,4087,吉田敦志,35,長崎,56,B1,4.31,20.24,3.14,6.90,27.19,30.83
20151115,6,芦屋,6,4789,古賀智之,26,福岡,52,B2,3.16,9.84,1.83,2.38,20.00,22.66
20151115,7,芦屋,1,3834,細川明人,40,岡山,54,B1,5.31,32.71,5.36,32.14,34.86,36.51
20151115,7,芦屋,2,4340,土性雅也,31,三重,54,B1,3.88,21.25,4.25,12.50,29.13,33.60
20151115,7,芦屋,3,4005,瀬川公則,37,山口,54,B1,4.54,28.17,3.36,7.14,31.82,35.20
20151115,7,芦屋,4,3911,鈴木猛,41,東京,56,B1,5.01,30.23,5.18,27.27,21.15,33.59
20151115,7,芦屋,5,4219,本岡勝利,34,広島,57,B1,5.07,31.46,4.11,11.11,36.89,26.03
20151115,7,芦屋,6,4805,今林由喜,28,福岡,52,B2,2.29,3.92,1.48,0.00,34.29,35.54
20151115,8,芦屋,1,4659,木下翔太,24,大阪,55,A1,6.32,44.14,6.00,31.58,38.94,34.33
20151115,8,芦屋,2,3601,田村勇一,45,山口,49,B1,4.32,20.00,5.19,30.23,20.22,30.89
20151115,8,芦屋,3,4463,三苫晃幸,29,福岡,54,B1,5.32,32.00,5.46,35.42,31.15,26.92
20151115,8,芦屋,4,3329,作野恒,47,愛知,48,A2,6.53,52.00,6.71,52.38,11.39,17.43
20151115,8,芦屋,5,4821,妻鳥晋也,23,香川,56,B2,2.55,6.38,2.33,0.00,18.27,28.99
20151115,8,芦屋,6,2538,高橋二朗,66,東京,52,B1,4.51,19.32,4.08,16.00,13.73,31.36
20151115,9,芦屋,1,4301,関裕也,32,福岡,51,A2,5.51,33.01,6.10,44.26,30.48,33.59
20151115,9,芦屋,2,3772,一柳和孝,41,埼玉,53,A2,4.70,22.86,4.64,24.00,15.96,30.77
20151115,9,芦屋,3,4008,中尾誠,36,佐賀,50,A1,6.35,47.75,7.34,55.17,30.09,32.37
20151115,9,芦屋,4,4039,村上功祐,36,大阪,57,A1,5.90,43.52,6.59,50.00,36.19,25.62
20151115,9,芦屋,5,4822,百武翔,22,佐賀,50,B2,3.12,5.17,2.37,3.70,29.13,32.09
20151115,9,芦屋,6,4453,永田郁弥,27,愛知,51,B1,3.91,23.53,5.30,40.00,23.68,29.01
20151115,10,芦屋,1,4171,榎幸司,33,長崎,53,A2,7.00,56.35,5.44,27.91,36.45,29.13
20151115,10,芦屋,2,4177,萬正嗣,32,群馬,53,A2,5.93,39.23,5.50,33.33,33.98,34.48
20151115,10,芦屋,3,3703,鳥飼眞,42,福岡,51,B2,8.18,72.73,6.47,35.29,35.58,38.10
20151115,10,芦屋,4,3978,齊藤仁,38,東京,52,A1,7.32,47.86,7.11,77.78,33.90,24.39
20151115,10,芦屋,5,4533,峰重侑治,26,岡山,52,B1,4.62,23.53,5.10,40.00,33.93,40.14
20151115,10,芦屋,6,3095,岩津英人,53,岡山,52,B1,4.60,20.78,4.83,23.33,26.32,24.55
20151115,11,芦屋,1,3523,寳田亮治,46,福岡,54,A2,5.05,31.48,6.11,44.83,31.82,33.81
20151115,11,芦屋,2,3881,浦上拓也,42,大阪,53,A2,5.25,38.58,4.54,33.33,23.58,29.23
20151115,11,芦屋,3,4140,梶野学志,35,東京,53,A1,6.08,44.90,6.82,57.14,26.92,33.06
20151115,11,芦屋,4,3907,村越篤,37,香川,55,B1,7.05,54.95,6.91,53.49,30.00,23.33
20151115,11,芦屋,5,4005,瀬川公則,37,山口,54,B1,4.54,28.17,3.36,7.14,31.82,35.20
20151115,11,芦屋,6,4369,丹下将,30,愛知,56,A2,6.72,55.32,6.10,44.83,33.63,29.85
20151115,12,芦屋,1,3290,倉谷和信,52,大阪,53,A1,6.65,44.87,5.81,38.71,31.78,23.73
20151115,12,芦屋,2,3329,作野恒,47,愛知,48,A2,6.53,52.00,6.71,52.38,11.39,17.43
20151115,12,芦屋,3,3998,冨成謙児,36,佐賀,51,A2,5.43,34.17,5.63,31.25,30.56,33.85
20151115,12,芦屋,4,3265,今村暢孝,50,福岡,50,A1,6.83,50.41,7.22,60.87,28.45,30.25
20151115,12,芦屋,5,4535,北山康介,25,東京,53,A2,6.06,39.78,5.00,28.57,23.08,29.08
20151115,12,芦屋,6,3931,黒崎竜也,39,三重,49,A2,5.73,40.40,7.18,63.64,36.75,34.96
