Date,Round,会場,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国２連率,当地勝率,当地２連率,モーター２連率,ボート２連率
20150413,1,大村,1,4264,長尾章平,30,山口,52,A1,6.53,50.00,7.21,57.89,0.00,20.00
20150413,1,大村,2,4325,新出浩司,31,大阪,51,B1,4.42,24.10,4.89,22.22,66.67,40.43
20150413,1,大村,3,3103,水上浩充,51,福井,54,B1,4.77,31.11,4.56,31.25,11.11,31.54
20150413,1,大村,4,3520,岩本豊志,46,佐賀,57,B2,1.93,4.55,1.52,3.70,23.53,35.58
20150413,1,大村,5,4776,竹田和哉,21,香川,55,B2,2.67,7.69,2.88,3.85,44.44,34.78
20150413,1,大村,6,4839,四宮与寛,24,徳島,54,B2,1.61,2.04,0.00,0.00,50.00,25.87
20150413,2,大村,1,3809,吉田光,39,佐賀,50,A2,6.23,46.77,6.06,50.00,71.43,25.53
20150413,2,大村,2,3584,佐々木英,42,広島,54,B1,5.85,40.00,5.83,48.57,25.00,28.57
20150413,2,大村,3,4692,酒井俊弘,31,福井,53,B1,4.36,18.92,0.00,0.00,47.06,20.14
20150413,2,大村,4,3773,津留浩一,40,長崎,54,B1,5.63,36.63,6.27,46.41,44.44,28.29
20150413,2,大村,5,3477,近藤稔也,44,徳島,55,B1,4.68,30.88,4.12,17.65,33.33,30.46
20150413,2,大村,6,4822,百武翔,22,佐賀,49,B2,3.24,9.76,1.92,4.17,22.22,32.10
20150413,3,大村,1,3478,嶋田貴支,44,香川,53,A2,5.29,33.64,5.76,41.18,5.88,36.49
20150413,3,大村,2,4679,植田太一,25,福岡,55,B1,4.70,26.44,3.32,14.29,22.22,32.70
20150413,3,大村,3,4241,大串重幸,30,長崎,49,A2,5.26,35.71,6.18,42.58,44.44,32.08
20150413,3,大村,4,4682,大上卓人,24,広島,50,B1,5.18,32.43,4.69,37.50,17.65,28.17
20150413,3,大村,5,3748,小黒竜吾,39,埼玉,56,B1,4.36,21.82,4.67,16.67,33.33,36.91
20150413,3,大村,6,3304,烏野賢太,47,徳島,51,A1,6.88,49.57,5.83,22.22,20.00,39.73
20150413,4,大村,1,4285,伴将典,30,愛知,57,B1,3.85,11.11,4.80,40.00,42.11,40.88
20150413,4,大村,2,4543,重木輝彦,27,兵庫,49,B1,4.57,22.86,6.00,50.00,0.00,31.17
20150413,4,大村,3,4337,平本真之,30,愛知,52,A1,8.02,61.16,7.82,52.94,33.33,25.87
20150413,4,大村,4,3370,坪内実,48,大阪,56,B1,4.66,24.68,3.96,13.04,53.85,40.00
20150413,4,大村,5,4116,川田正人,34,徳島,50,A2,5.66,38.20,5.13,29.17,29.41,50.33
20150413,4,大村,6,4656,大崎翔,27,兵庫,55,B1,4.54,24.39,4.56,11.11,33.33,28.97
20150413,5,大村,1,4163,山崎裕司,33,広島,51,A2,6.24,44.19,5.98,40.00,11.11,25.00
20150413,5,大村,2,3519,冨田秀幸,46,愛知,51,A2,5.27,34.51,5.59,34.38,12.50,24.14
20150413,5,大村,3,3485,竹村祥司,43,大阪,50,A2,5.09,29.79,5.83,47.22,47.06,35.58
20150413,5,大村,4,4082,濱崎誠,35,大阪,52,B1,5.81,40.00,6.60,50.00,55.56,34.21
20150413,5,大村,5,4700,金子和之,28,埼玉,52,B1,4.86,27.54,0.00,0.00,40.00,37.33
