Date,Round,会場,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国２連率,当地勝率,当地２連率,モーター２連率,ボート２連率
20150422,1,唐津,1,4685,島村隆幸,24,徳島,51,A2,6.86,52.80,4.96,25.93,37.04,0.00
20150422,1,唐津,2,3759,前田義哲,43,福井,50,B1,3.63,20.93,3.12,11.76,33.94,0.00
20150422,1,唐津,3,4285,伴将典,30,愛知,57,B1,3.70,9.09,4.47,21.05,36.36,0.00
20150422,1,唐津,4,4010,越智照浩,35,香川,57,B1,4.32,15.38,4.50,17.39,28.40,0.00
20150422,1,唐津,5,4380,鈴木峻佑,30,静岡,53,B1,4.63,29.21,4.22,22.22,46.47,0.00
20150422,1,唐津,6,4778,堤啓輔,29,佐賀,52,B2,2.42,5.45,1.67,0.00,35.22,0.00
20150422,2,唐津,1,3612,馬袋義則,42,兵庫,51,A1,6.55,49.26,6.53,46.67,38.27,0.00
20150422,2,唐津,2,3747,國崎良春,40,福岡,50,A2,6.42,48.78,5.27,38.46,29.03,0.00
20150422,2,唐津,3,3498,白石浩二,46,兵庫,49,B1,3.94,17.14,6.82,63.64,15.60,0.00
20150422,2,唐津,4,3658,阪本聖秀,41,大阪,52,B1,4.03,17.31,4.72,31.03,26.97,0.00
20150422,2,唐津,5,4327,加藤翔,31,静岡,51,B1,4.54,29.76,4.93,25.00,37.58,0.00
20150422,2,唐津,6,4339,平瀬城啓,30,福井,52,B1,3.83,12.79,4.44,22.22,45.06,0.00
20150422,3,唐津,1,3792,田中豪,42,東京,54,A1,6.64,50.42,7.78,65.63,36.97,0.00
20150422,3,唐津,2,3701,大西隆洋,42,香川,58,B1,3.98,19.77,4.81,27.78,35.93,0.00
20150422,3,唐津,3,3906,飯山晃三,37,長崎,56,A2,5.81,37.98,5.76,35.14,29.76,0.00
20150422,3,唐津,4,3741,松尾基成,40,福岡,55,B1,4.99,29.81,4.61,21.05,31.40,0.00
20150422,3,唐津,5,3456,松下潤,43,徳島,51,B1,3.91,18.95,0.00,0.00,41.14,0.00
