Date,Round,会場,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国２連率,当地勝率,当地２連率,モーター２連率,ボート２連率
20150901,1,大村,1,3022,西山昇一,54,愛知,52,A1,7.43,57.60,6.62,51.28,36.92,39.39
20150901,1,大村,2,4703,森永隆,27,山口,50,B1,5.04,30.59,5.80,40.00,35.40,36.17
20150901,1,大村,3,4523,中村辰也,27,長崎,51,B1,5.21,28.42,5.28,32.92,27.35,42.22
20150901,1,大村,4,4802,中田達也,22,福岡,53,B1,3.89,18.07,0.00,0.00,31.50,18.75
20150901,1,大村,5,3171,田川忠志,52,長崎,54,B1,3.69,10.58,4.17,11.49,30.71,45.65
20150901,1,大村,6,4848,仲谷颯仁,21,福岡,49,B1,3.83,14.47,4.00,28.57,36.75,39.53
20150901,2,大村,1,4069,山本修一,35,岡山,53,A2,5.67,34.29,0.00,0.00,38.14,46.81
20150901,2,大村,2,4442,松竹大輔,28,愛知,51,B1,4.92,25.66,0.00,0.00,33.06,32.35
20150901,2,大村,3,4526,池田雄祐,27,愛知,52,B1,4.74,25.24,4.44,22.22,41.94,28.13
20150901,2,大村,4,4715,村上遼,23,長崎,49,A2,6.03,44.19,4.65,25.85,30.00,54.35
20150901,2,大村,5,4831,羽野直也,20,福岡,53,B2,4.52,22.22,3.11,5.26,30.65,33.33
20150901,2,大村,6,4873,蒲原健太,21,佐賀,50,B2,1.61,0.00,0.00,0.00,46.67,42.42
20150901,3,大村,1,3951,石川吉鎬,39,大阪,57,A2,5.91,34.96,5.29,23.81,34.75,37.21
20150901,3,大村,2,3986,沖島広和,37,福岡,57,A1,6.59,49.53,7.47,66.67,31.50,38.64
20150901,3,大村,3,4053,芦澤望,37,東京,57,A2,6.16,44.27,5.90,46.67,43.51,22.58
20150901,3,大村,4,4718,北川太一,22,佐賀,49,B1,5.06,26.74,3.47,12.50,34.09,45.45
20150901,3,大村,5,3666,内野省一,45,愛知,54,B1,4.77,27.62,4.25,25.00,35.83,67.39
20150901,3,大村,6,4475,末永祐輝,27,山口,53,B1,5.76,34.96,5.16,40.00,57.85,21.88
20150901,4,大村,1,4369,丹下将,29,愛知,56,A2,6.48,53.19,6.58,57.69,31.58,30.30
20150901,4,大村,2,4239,竹田辰也,31,山口,52,A2,5.87,36.59,4.91,27.66,36.59,39.58
20150901,4,大村,3,4397,西村拓也,28,大阪,51,A1,7.33,56.21,7.83,62.50,37.90,42.42
20150901,4,大村,4,4202,浮田圭浩,33,岡山,54,B1,4.58,24.55,5.46,40.00,34.48,38.78
20150901,4,大村,5,4777,五十嵐一,31,山口,50,B2,3.03,8.20,2.14,0.00,29.66,32.61
20150901,4,大村,6,3892,草場康幸,39,佐賀,52,A2,6.16,45.71,6.89,57.14,34.45,37.78
20150901,5,大村,1,3327,野長瀬正,48,静岡,51,A1,6.30,39.05,7.75,70.83,41.94,35.14
20150901,5,大村,2,3931,黒崎竜也,39,三重,48,A2,6.20,43.90,6.75,56.25,40.34,34.69
20150901,5,大村,3,3730,塩崎優司,43,愛知,51,A2,5.73,40.00,5.27,33.33,29.13,34.69
20150901,5,大村,4,4703,森永隆,27,山口,50,B1,5.04,30.59,5.80,40.00,35.40,36.17
20150901,5,大村,5,4592,小林孝弘,34,山口,51,B1,4.25,18.10,3.65,13.51,40.16,8.57
20150901,5,大村,6,4745,関野龍,22,福岡,50,B2,2.63,5.56,2.30,7.41,33.08,38.78
20150901,6,大村,1,3591,後藤孝義,47,静岡,50,A2,5.78,40.00,5.73,36.67,26.19,34.29
20150901,6,大村,2,4064,原田篤志,35,山口,51,A1,7.30,58.70,7.25,55.56,29.23,50.00
20150901,6,大村,3,4737,竹井貴史,24,福岡,52,B1,5.08,33.64,3.79,17.65,37.59,28.57
20150901,6,大村,4,4553,坪口竜也,26,長崎,52,B1,5.29,32.56,5.37,30.37,34.07,12.50
20150901,6,大村,5,4848,仲谷颯仁,21,福岡,49,B1,3.83,14.47,4.00,28.57,36.75,39.53
20150901,6,大村,6,3694,木村恒一,43,大阪,56,A2,4.73,23.44,5.00,42.86,32.54,37.14
20150901,7,大村,1,4202,浮田圭浩,33,岡山,54,B1,4.58,24.55,5.46,40.00,34.48,38.78
20150901,7,大村,2,4069,山本修一,35,岡山,53,A2,5.67,34.29,0.00,0.00,38.14,46.81
20150901,7,大村,3,4066,東本勝利,35,三重,52,A1,6.44,45.69,6.08,50.00,47.01,47.92
20150901,7,大村,4,3951,石川吉鎬,39,大阪,57,A2,5.91,34.96,5.29,23.81,34.75,37.21
20150901,7,大村,5,3896,上田洋平,39,滋賀,51,A2,6.14,47.97,6.57,42.86,57.36,39.47
20150901,7,大村,6,3711,江本真治,41,山口,53,A2,5.92,42.04,6.89,50.00,38.40,47.06
20150901,8,大村,1,3508,久富政弘,44,佐賀,55,B1,4.87,28.21,5.33,30.61,35.66,48.94
20150901,8,大村,2,4369,丹下将,29,愛知,56,A2,6.48,53.19,6.58,57.69,31.58,30.30
20150901,8,大村,3,4802,中田達也,22,福岡,53,B1,3.89,18.07,0.00,0.00,31.50,18.75
20150901,8,大村,4,3898,平田忠則,38,福岡,52,A1,6.94,51.77,7.57,52.24,42.06,24.24
20150901,8,大村,5,4483,北野輝季,26,愛知,54,A1,6.48,48.57,6.73,50.00,27.97,34.09
20150901,8,大村,6,4831,羽野直也,20,福岡,53,B2,4.52,22.22,3.11,5.26,30.65,33.33
20150901,9,大村,1,4523,中村辰也,27,長崎,51,B1,5.21,28.42,5.28,32.92,27.35,42.22
20150901,9,大村,2,4715,村上遼,23,長崎,49,A2,6.03,44.19,4.65,25.85,30.00,54.35
20150901,9,大村,3,4064,原田篤志,35,山口,51,A1,7.30,58.70,7.25,55.56,29.23,50.00
20150901,9,大村,4,4475,末永祐輝,27,山口,53,B1,5.76,34.96,5.16,40.00,57.85,21.88
20150901,9,大村,5,4756,渡邉昌成,26,静岡,52,B1,2.92,12.00,0.00,0.00,35.04,29.41
20150901,9,大村,6,3965,北中元樹,36,滋賀,57,A2,5.76,42.86,0.00,0.00,39.17,32.56
20150901,10,大村,1,4397,西村拓也,28,大阪,51,A1,7.33,56.21,7.83,62.50,37.90,42.42
20150901,10,大村,2,4718,北川太一,22,佐賀,49,B1,5.06,26.74,3.47,12.50,34.09,45.45
20150901,10,大村,3,3711,江本真治,41,山口,53,A2,5.92,42.04,6.89,50.00,38.40,47.06
20150901,10,大村,4,3327,野長瀬正,48,静岡,51,A1,6.30,39.05,7.75,70.83,41.94,35.14
20150901,10,大村,5,4553,坪口竜也,26,長崎,52,B1,5.29,32.56,5.37,30.37,34.07,12.50
20150901,10,大村,6,3666,内野省一,45,愛知,54,B1,4.77,27.62,4.25,25.00,35.83,67.39
20150901,11,大村,1,4066,東本勝利,35,三重,52,A1,6.44,45.69,6.08,50.00,47.01,47.92
20150901,11,大村,2,3022,西山昇一,54,愛知,52,A1,7.43,57.60,6.62,51.28,36.92,39.39
20150901,11,大村,3,4483,北野輝季,26,愛知,54,A1,6.48,48.57,6.73,50.00,27.97,34.09
20150901,11,大村,4,3931,黒崎竜也,39,三重,48,A2,6.20,43.90,6.75,56.25,40.34,34.69
20150901,11,大村,5,3694,木村恒一,43,大阪,56,A2,4.73,23.44,5.00,42.86,32.54,37.14
20150901,11,大村,6,4430,永田秀二,29,東京,55,A1,6.14,44.00,4.73,9.09,38.81,33.33
20150901,12,大村,1,3898,平田忠則,38,福岡,52,A1,6.94,51.77,7.57,52.24,42.06,24.24
20150901,12,大村,2,3591,後藤孝義,47,静岡,50,A2,5.78,40.00,5.73,36.67,26.19,34.29
20150901,12,大村,3,3872,岡田憲行,39,大阪,53,A1,6.09,45.06,6.78,39.13,40.00,40.00
20150901,12,大村,4,3986,沖島広和,37,福岡,57,A1,6.59,49.53,7.47,66.67,31.50,38.64
20150901,12,大村,5,3965,北中元樹,36,滋賀,57,A2,5.76,42.86,0.00,0.00,39.17,32.56
20150901,12,大村,6,3896,上田洋平,39,滋賀,51,A2,6.14,47.97,6.57,42.86,57.36,39.47
20150901,1,唐津,1,3621,天野晶夫,41,愛知,54,A1,6.81,50.39,6.28,48.72,35.00,26.09
20150901,1,唐津,2,2910,片山晃,59,岡山,50,B1,4.28,20.29,3.70,7.41,50.00,39.78
20150901,1,唐津,3,4552,杉山勝匡,26,佐賀,49,B1,3.89,15.28,3.62,19.64,36.84,30.77
20150901,1,唐津,4,3705,濱田隆浩,41,大阪,57,B1,4.69,26.88,5.27,29.73,33.33,42.72
20150901,1,唐津,5,3632,江並浩一,45,埼玉,60,B1,3.47,18.18,3.61,16.67,38.10,27.06
20150901,1,唐津,6,4822,百武翔,22,佐賀,48,B2,2.46,5.08,2.89,8.33,17.65,36.96
20150901,2,唐津,1,4471,新田泰章,28,広島,52,A2,5.54,37.35,4.47,21.05,5.26,34.15
20150901,2,唐津,2,4500,山田康二,27,佐賀,52,A1,6.99,51.85,6.84,55.63,45.00,28.57
20150901,2,唐津,3,3678,小林純一,42,佐賀,55,B1,4.30,21.05,3.60,12.04,84.21,31.52
20150901,2,唐津,4,4639,雑賀勇貴,24,大阪,53,B1,4.51,24.44,4.12,17.65,47.37,34.25
20150901,2,唐津,5,3718,伊達正利,40,静岡,55,B1,5.30,34.31,6.00,50.00,8.33,28.21
20150901,2,唐津,6,4782,浜崎準也,28,岡山,52,B2,2.59,4.35,2.11,0.00,42.11,36.00
20150901,3,唐津,1,4624,高田明,30,佐賀,48,A2,5.71,35.71,5.84,39.89,50.00,33.33
20150901,3,唐津,2,3190,片山友多,53,静岡,62,B1,4.43,25.37,4.44,22.22,11.11,31.58
20150901,3,唐津,3,3853,岩崎正哉,42,福岡,55,A1,6.15,36.92,7.40,55.56,11.11,20.99
20150901,3,唐津,4,3727,新井康行,44,愛知,51,B1,3.19,10.84,3.94,17.65,28.57,36.96
20150901,3,唐津,5,4580,長谷川雅,26,岡山,51,B1,5.32,30.77,4.61,28.57,15.79,25.81
20150901,3,唐津,6,4811,向井田佑,26,広島,49,B2,2.95,8.20,2.71,14.29,21.43,26.09
20150901,4,唐津,1,4324,海野康志,27,山口,59,A1,6.40,47.11,8.37,80.00,46.43,36.59
20150901,4,唐津,2,3820,樫葉次郎,43,徳島,57,B1,4.78,28.38,4.72,16.00,30.00,31.18
20150901,4,唐津,3,3659,藤生雄人,40,群馬,54,A2,6.03,39.17,0.00,0.00,47.37,33.71
20150901,4,唐津,4,4734,安河内将,25,東京,53,B1,4.65,27.45,0.00,0.00,25.00,48.24
20150901,4,唐津,5,4677,片橋幸貴,27,滋賀,53,B1,2.94,12.24,0.00,0.00,59.09,36.46
