Date,会場,Round,着順結果,艇番,選手登番,選手名,モーターNo,ボートNo,展示タイム,進入順位,スタートタイム,レースタイム,試合タイプ,コース距離,天候,風向,風速,波高,決まり手
20160118,大村,1,1,1,3151,落合敬一,12,58,6.96,1,0.21,111.1,一般戦,1800,曇り,北西,8,7,逃げ
20160118,大村,1,2,4,4727,安部慎一,29,50,7.05,4,0.16,113.0,一般戦,1800,曇り,北西,8,7,逃げ
20160118,大村,1,3,3,4580,長谷川雅和,38,20,7.07,3,0.19,114.7,一般戦,1800,曇り,北西,8,7,逃げ
20160118,大村,1,4,2,3682,切田潤二,20,43,7.07,2,0.22,116.2,一般戦,1800,曇り,北西,8,7,逃げ
20160118,大村,1,5,5,3636,坂野泰章,45,19,7.06,5,0.18,NaN,一般戦,1800,曇り,北西,8,7,逃げ
20160118,大村,1,6,6,4768,田代元気,27,45,7.05,6,0.15,NaN,一般戦,1800,曇り,北西,8,7,逃げ
20160118,大村,2,1,1,3711,江本真治,15,13,7.03,1,0.06,111.6,予選,1800,曇り,北西,8,7,逃げ
20160118,大村,2,2,2,4465,大西賢,61,56,7.08,2,0.16,112.8,予選,1800,曇り,北西,8,7,逃げ
20160118,大村,2,3,6,3992,関口智久,66,27,6.96,6,0.10,113.7,予選,1800,曇り,北西,8,7,逃げ
20160118,大村,2,4,3,4850,野中一平,21,46,6.92,3,0.08,113.9,予選,1800,曇り,北西,8,7,逃げ
20160118,大村,2,5,5,3723,白井弘文,56,35,6.96,5,0.15,NaN,予選,1800,曇り,北西,8,7,逃げ
20160118,大村,2,6,4,3812,山崎聖司,13,26,7.05,4,0.14,NaN,予選,1800,曇り,北西,8,7,逃げ
20160118,大村,3,1,6,3300,川崎智幸,34,52,7.12,2,0.14,110.8,予選,1800,雨,西,8,7,抜き
20160118,大村,3,2,1,4379,桑島和宏,50,76,7.05,1,0.12,112.2,予選,1800,雨,西,8,7,抜き
20160118,大村,3,3,4,4485,楠原正剛,63,34,6.99,5,0.01,113.7,予選,1800,雨,西,8,7,抜き
20160118,大村,3,4,5,3459,中野和裕,28,61,7.07,6,0.03,115.1,予選,1800,雨,西,8,7,抜き
20160118,大村,3,5,3,4298,宮下元胤,55,67,7.03,4,0.06,NaN,予選,1800,雨,西,8,7,抜き
20160118,大村,3,6,2,4332,村上彰一,17,68,7.01,3,0.06,NaN,予選,1800,雨,西,8,7,抜き
20160118,大村,4,1,1,4049,高沖健太,22,28,7.06,1,0.26,111.1,予選,1800,曇り,北西,7,6,抜き
