Date,会場,Round,着順結果,艇番,選手登番,選手名,モーターNo,ボートNo,展示タイム,進入順位,スタートタイム,レースタイム,試合タイプ,コース距離,天候,風向,風速,波高,決まり手
20150227,唐津,1,1,1,4177,萬正嗣,21,86,6.71,1,0.06,108.4,予選,1800,晴,北,4,3,逃げ
20150227,唐津,1,2,3,3471,赤峰和也,39,70,6.65,3,0.19,109.7,予選,1800,晴,北,4,3,逃げ
20150227,唐津,1,3,6,4650,中山雄太,42,64,6.64,6,0.25,110.5,予選,1800,晴,北,4,3,逃げ
20150227,唐津,1,4,4,3166,谷田昭利,23,55,6.66,4,0.24,112.8,予選,1800,晴,北,4,3,逃げ
20150227,唐津,1,5,2,4315,山崎昂介,11,80,6.68,2,0.11,114.6,予選,1800,晴,北,4,3,逃げ
20150227,唐津,1,6,5,4768,田代元気,41,88,6.63,5,0.34,116.2,予選,1800,晴,北,4,3,逃げ
20150227,唐津,2,1,2,4320,峰竜太,33,56,6.72,2,0.17,107.1,予選,1800,晴,北,4,3,抜き
20150227,唐津,2,2,3,3666,内野省一,17,34,6.75,3,0.10,108.8,予選,1800,晴,北,4,3,抜き
20150227,唐津,2,3,6,4757,山田祐也,64,62,6.76,6,0.06,110.6,予選,1800,晴,北,4,3,抜き
20150227,唐津,2,4,1,3986,沖島広和,36,75,6.77,1,0.08,112.0,予選,1800,晴,北,4,3,抜き
20150227,唐津,2,5,5,3095,岩津英人,44,52,6.79,4,0.15,112.5,予選,1800,晴,北,4,3,抜き
20150227,唐津,2,6,4,4698,高山隆成,35,39,6.76,5,0.17,114.7,予選,1800,晴,北,4,3,抜き
20150227,唐津,3,1,6,3587,武田信一,60,46,6.82,5,0.09,107.7,予選,1800,晴,北,5,5,まくり差し
20150227,唐津,3,2,1,3452,吉田徳夫,58,44,6.93,1,0.23,109.6,予選,1800,晴,北,5,5,まくり差し
20150227,唐津,3,3,2,2959,高田悌二,66,49,6.85,2,0.19,110.7,予選,1800,晴,北,5,5,まくり差し
20150227,唐津,3,4,3,4099,吉永則雄,69,38,6.76,3,0.20,110.8,予選,1800,晴,北,5,5,まくり差し
20150227,唐津,3,5,4,3234,金森史吉,62,61,6.83,4,0.12,112.3,予選,1800,晴,北,5,5,まくり差し
20150227,唐津,3,6,5,4755,山田貴愛,46,47,6.77,6,0.18,113.9,予選,1800,晴,北,5,5,まくり差し
20150227,唐津,4,1,1,3679,飯島昌弘,30,83,6.84,1,0.14,107.1,予選,1800,晴,北,4,3,逃げ
20150227,唐津,4,2,4,4105,松下直也,26,76,6.79,5,0.23,108.3,予選,1800,晴,北,4,3,逃げ
20150227,唐津,4,3,3,3631,田添康介,65,67,6.78,4,0.27,109.8,予選,1800,晴,北,4,3,逃げ
20150227,唐津,4,4,2,3989,熊本英一,25,68,6.93,3,0.35,112.0,予選,1800,晴,北,4,3,逃げ
20150227,唐津,4,5,5,3594,塚原武之,16,85,6.98,6,0.20,113.3,予選,1800,晴,北,4,3,逃げ
20150227,唐津,4,6,6,2907,土井内大助,53,50,6.86,2,0.22,113.6,予選,1800,晴,北,4,3,逃げ
20150227,唐津,5,1,3,2878,富山弘幸,68,54,6.87,3,0.12,107.6,予選,1800,晴,北,5,5,抜き
20150227,唐津,5,2,1,3122,高山哲也,43,74,6.95,1,0.16,108.5,予選,1800,晴,北,5,5,抜き
20150227,唐津,5,3,2,3963,原田秀弥,13,53,6.88,2,0.16,109.0,予選,1800,晴,北,5,5,抜き
20150227,唐津,5,4,5,4369,丹下将,67,89,6.82,5,0.13,110.7,予選,1800,晴,北,5,5,抜き
20150227,唐津,5,5,6,3953,志道吉和,29,41,6.84,6,0.09,112.2,予選,1800,晴,北,5,5,抜き
20150227,唐津,5,6,4,3056,松野京吾,40,63,6.83,4,0.12,115.5,予選,1800,晴,北,5,5,抜き
20150227,唐津,6,1,3,4460,後藤翔之,28,84,6.88,3,0.16,106.5,予選,1800,晴,北,5,5,抜き
20150227,唐津,6,2,1,3471,赤峰和也,39,70,6.88,1,0.12,108.6,予選,1800,晴,北,5,5,抜き
