Date,Round,会場,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国２連率,当地勝率,当地２連率,モーター２連率,ボート２連率
20150728,1,福岡,1,3716,石渡鉄兵,40,東京,53,A1,7.42,54.07,7.40,20.00,20.59,37.04
20150728,1,福岡,2,4450,平高奈菜,28,香川,46,A1,7.21,60.13,6.64,54.55,23.08,36.00
20150728,1,福岡,3,4397,西村拓也,28,大阪,51,A1,7.02,50.38,7.25,52.50,47.37,34.78
20150728,1,福岡,4,4393,田中孝明,29,福岡,50,B1,5.63,38.46,5.18,31.25,31.58,20.83
20150728,1,福岡,5,3749,今坂勝広,39,静岡,50,A1,7.55,60.77,8.42,77.42,39.47,52.63
20150728,1,福岡,6,4061,萩原秀人,36,福井,54,A1,7.42,57.75,7.00,55.56,52.78,36.36
20150728,2,福岡,1,4387,平山智加,30,香川,45,A1,6.97,54.39,7.11,39.29,16.67,50.00
20150728,2,福岡,2,3908,重成一人,36,香川,55,A1,7.16,51.77,7.41,44.44,41.67,25.93
20150728,2,福岡,3,4188,久田敏之,34,群馬,52,A1,6.94,51.72,6.22,44.44,23.08,36.36
20150728,2,福岡,4,4364,池永太,30,福岡,52,A1,7.14,58.04,7.85,72.00,33.33,38.24
20150728,2,福岡,5,3435,寺田千恵,46,岡山,45,A1,7.06,53.73,6.67,40.38,54.84,26.92
20150728,2,福岡,6,3297,藤丸光一,48,福岡,47,A1,6.89,52.78,6.74,54.10,55.56,46.15
20150728,3,福岡,1,3779,原田幸哉,39,愛知,51,A1,7.91,61.38,6.11,27.78,36.11,30.77
20150728,3,福岡,2,3726,桂林寛,44,福岡,51,A2,5.83,41.33,5.70,36.96,30.77,13.64
20150728,3,福岡,3,3996,秋山直之,36,群馬,53,A1,6.83,42.47,6.96,32.14,31.58,48.15
20150728,3,福岡,4,3983,須藤博倫,37,埼玉,50,A1,6.62,41.88,6.21,44.83,35.14,20.83
20150728,3,福岡,5,4189,川上剛,34,福岡,54,A1,7.03,50.34,7.67,68.85,43.75,22.86
20150728,3,福岡,6,3436,柏野幸二,46,岡山,48,A1,6.67,48.45,7.43,57.14,32.14,57.14
20150728,4,福岡,1,3995,重野哲之,36,静岡,52,A1,6.85,52.38,5.88,38.46,24.00,35.14
20150728,4,福岡,2,4418,茅原悠紀,28,岡山,54,A1,7.85,57.45,7.12,44.19,29.63,46.43
20150728,4,福岡,3,4573,佐藤翼,26,埼玉,51,A1,6.47,50.45,6.00,40.00,44.44,34.21
20150728,4,福岡,4,4230,濱崎直矢,32,埼玉,54,A1,6.63,51.20,7.95,76.19,34.21,24.00
20150728,4,福岡,5,4459,片岡雅裕,29,香川,50,A1,6.31,42.54,6.84,52.63,30.77,32.14
20150728,4,福岡,6,4266,長田頼宗,30,東京,53,A1,6.58,43.80,5.90,48.28,32.43,31.58
20150728,5,福岡,1,4074,柳沢一,34,愛知,50,A1,7.19,54.55,6.36,52.00,33.33,75.00
20150728,5,福岡,2,3590,濱野谷憲,41,東京,55,A1,6.61,42.28,7.12,45.24,20.83,43.24
20150728,5,福岡,3,4450,平高奈菜,28,香川,46,A1,7.21,60.13,6.64,54.55,23.08,36.00
20150728,5,福岡,4,3749,今坂勝広,39,静岡,50,A1,7.55,60.77,8.42,77.42,39.47,52.63
20150728,5,福岡,5,3920,正木聖賢,40,広島,51,A1,6.73,52.88,5.78,37.50,37.14,58.62
20150728,5,福岡,6,4099,吉永則雄,36,大阪,52,A1,6.78,51.54,5.58,21.05,28.57,34.78
20150728,6,福岡,1,3908,重成一人,36,香川,55,A1,7.16,51.77,7.41,44.44,41.67,25.93
20150728,6,福岡,2,4393,田中孝明,29,福岡,50,B1,5.63,38.46,5.18,31.25,31.58,20.83
20150728,6,福岡,3,3435,寺田千恵,46,岡山,45,A1,7.06,53.73,6.67,40.38,54.84,26.92
20150728,6,福岡,4,4061,萩原秀人,36,福井,54,A1,7.42,57.75,7.00,55.56,52.78,36.36
20150728,6,福岡,5,3887,鎌田義,41,兵庫,54,A1,7.26,61.67,7.25,33.33,53.85,37.84
20150728,6,福岡,6,4227,安達裕樹,32,三重,53,A1,6.18,40.37,5.05,25.00,37.04,50.00
20150728,7,福岡,1,4364,池永太,30,福岡,52,A1,7.14,58.04,7.85,72.00,33.33,38.24
20150728,7,福岡,2,3716,石渡鉄兵,40,東京,53,A1,7.42,54.07,7.40,20.00,20.59,37.04
20150728,7,福岡,3,4387,平山智加,30,香川,45,A1,6.97,54.39,7.11,39.29,16.67,50.00
20150728,7,福岡,4,3779,原田幸哉,39,愛知,51,A1,7.91,61.38,6.11,27.78,36.11,30.77
20150728,7,福岡,5,3983,須藤博倫,37,埼玉,50,A1,6.62,41.88,6.21,44.83,35.14,20.83
20150728,7,福岡,6,4397,西村拓也,28,大阪,51,A1,7.02,50.38,7.25,52.50,47.37,34.78
20150728,8,福岡,1,4418,茅原悠紀,28,岡山,54,A1,7.85,57.45,7.12,44.19,29.63,46.43
20150728,8,福岡,2,4066,東本勝利,35,三重,52,A1,6.74,50.49,7.31,58.97,14.29,43.33
20150728,8,福岡,3,3297,藤丸光一,48,福岡,47,A1,6.89,52.78,6.74,54.10,55.56,46.15
20150728,8,福岡,4,3726,桂林寛,44,福岡,51,A2,5.83,41.33,5.70,36.96,30.77,13.64
20150728,8,福岡,5,4573,佐藤翼,26,埼玉,51,A1,6.47,50.45,6.00,40.00,44.44,34.21
20150728,8,福岡,6,4188,久田敏之,34,群馬,52,A1,6.94,51.72,6.22,44.44,23.08,36.36
20150728,9,福岡,1,3590,濱野谷憲,41,東京,55,A1,6.61,42.28,7.12,45.24,20.83,43.24
20150728,9,福岡,2,3995,重野哲之,36,静岡,52,A1,6.85,52.38,5.88,38.46,24.00,35.14
20150728,9,福岡,3,4189,川上剛,34,福岡,54,A1,7.03,50.34,7.67,68.85,43.75,22.86
20150728,9,福岡,4,4074,柳沢一,34,愛知,50,A1,7.19,54.55,6.36,52.00,33.33,75.00
20150728,9,福岡,5,3996,秋山直之,36,群馬,53,A1,6.83,42.47,6.96,32.14,31.58,48.15
20150728,9,福岡,6,4230,濱崎直矢,32,埼玉,54,A1,6.63,51.20,7.95,76.19,34.21,24.00
20150728,10,福岡,1,3719,辻栄蔵,40,広島,52,A1,7.66,53.03,7.37,44.19,16.00,19.23
20150728,10,福岡,2,4460,後藤翔之,29,東京,51,A1,6.82,52.82,6.68,50.00,40.54,29.63
20150728,10,福岡,3,4269,杉山裕也,29,愛知,52,A1,7.10,55.08,7.09,56.25,29.73,39.29
20150728,10,福岡,4,3854,吉川元浩,42,兵庫,49,A1,7.33,56.58,8.34,61.36,33.33,28.00
20150728,10,福岡,5,4184,渡邊雄一,29,大阪,49,A1,6.43,50.00,7.61,66.67,58.62,46.43
20150728,10,福岡,6,3623,深川真二,41,佐賀,50,A1,7.80,64.23,6.94,35.29,13.04,43.24
20150728,11,福岡,1,4504,前田将太,27,福岡,54,A1,6.77,40.35,7.42,58.26,44.83,29.73
20150728,11,福岡,2,3622,山崎智也,41,群馬,51,A1,7.91,50.44,7.22,27.78,59.46,46.15
20150728,11,福岡,3,4545,岡村慶太,27,福岡,53,A1,6.41,50.86,5.50,38.46,40.54,44.83
20150728,11,福岡,4,3940,飯山泰,37,東京,51,A1,7.09,58.26,7.29,67.74,24.00,44.44
20150728,11,福岡,5,4024,井口佳典,37,三重,51,A1,7.09,48.53,7.04,33.33,30.77,42.31
20150728,11,福岡,6,3899,吉田弘文,38,福岡,50,A1,7.79,60.19,7.76,61.36,25.93,47.62
20150728,12,福岡,1,4350,篠崎元志,29,福岡,51,A1,7.68,48.72,7.37,59.77,56.00,48.15
20150728,12,福岡,2,4296,岡崎恭裕,28,福岡,49,A1,7.45,53.54,7.75,59.62,38.46,44.83
20150728,12,福岡,3,4477,篠崎仁志,27,福岡,54,A1,7.29,50.36,7.80,64.63,30.56,33.33
20150728,12,福岡,4,4089,妹尾忠幸,34,岡山,54,A1,7.18,60.81,6.55,55.17,50.00,33.33
20150728,12,福岡,5,4352,下條雄太,29,長崎,51,A1,6.97,52.90,8.50,71.43,51.43,38.46
20150728,12,福岡,6,4494,河合佑樹,28,静岡,50,A1,6.53,46.08,6.00,45.45,32.14,50.00
20150728,1,若松,1,3884,豊田聡,41,徳島,51,B1,4.32,14.77,2.71,0.00,33.75,26.09
20150728,1,若松,2,4674,池田剛規,27,福岡,51,B1,4.08,20.19,3.37,15.25,42.86,33.33
20150728,1,若松,3,4221,南部圭史,33,香川,51,B1,4.31,23.73,5.00,23.53,38.04,30.77
20150728,1,若松,4,3924,平井紀之,40,東京,60,B1,2.91,12.77,2.78,4.35,32.24,44.00
20150728,1,若松,5,4778,堤啓輔,29,佐賀,52,B2,2.39,6.82,2.13,6.67,31.36,48.28
20150728,1,若松,6,4698,高山隆成,28,福岡,53,B2,2.63,1.56,2.14,3.39,27.71,36.00
20150728,2,若松,1,3181,林慎一,50,愛知,60,B1,4.35,17.82,3.78,22.22,35.43,39.29
