Date,Round,会場,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国２連率,当地勝率,当地２連率,モーター２連率,ボート２連率
20150812,1,大村,1,3915,繁野谷圭,41,大阪,51,A1,6.29,50.00,6.55,45.45,32.17,28.00
20150812,1,大村,2,4771,下寺秀和,22,広島,53,B1,3.76,17.14,0.00,0.00,29.29,27.78
20150812,1,大村,3,4400,加藤奈月,27,福井,53,B1,3.93,20.00,3.07,6.67,26.80,14.29
20150812,1,大村,4,4359,横川聖志,30,徳島,56,B1,5.56,38.14,3.68,21.05,24.44,20.83
20150812,1,大村,5,4764,小池礼乃,25,福岡,46,B2,2.78,1.82,2.00,0.00,29.13,23.08
20150812,1,大村,6,4853,前原哉,20,岡山,49,B2,2.40,7.50,0.00,0.00,35.34,24.00
20150812,2,大村,1,4384,鶴本崇文,30,大阪,51,A1,6.31,41.94,5.08,23.08,24.04,28.00
20150812,2,大村,2,2844,田中伸二,58,広島,52,B1,5.39,34.09,5.38,31.15,29.36,42.11
20150812,2,大村,3,3486,渋田治代,49,福岡,49,B1,4.13,20.63,4.50,30.00,31.31,12.50
20150812,2,大村,4,2505,小泉秀人,64,長崎,50,B1,3.39,9.26,4.10,15.38,34.00,3.85
20150812,2,大村,5,3135,山口博司,57,長崎,51,B1,4.67,27.78,4.96,29.67,35.34,44.00
20150812,2,大村,6,4020,川上清人,35,香川,60,B1,4.43,24.32,5.09,39.39,25.58,20.00
20150812,3,大村,1,4080,山崎哲司,36,愛知,53,A2,5.65,35.00,6.50,46.15,27.18,42.31
20150812,3,大村,2,3381,滝沢芳行,46,埼玉,51,A2,6.14,46.73,7.07,51.72,23.40,52.63
20150812,3,大村,3,3699,富永正人,42,埼玉,51,A2,6.04,49.07,5.65,42.31,32.69,33.33
20150812,3,大村,4,3309,大塚信行,52,東京,54,B1,4.18,19.05,4.50,27.27,29.07,38.46
20150812,3,大村,5,3953,志道吉和,38,福岡,50,B1,5.51,34.57,4.40,20.00,35.00,34.78
20150812,3,大村,6,3729,松田英数,43,佐賀,57,B1,4.84,22.34,4.23,16.28,31.78,42.11
20150812,4,大村,1,3680,森林太,42,長崎,53,A2,5.62,35.83,5.92,41.89,37.00,23.81
20150812,4,大村,2,3936,三瀬譲,37,長崎,55,B1,4.80,29.89,4.90,29.63,30.28,15.79
20150812,4,大村,3,3722,西村秀樹,45,福岡,51,B1,4.69,27.06,4.29,26.47,21.43,34.62
20150812,4,大村,4,4228,吉田慎二,32,愛知,55,A2,5.86,41.28,5.00,38.89,34.82,52.94
20150812,4,大村,5,4773,中川りな,22,福岡,51,B2,2.24,2.22,2.52,0.00,30.61,13.64
20150812,4,大村,6,3930,岸本隆,39,岡山,55,A2,5.67,40.48,0.00,0.00,30.97,50.00
20150812,5,大村,1,3750,笠井広幸,44,徳島,57,B1,3.93,21.59,4.46,25.64,26.47,38.10
20150812,5,大村,2,3755,吉村和也,43,長崎,50,B1,4.86,22.62,6.01,43.55,33.93,52.38
20150812,5,大村,3,4503,上野真之,27,佐賀,52,A2,6.26,47.06,6.40,46.67,23.00,9.52
20150812,5,大村,4,4400,加藤奈月,27,福井,53,B1,3.93,20.00,3.07,6.67,26.80,14.29
20150812,5,大村,5,3845,中谷朋子,38,兵庫,45,A1,5.88,43.09,7.50,50.00,20.00,40.91
20150812,5,大村,6,4829,塚脇奈美,20,広島,46,B2,2.62,2.22,0.00,0.00,34.86,29.17
20150812,6,大村,1,3925,大田誠,39,山口,50,B1,5.13,31.96,4.79,17.86,28.71,25.00
20150812,6,大村,2,4343,村岡賢,30,広島,55,B1,4.44,23.30,4.73,26.92,25.25,36.36
