Date,会場,Round,着順結果,艇番,選手登番,選手名,モーターNo,ボートNo,展示タイム,進入順位,スタートタイム,レースタイム,試合タイプ,コース距離,天候,風向,風速,波高,決まり手
20151023,大村,1,1,2,2568,中村義雄,56,28,6.85,2,0.11,109.5,一般戦,1800,晴,西,1,1,差し
20151023,大村,1,2,1,3227,長岡茂一,62,40,6.90,1,0.12,110.2,一般戦,1800,晴,西,1,1,差し
20151023,大村,1,3,3,2912,尾崎鉄也,47,20,6.87,3,0.21,112.3,一般戦,1800,晴,西,1,1,差し
20151023,大村,1,4,5,2816,陶山秀徳,61,63,6.91,5,0.39,112.7,一般戦,1800,晴,西,1,1,差し
20151023,大村,1,5,4,2904,河野武士,25,72,6.92,4,0.27,NaN,一般戦,1800,晴,西,1,1,差し
20151023,大村,1,6,6,3226,浦田信義,15,38,6.81,6,0.37,NaN,一般戦,1800,晴,西,1,1,差し
20151023,大村,2,1,1,3501,川上昇平,49,22,6.81,1,0.18,109.2,予選,1800,晴,南,2,1,抜き
20151023,大村,2,2,3,3233,小畑実成,16,56,6.92,3,0.19,110.7,予選,1800,晴,南,2,1,抜き
20151023,大村,2,3,2,3066,田中定雄,48,54,6.92,2,0.25,112.1,予選,1800,晴,南,2,1,抜き
20151023,大村,2,4,4,3171,田川忠志,46,46,6.89,4,0.24,113.1,予選,1800,晴,南,2,1,抜き
20151023,大村,2,5,6,3261,大川茂実,53,19,6.79,6,0.33,NaN,予選,1800,晴,南,2,1,抜き
20151023,大村,2,6,5,3224,栗山繁洋,66,15,6.87,5,0.28,NaN,予選,1800,晴,南,2,1,抜き
20151023,大村,3,1,6,3629,浅見昌克,14,32,6.85,5,0.11,108.8,予選,1800,晴,南,3,2,まくり差し
20151023,大村,3,2,4,3339,泉具巳,27,34,6.82,4,0.07,110.4,予選,1800,晴,南,3,2,まくり差し
20151023,大村,3,3,2,3010,大嶋一也,26,44,6.92,2,0.02,112.2,予選,1800,晴,南,3,2,まくり差し
20151023,大村,3,4,1,2887,大井崇夫,63,70,6.86,1,0.01,112.6,予選,1800,晴,南,3,2,まくり差し
20151023,大村,3,5,3,2878,富山弘幸,22,41,6.88,3,0.27,NaN,予選,1800,晴,南,3,2,まくり差し
20151023,大村,3,6,5,3393,行谷吉範,30,51,6.88,6,0.19,NaN,予選,1800,晴,南,3,2,まくり差し
20151023,大村,4,1,1,3295,濱村芳宏,68,73,6.80,1,0.17,108.4,予選,1800,晴,南,1,1,逃げ
20151023,大村,4,2,3,3458,東健介,19,36,6.87,3,0.17,110.0,予選,1800,晴,南,1,1,逃げ
20151023,大村,4,3,6,3158,島川光男,24,67,6.84,6,0.12,112.5,予選,1800,晴,南,1,1,逃げ
20151023,大村,4,4,4,2776,三谷征伸,41,25,6.97,4,0.13,114.6,予選,1800,晴,南,1,1,逃げ
20151023,大村,4,5,5,3460,堤健一,12,68,6.94,5,0.18,NaN,予選,1800,晴,南,1,1,逃げ
20151023,大村,4,6,2,2850,小松昇司,69,18,6.89,2,0.22,NaN,予選,1800,晴,南,1,1,逃げ
20151023,大村,5,1,1,3463,乙津康志,33,39,6.81,1,0.23,110.3,予選,1800,晴,西,3,2,逃げ
20151023,大村,5,2,2,3477,近藤稔也,65,71,6.81,2,0.19,111.1,予選,1800,晴,西,3,2,逃げ
20151023,大村,5,3,3,3226,浦田信義,15,38,6.90,3,0.14,112.7,予選,1800,晴,西,3,2,逃げ
20151023,大村,5,4,6,3690,河合三弘,51,60,6.88,6,0.16,113.7,予選,1800,晴,西,3,2,逃げ
20151023,大村,5,5,4,2843,友永明夫,44,37,6.90,4,0.21,NaN,予選,1800,晴,西,3,2,逃げ
20151023,大村,5,6,5,3344,中島浩喜,40,48,6.88,5,0.15,NaN,予選,1800,晴,西,3,2,逃げ
20151023,大村,6,1,1,3432,宮迫暢彦,29,13,6.89,1,0.11,109.5,予選,1800,晴,北西,2,1,逃げ
20151023,大村,6,2,2,3156,金子良昭,71,30,6.84,2,0.09,110.2,予選,1800,晴,北西,2,1,逃げ
