Date,会場,Round,着順結果,艇番,選手登番,選手名,モーターNo,ボートNo,展示タイム,進入順位,スタートタイム,レースタイム,試合タイプ,コース距離,天候,風向,風速,波高,決まり手
20150511,大村,1,1,1,3436,柏野幸二,30,16,6.91,1,0.03,109.8,一般戦,1800,曇り,南東,1,1,逃げ
20150511,大村,1,2,6,4213,重富伸也,62,53,6.85,4,0.02,111.2,一般戦,1800,曇り,南東,1,1,逃げ
20150511,大村,1,3,2,4592,小林孝弘,36,34,6.85,2,0.08,113.3,一般戦,1800,曇り,南東,1,1,逃げ
20150511,大村,1,4,4,3972,富永恭史,73,72,6.93,5,0.03,114.5,一般戦,1800,曇り,南東,1,1,逃げ
20150511,大村,1,5,3,4453,永田郁弥,39,35,6.94,3,0.04,NaN,一般戦,1800,曇り,南東,1,1,逃げ
20150511,大村,1,6,5,4774,丸山龍太郎,51,36,6.78,6,0.05,NaN,一般戦,1800,曇り,南東,1,1,逃げ
20150511,大村,2,1,1,4085,荻野裕介,16,75,6.84,1,0.11,109.8,予選,1800,曇り,南東,3,2,逃げ
20150511,大村,2,2,2,3904,森貴洋,59,51,6.87,2,0.11,111.1,予選,1800,曇り,南東,3,2,逃げ
20150511,大村,2,3,3,4652,酒見峻介,20,50,6.84,3,0.09,112.7,予選,1800,曇り,南東,3,2,逃げ
20150511,大村,2,4,4,3884,豊田聡,74,38,6.94,4,0.09,113.4,予選,1800,曇り,南東,3,2,逃げ
20150511,大村,2,5,5,4291,山崎紳弘,58,66,6.82,5,0.08,NaN,予選,1800,曇り,南東,3,2,逃げ
20150511,大村,2,6,6,4805,今林由喜,18,62,6.85,6,0.06,NaN,予選,1800,曇り,南東,3,2,逃げ
20150511,大村,3,1,2,3081,岡本慎治,47,73,6.80,4,0.04,110.2,予選,1800,曇り,南東,2,1,差し
20150511,大村,3,2,1,3730,塩崎優司,44,74,6.92,3,0.04,111.3,予選,1800,曇り,南東,2,1,差し
20150511,大村,3,3,6,3546,中里昌志,24,31,6.83,6,0.13,112.7,予選,1800,曇り,南東,2,1,差し
20150511,大村,3,4,5,4080,山崎哲司,21,23,6.94,5,0.08,113.0,予選,1800,曇り,南東,2,1,差し
20150511,大村,4,1,2,4006,小野勇作,56,46,6.83,2,0.18,108.8,予選,1800,曇り,南東,1,1,差し
20150511,大村,4,2,1,4087,吉田敦志,15,60,6.91,1,0.19,110.9,予選,1800,曇り,南東,1,1,差し
20150511,大村,4,3,4,4666,日笠勝弘,52,27,6.79,4,0.24,112.9,予選,1800,曇り,南東,1,1,差し
