Date,会場,Round,着順結果,艇番,選手登番,選手名,モーターNo,ボートNo,展示タイム,進入順位,スタートタイム,レースタイム,試合タイプ,コース距離,天候,風向,風速,波高,決まり手
20150712,大村,1,1,1,4174,赤坂俊輔,34,13,6.95,1,0.07,111.6,一般戦,1800,曇り,南西,4,3,逃げ
20150712,大村,1,2,2,2912,尾崎鉄也,69,39,7.00,2,0.06,112.2,一般戦,1800,曇り,南西,4,3,逃げ
20150712,大村,1,3,6,3352,小川晃司,22,51,6.95,6,0.14,114.8,一般戦,1800,曇り,南西,4,3,逃げ
20150712,大村,1,4,3,4245,高橋直哉,51,54,7.00,3,0.08,115.9,一般戦,1800,曇り,南西,4,3,逃げ
20150712,大村,1,5,4,3787,天野誠,38,40,6.93,4,0.11,NaN,一般戦,1800,曇り,南西,4,3,逃げ
20150712,大村,1,6,5,3870,寺嶋雄,66,18,6.95,5,0.11,NaN,一般戦,1800,曇り,南西,4,3,逃げ
20150712,大村,2,1,4,3385,渡邉睦広,21,50,7.05,4,0.17,111.2,一般戦,1800,曇り,南,5,4,差し
20150712,大村,2,2,1,3158,島川光男,27,24,6.95,1,0.19,112.8,一般戦,1800,曇り,南,5,4,差し
20150712,大村,2,3,2,4047,吉永浩則,60,14,7.01,2,0.23,114.3,一般戦,1800,曇り,南,5,4,差し
20150712,大村,2,4,5,4513,河野真也,12,25,6.92,5,0.10,115.4,一般戦,1800,曇り,南,5,4,差し
20150712,大村,2,5,3,3702,貞兼淳二,57,11,6.97,3,0.25,NaN,一般戦,1800,曇り,南,5,4,差し
20150712,大村,2,6,6,4587,木田峰由季,67,41,7.00,6,0.11,NaN,一般戦,1800,曇り,南,5,4,差し
20150712,大村,3,1,1,4121,富永修一,20,48,7.00,1,0.06,110.2,一般戦,1800,曇り,南,5,4,逃げ
20150712,大村,3,2,2,3573,前本泰和,63,17,7.02,2,0.14,112.0,一般戦,1800,曇り,南,5,4,逃げ
20150712,大村,3,3,4,3980,青木義一,49,27,6.95,4,0.14,113.1,一般戦,1800,曇り,南,5,4,逃げ
20150712,大村,3,4,3,4259,真庭明志,43,12,7.02,3,0.11,113.2,一般戦,1800,曇り,南,5,4,逃げ
20150712,大村,3,5,5,3516,吉原聖人,25,33,6.87,5,0.15,NaN,一般戦,1800,曇り,南,5,4,逃げ
20150712,大村,3,6,6,4258,関根彰人,65,20,7.03,6,0.17,NaN,一般戦,1800,曇り,南,5,4,逃げ
20150712,大村,4,1,1,4100,松田隆司,70,46,7.04,1,0.07,115.6,一般戦,1800,曇り,南,7,6,逃げ
20150712,大村,4,2,4,3442,宮武英司,26,43,7.00,4,0.21,120.6,一般戦,1800,曇り,南,7,6,逃げ
20150712,大村,4,3,2,3458,東健介,61,57,7.01,2,0.20,122.5,一般戦,1800,曇り,南,7,6,逃げ
20150712,大村,4,4,5,3945,橋口真樹,24,22,6.95,5,0.19,128.0,一般戦,1800,曇り,南,7,6,逃げ
20150712,大村,4,NaN,3,3904,森貴洋,71,30,6.95,3,0.19,NaN,一般戦,1800,曇り,南,7,6,逃げ
20150712,大村,4,NaN,6,3488,柳田英明,35,23,6.99,6,0.18,NaN,一般戦,1800,曇り,南,7,6,逃げ
20150712,大村,5,1,1,3854,吉川元浩,28,52,7.02,1,0.20,110.6,一般戦,1800,曇り,南,5,4,逃げ
20150712,大村,5,2,3,4361,柳生泰二,33,15,6.94,3,0.11,112.5,一般戦,1800,曇り,南,5,4,逃げ
20150712,大村,5,3,4,3176,長谷川巌,29,53,7.05,4,0.20,113.7,一般戦,1800,曇り,南,5,4,逃げ
20150712,大村,5,4,5,4081,樋口範政,40,26,6.93,5,0.24,113.9,一般戦,1800,曇り,南,5,4,逃げ
20150712,大村,5,5,2,3025,山口哲治,14,35,7.04,2,0.17,NaN,一般戦,1800,曇り,南,5,4,逃げ
20150712,大村,5,6,6,4152,深水慎一郎,72,34,7.03,6,0.34,NaN,一般戦,1800,曇り,南,5,4,逃げ
20150712,大村,6,1,1,3902,蜷川哲平,56,31,6.93,1,0.12,111.3,一般戦,1800,曇り,南,6,5,逃げ
20150712,大村,6,2,3,4175,川尻泰輔,68,36,7.00,3,0.14,112.9,一般戦,1800,曇り,南,6,5,逃げ
20150712,大村,6,3,4,2912,尾崎鉄也,69,39,6.94,4,0.15,114.3,一般戦,1800,曇り,南,6,5,逃げ
20150712,大村,6,4,5,3741,松尾基成,11,49,7.03,5,0.15,115.1,一般戦,1800,曇り,南,6,5,逃げ
20150712,大村,6,5,2,3726,桂林寛,47,21,7.04,2,0.11,NaN,一般戦,1800,曇り,南,6,5,逃げ
20150712,大村,6,6,6,4596,葛原大陽,62,56,6.98,6,0.19,NaN,一般戦,1800,曇り,南,6,5,逃げ
20150712,大村,7,1,2,3959,坪井康晴,41,16,6.96,2,0.10,110.1,一般戦,1800,曇り,南,6,5,差し
20150712,大村,7,2,1,4353,下出秀明,50,19,7.00,1,0.07,112.5,一般戦,1800,曇り,南,6,5,差し
20150712,大村,7,3,3,3843,上之晃弘,18,45,7.05,3,0.12,113.4,一般戦,1800,曇り,南,6,5,差し
20150712,大村,7,4,6,3352,小川晃司,22,51,7.03,6,0.04,113.6,一般戦,1800,曇り,南,6,5,差し
20150712,大村,7,5,4,4047,吉永浩則,60,14,7.04,4,0.11,NaN,一般戦,1800,曇り,南,6,5,差し
20150712,大村,7,6,5,3980,青木義一,49,27,6.98,5,0.10,NaN,一般戦,1800,曇り,南,6,5,差し
20150712,大村,8,1,1,4405,南野利騰,53,37,6.95,1,0.06,109.1,一般戦,1800,雨,南,6,5,逃げ
20150712,大村,8,2,2,4028,田村隆信,48,55,7.10,2,0.07,111.8,一般戦,1800,雨,南,6,5,逃げ
20150712,大村,8,3,3,3870,寺嶋雄,66,18,7.04,3,0.12,113.6,一般戦,1800,雨,南,6,5,逃げ
20150712,大村,8,4,4,4034,西原明生,30,28,6.91,4,0.11,114.0,一般戦,1800,雨,南,6,5,逃げ
20150712,大村,8,5,6,3702,貞兼淳二,57,11,7.05,6,0.13,NaN,一般戦,1800,雨,南,6,5,逃げ
20150712,大村,8,6,5,4259,真庭明志,43,12,7.05,5,0.11,NaN,一般戦,1800,雨,南,6,5,逃げ
20150712,大村,9,1,1,4074,柳沢一,58,29,7.03,1,0.16,110.6,一般戦,1800,雨,南,4,3,逃げ
20150712,大村,9,2,4,3945,橋口真樹,24,22,7.11,4,0.13,112.3,一般戦,1800,雨,南,4,3,逃げ
20150712,大村,9,3,6,3346,宮本裕之,19,38,7.18,6,0.15,114.1,一般戦,1800,雨,南,4,3,逃げ
20150712,大村,9,4,3,3516,吉原聖人,25,33,7.02,3,0.16,115.1,一般戦,1800,雨,南,4,3,逃げ
20150712,大村,9,5,5,3385,渡邉睦広,21,50,7.15,5,0.15,NaN,一般戦,1800,雨,南,4,3,逃げ
20150712,大村,9,6,2,3176,長谷川巌,29,53,7.10,2,0.14,NaN,一般戦,1800,雨,南,4,3,逃げ
20150712,大村,10,1,1,3573,前本泰和,63,17,7.03,1,0.10,110.4,準優勝戦,1800,雨,南,4,3,逃げ
20150712,大村,10,2,4,3902,蜷川哲平,56,31,6.92,4,0.21,111.9,準優勝戦,1800,雨,南,4,3,逃げ
20150712,大村,10,3,6,3025,山口哲治,14,35,7.00,6,0.18,112.9,準優勝戦,1800,雨,南,4,3,逃げ
20150712,大村,10,4,3,4174,赤坂俊輔,34,13,7.02,3,0.12,113.1,準優勝戦,1800,雨,南,4,3,逃げ
20150712,大村,10,5,5,3904,森貴洋,71,30,6.96,5,0.18,NaN,準優勝戦,1800,雨,南,4,3,逃げ
20150712,大村,10,6,2,3158,島川光男,27,24,7.07,2,0.12,NaN,準優勝戦,1800,雨,南,4,3,逃げ
20150712,大村,11,1,2,4258,関根彰人,65,20,6.89,2,0.01,110.4,準優勝戦,1800,雨,南,5,4,差し
20150712,大村,11,2,5,4361,柳生泰二,33,15,6.96,5,0.12,111.9,準優勝戦,1800,雨,南,5,4,差し
