Date,Round,会場,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国２連率,当地勝率,当地２連率,モーター２連率,ボート２連率
20150921,1,大村,1,3445,加藤高史,45,埼玉,53,A2,6.34,44.03,6.38,54.17,32.54,27.66
20150921,1,大村,2,4334,児玉旭,31,兵庫,50,B1,3.64,20.78,4.19,18.75,48.41,16.28
20150921,1,大村,3,4675,井手良太,27,大阪,51,B1,4.48,26.53,3.44,12.50,24.32,32.08
20150921,1,大村,4,4307,村上橋蔵,31,愛知,60,B1,3.81,15.58,4.50,25.00,39.06,45.24
20150921,1,大村,5,4241,大串重幸,30,長崎,52,B1,5.26,35.00,6.17,44.17,39.55,31.37
20150921,1,大村,6,4861,田中宏樹,27,福岡,53,B2,1.74,0.00,0.00,0.00,35.16,33.33
20150921,2,大村,1,4104,木下陽介,36,東京,53,A2,6.59,52.59,6.07,46.67,23.97,40.48
20150921,2,大村,2,3660,長谷川親,46,香川,62,B1,3.96,16.25,4.69,27.59,30.40,53.06
20150921,2,大村,3,3701,大西隆洋,42,香川,58,B1,4.14,23.33,3.91,18.18,21.43,26.83
20150921,2,大村,4,3718,伊達正利,40,静岡,54,B1,5.20,32.43,5.14,42.86,26.73,15.00
20150921,2,大村,5,4382,高山智至,30,滋賀,54,A2,5.44,35.80,4.53,23.53,27.59,30.95
20150921,2,大村,6,4575,戸塚邦好,26,東京,53,B1,4.57,28.38,5.67,44.44,26.61,9.30
20150921,3,大村,1,2930,新良一規,59,山口,50,A2,6.11,43.86,5.44,25.00,39.37,30.00
20150921,3,大村,2,4346,前田健太,30,福岡,56,B1,4.62,23.64,4.24,18.64,26.55,11.63
20150921,3,大村,3,3553,平池仁志,43,香川,54,B1,4.79,28.71,5.57,28.57,34.40,26.83
20150921,3,大村,4,4614,石倉洋行,35,福岡,53,A2,5.16,38.38,4.50,17.65,35.54,34.15
20150921,3,大村,5,3596,河上年昭,46,埼玉,55,B1,4.17,21.11,0.00,0.00,29.85,7.89
20150921,3,大村,6,4411,沢田昭宏,29,大阪,53,A2,4.32,19.72,4.81,33.33,24.35,23.81
20150921,4,大村,1,3818,山崎康弘,43,長崎,55,B1,3.76,16.67,3.89,19.01,26.88,26.83
20150921,4,大村,2,4156,浜野孝志,34,三重,56,A2,5.93,43.36,6.39,55.56,26.47,34.62
20150921,4,大村,3,4043,桐本康臣,36,三重,54,A1,6.15,44.35,7.27,63.33,45.93,41.46
20150921,4,大村,4,4333,村田友也,31,徳島,60,B1,5.15,29.59,3.93,13.33,27.20,27.91
20150921,4,大村,5,4007,榮田将彦,36,山口,49,B1,4.76,28.43,4.88,24.00,19.79,32.56
20150921,4,大村,6,3658,阪本聖秀,41,大阪,52,B1,3.86,19.80,4.83,16.67,56.92,46.51
20150921,5,大村,1,3331,新美恵一,47,愛知,54,A1,6.35,45.68,7.13,53.33,26.32,30.23
20150921,5,大村,2,3701,大西隆洋,42,香川,58,B1,4.14,23.33,3.91,18.18,21.43,26.83
20150921,5,大村,3,3648,原田通雅,42,東京,55,B1,4.40,24.47,0.00,0.00,31.34,35.56
20150921,5,大村,4,3972,富永恭史,39,長崎,56,B2,2.50,2.00,2.66,1.89,24.58,32.65
20150921,5,大村,5,4217,栩本佑介,34,福岡,53,B2,2.98,8.00,3.03,10.26,23.58,29.27
20150921,5,大村,6,4866,橋本英一,25,福岡,55,B2,1.68,2.00,0.00,0.00,41.67,39.53
20150921,6,大村,1,3782,伊藤宏,39,福岡,54,A2,6.22,46.07,7.43,64.29,28.57,23.26
20150921,6,大村,2,4091,荒田泰明,34,埼玉,53,B1,4.98,25.56,5.50,28.57,35.43,26.83
20150921,6,大村,3,4307,村上橋蔵,31,愛知,60,B1,3.81,15.58,4.50,25.00,39.06,45.24
20150921,6,大村,4,3895,堀本裕也,39,愛知,48,A2,5.64,37.17,6.65,47.83,37.88,22.50
20150921,6,大村,5,3718,伊達正利,40,静岡,54,B1,5.20,32.43,5.14,42.86,26.73,15.00
20150921,6,大村,6,4575,戸塚邦好,26,東京,53,B1,4.57,28.38,5.67,44.44,26.61,9.30
20150921,7,大村,1,4030,森高一真,37,香川,51,A1,6.85,40.00,7.49,54.29,24.53,31.91
20150921,7,大村,2,4565,西村豪洋,27,愛知,52,B1,4.35,20.00,3.63,0.00,19.83,15.38
20150921,7,大村,3,4382,高山智至,30,滋賀,54,A2,5.44,35.80,4.53,23.53,27.59,30.95
20150921,7,大村,4,4156,浜野孝志,34,三重,56,A2,5.93,43.36,6.39,55.56,26.47,34.62
20150921,7,大村,5,3553,平池仁志,43,香川,54,B1,4.79,28.71,5.57,28.57,34.40,26.83
20150921,7,大村,6,4861,田中宏樹,27,福岡,53,B2,1.74,0.00,0.00,0.00,35.16,33.33
20150921,8,大村,1,3761,山本光雄,43,滋賀,52,A2,6.06,45.60,7.00,50.00,29.27,27.27
20150921,8,大村,2,4333,村田友也,31,徳島,60,B1,5.15,29.59,3.93,13.33,27.20,27.91
20150921,8,大村,3,4241,大串重幸,30,長崎,52,B1,5.26,35.00,6.17,44.17,39.55,31.37
20150921,8,大村,4,3596,河上年昭,46,埼玉,55,B1,4.17,21.11,0.00,0.00,29.85,7.89
20150921,8,大村,5,3972,富永恭史,39,長崎,56,B2,2.50,2.00,2.66,1.89,24.58,32.65
20150921,8,大村,6,4705,吉川勇作,27,長崎,53,B1,3.55,18.67,2.99,7.75,29.55,32.56
