Date,Round,会場,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国２連率,当地勝率,当地２連率,モーター２連率,ボート２連率
20150326,1,唐津,1,3462,竹上真司,47,岡山,50,A1,5.62,39.85,6.40,52.50,32.45,39.02
20150326,1,唐津,2,4138,中井俊祐,34,大阪,53,B1,4.38,24.44,4.27,19.23,38.56,34.87
20150326,1,唐津,3,4624,高田明,29,佐賀,48,B1,5.57,39.53,5.46,38.01,23.19,36.32
20150326,1,唐津,4,3660,長谷川親,45,香川,60,B1,4.90,30.68,5.57,39.29,37.24,32.89
20150326,1,唐津,5,4848,仲谷颯仁,20,福岡,49,B2,3.34,14.63,0.00,0.00,25.74,37.19
20150326,1,唐津,6,3972,富永恭史,38,長崎,58,B2,2.33,4.44,3.07,10.34,39.72,35.27
20150326,2,唐津,1,3662,大庭元明,45,福岡,56,A2,6.43,52.55,6.69,48.57,32.67,36.32
20150326,2,唐津,2,3623,深川真二,40,佐賀,50,A1,6.90,40.71,8.36,75.65,41.50,31.92
20150326,2,唐津,3,3773,津留浩一,40,長崎,55,B1,5.43,34.26,6.88,53.66,48.25,35.43
20150326,2,唐津,4,4374,永田義紘,30,広島,50,B1,3.73,15.66,4.58,15.79,29.87,37.33
20150326,2,唐津,5,3661,柳瀬興志,45,山口,57,B1,5.42,34.78,4.16,10.53,40.41,36.49
20150326,2,唐津,6,4649,和田操拓,30,滋賀,50,B1,4.38,21.74,2.29,0.00,27.70,36.20
20150326,3,唐津,1,3686,鳥居塚孝,40,群馬,52,A2,6.21,39.71,6.25,53.13,47.89,29.68
20150326,3,唐津,2,3058,原義昭,57,岡山,55,B1,4.51,26.92,4.38,21.62,26.85,31.60
20150326,3,唐津,3,3946,赤岩善生,39,愛知,49,A1,8.26,71.90,7.41,54.05,30.97,37.39
20150326,3,唐津,4,3344,中島浩喜,48,静岡,61,B1,3.98,17.39,3.43,0.00,46.94,47.66
20150326,3,唐津,5,4588,田中京介,24,福岡,54,B1,5.37,33.33,3.86,22.86,27.63,32.44
20150326,3,唐津,6,4106,坂井康嗣,35,佐賀,50,B1,4.58,23.58,4.86,27.27,44.52,43.95
20150326,4,唐津,1,3582,吉川昭男,42,滋賀,53,A1,6.14,45.86,6.23,50.00,28.28,33.79
20150326,4,唐津,2,3784,中島友和,38,佐賀,51,A2,5.93,39.67,6.04,43.36,26.53,36.32
20150326,4,唐津,3,3377,塚田修二,47,東京,57,B1,4.86,29.59,5.60,33.33,36.73,34.21
20150326,4,唐津,4,4405,南野利騰,29,福井,52,B1,4.69,21.88,5.40,20.00,29.66,29.73
20150326,4,唐津,5,4774,丸山龍太,21,福岡,48,B2,2.04,2.17,2.25,12.50,29.58,47.49
20150326,4,唐津,6,3934,鋤柄貴俊,38,愛知,53,A2,5.58,39.66,5.35,23.53,46.67,31.36
20150326,5,唐津,1,2910,片山晃,59,岡山,51,B1,4.78,28.16,3.78,11.11,33.81,35.58
20150326,5,唐津,2,3772,一柳和孝,40,埼玉,49,B1,5.61,35.71,0.00,0.00,27.63,33.02
20150326,5,唐津,3,3655,本橋克洋,41,群馬,55,A2,6.17,44.64,5.63,50.00,32.89,38.12
20150326,5,唐津,4,4064,原田篤志,35,山口,50,A1,7.41,56.45,8.00,74.19,26.76,35.83
20150326,5,唐津,5,3564,桑原啓,45,福岡,51,B1,4.32,22.77,5.19,31.25,36.24,35.71
20150326,5,唐津,6,3742,宮地秀祈,40,福岡,52,A2,5.95,43.55,5.06,23.53,27.03,31.53
20150326,6,唐津,1,4624,高田明,29,佐賀,48,B1,5.57,39.53,5.46,38.01,23.19,36.32
20150326,6,唐津,2,3773,津留浩一,40,長崎,55,B1,5.43,34.26,6.88,53.66,48.25,35.43
20150326,6,唐津,3,3868,尾形栄治,39,東京,53,A2,5.13,30.00,5.13,31.25,28.85,32.41
20150326,6,唐津,4,3233,小畑実成,48,岡山,52,A1,5.86,40.44,6.42,45.83,39.60,29.91
20150326,6,唐津,5,3331,新美恵一,46,愛知,54,A1,6.41,48.21,5.70,30.00,39.60,37.50
20150326,6,唐津,6,4417,服部剛,28,静岡,53,A2,5.89,35.71,4.71,17.65,41.22,32.61
20150326,7,唐津,1,3058,原義昭,57,岡山,55,B1,4.51,26.92,4.38,21.62,26.85,31.60
20150326,7,唐津,2,3921,川村正輝,40,福井,49,A2,5.32,35.92,5.48,38.71,24.48,29.95
20150326,7,唐津,3,3872,岡田憲行,39,大阪,53,A1,6.68,53.29,6.75,52.08,37.75,38.99
20150326,7,唐津,4,3662,大庭元明,45,福岡,56,A2,6.43,52.55,6.69,48.57,32.67,36.32
20150326,7,唐津,5,4316,山口裕太,30,広島,53,A2,5.81,42.11,6.36,41.03,28.38,32.00
20150326,7,唐津,6,4782,浜崎準也,28,岡山,52,B2,2.58,5.77,0.00,0.00,42.14,33.81
20150326,8,唐津,1,4374,永田義紘,30,広島,50,B1,3.73,15.66,4.58,15.79,29.87,37.33
20150326,8,唐津,2,3344,中島浩喜,48,静岡,61,B1,3.98,17.39,3.43,0.00,46.94,47.66
20150326,8,唐津,3,4221,南部圭史,33,香川,50,B1,3.74,14.52,3.94,14.29,35.81,34.88
20150326,8,唐津,4,3290,倉谷和信,51,大阪,51,A1,7.24,52.63,7.11,55.32,32.89,32.74
20150326,8,唐津,5,3335,小菅文隆,45,佐賀,61,B1,3.71,16.28,4.81,30.97,26.67,33.33
20150326,8,唐津,6,4774,丸山龍太,21,福岡,48,B2,2.04,2.17,2.25,12.50,29.58,47.49
20150326,9,唐津,1,3660,長谷川親,45,香川,60,B1,4.90,30.68,5.57,39.29,37.24,32.89
20150326,9,唐津,2,2568,中村義雄,65,長崎,53,B2,3.53,11.76,4.09,18.60,36.62,36.62
20150326,9,唐津,3,3742,宮地秀祈,40,福岡,52,A2,5.95,43.55,5.06,23.53,27.03,31.53
20150326,9,唐津,4,3998,冨成謙児,35,佐賀,50,A2,5.63,37.10,5.38,35.71,40.38,36.94
20150326,9,唐津,5,3946,赤岩善生,39,愛知,49,A1,8.26,71.90,7.41,54.05,30.97,37.39
20150326,9,唐津,6,3377,塚田修二,47,東京,57,B1,4.86,29.59,5.60,33.33,36.73,34.21
20150326,10,唐津,1,3075,中村裕将,52,埼玉,53,A2,5.95,44.96,6.25,45.83,40.43,33.48
20150326,10,唐津,2,3736,岡本猛,41,大阪,52,A1,5.74,35.06,5.73,29.73,21.13,31.48
20150326,10,唐津,3,4425,大井清貴,29,山口,53,B1,4.34,23.08,3.91,17.65,24.49,34.27
20150326,10,唐津,4,4649,和田操拓,30,滋賀,50,B1,4.38,21.74,2.29,0.00,27.70,36.20
20150326,10,唐津,5,3868,尾形栄治,39,東京,53,A2,5.13,30.00,5.13,31.25,28.85,32.41
20150326,10,唐津,6,3655,本橋克洋,41,群馬,55,A2,6.17,44.64,5.63,50.00,32.89,38.12
20150326,11,唐津,1,4064,原田篤志,35,山口,50,A1,7.41,56.45,8.00,74.19,26.76,35.83
20150326,11,唐津,2,3233,小畑実成,48,岡山,52,A1,5.86,40.44,6.42,45.83,39.60,29.91
20150326,11,唐津,3,3921,川村正輝,40,福井,49,A2,5.32,35.92,5.48,38.71,24.48,29.95
20150326,11,唐津,4,4138,中井俊祐,34,大阪,53,B1,4.38,24.44,4.27,19.23,38.56,34.87
20150326,11,唐津,5,3934,鋤柄貴俊,38,愛知,53,A2,5.58,39.66,5.35,23.53,46.67,31.36
20150326,11,唐津,6,4588,田中京介,24,福岡,54,B1,5.37,33.33,3.86,22.86,27.63,32.44
20150326,12,唐津,1,3623,深川真二,40,佐賀,50,A1,6.90,40.71,8.36,75.65,41.50,31.92
20150326,12,唐津,2,3686,鳥居塚孝,40,群馬,52,A2,6.21,39.71,6.25,53.13,47.89,29.68
20150326,12,唐津,3,3462,竹上真司,47,岡山,50,A1,5.62,39.85,6.40,52.50,32.45,39.02
20150326,12,唐津,4,3872,岡田憲行,39,大阪,53,A1,6.68,53.29,6.75,52.08,37.75,38.99
20150326,12,唐津,5,4417,服部剛,28,静岡,53,A2,5.89,35.71,4.71,17.65,41.22,32.61
