Date,会場,Round,着順結果,艇番,選手登番,選手名,モーターNo,ボートNo,展示タイム,進入順位,スタートタイム,レースタイム,試合タイプ,コース距離,天候,風向,風速,波高,決まり手
20151213,大村,1,1,3,4311,岡村仁,71,59,6.77,4,0.07,108.2,一般戦,1800,晴,北東,4,3,まくり差し
20151213,大村,1,2,2,4539,金子賢志,26,24,6.84,3,0.10,109.8,一般戦,1800,晴,北東,4,3,まくり差し
20151213,大村,1,3,4,4584,村岡賢人,19,55,6.74,5,0.09,111.3,一般戦,1800,晴,北東,4,3,まくり差し
20151213,大村,1,4,6,3200,熊谷直樹,63,20,6.77,2,0.28,112.5,一般戦,1800,晴,北東,4,3,まくり差し
20151213,大村,1,5,5,4715,村上遼,36,25,6.77,6,0.11,NaN,一般戦,1800,晴,北東,4,3,まくり差し
20151213,大村,1,6,1,4624,高田明,22,71,6.77,1,0.09,NaN,一般戦,1800,晴,北東,4,3,まくり差し
20151213,大村,2,1,1,4362,土屋智則,16,23,6.78,1,0.09,108.7,一般戦,1800,晴,北西,2,1,逃げ
20151213,大村,2,2,4,3349,吉田一郎,20,36,6.79,4,0.11,109.0,一般戦,1800,晴,北西,2,1,逃げ
20151213,大村,2,3,2,3685,荒井輝年,57,58,6.75,2,0.09,111.0,一般戦,1800,晴,北西,2,1,逃げ
20151213,大村,2,4,3,4477,篠崎仁志,52,49,6.82,3,0.09,111.2,一般戦,1800,晴,北西,2,1,逃げ
20151213,大村,2,5,5,4171,榎幸司,23,48,6.90,5,0.09,NaN,一般戦,1800,晴,北西,2,1,逃げ
20151213,大村,2,6,6,4618,乃村康友,49,15,6.71,6,0.19,NaN,一般戦,1800,晴,北西,2,1,逃げ
20151213,大村,3,1,1,4256,渡辺浩司,68,67,6.83,1,0.13,108.1,一般戦,1800,晴,南,2,1,逃げ
20151213,大村,3,2,2,4337,平本真之,48,45,6.89,2,0.07,109.5,一般戦,1800,晴,南,2,1,逃げ
20151213,大村,3,3,3,4260,中越博紀,17,68,6.95,3,0.08,110.7,一般戦,1800,晴,南,2,1,逃げ
20151213,大村,3,4,5,3966,作間章,24,32,6.89,5,0.11,111.4,一般戦,1800,晴,南,2,1,逃げ
20151213,大村,3,5,6,4427,秦英悟,69,16,6.87,6,0.22,NaN,一般戦,1800,晴,南,2,1,逃げ
20151213,大村,3,6,4,4614,石倉洋行,12,13,6.93,4,0.06,NaN,一般戦,1800,晴,南,2,1,逃げ
20151213,大村,4,1,1,4266,長田頼宗,58,53,6.87,1,0.14,116.8,一般戦,1800,晴,南,2,1,逃げ
20151213,大村,4,2,4,4608,荒井翔伍,29,40,6.91,4,0.11,119.1,一般戦,1800,晴,南,2,1,逃げ
20151213,大村,4,3,5,4002,古結宏,34,75,6.88,5,0.13,121.0,一般戦,1800,晴,南,2,1,逃げ
20151213,大村,4,4,2,3942,寺田祥,13,33,6.90,2,0.13,122.4,一般戦,1800,晴,南,2,1,逃げ
20151213,大村,4,5,6,4472,尾嶋一広,47,41,6.91,6,0.17,NaN,一般戦,1800,晴,南,2,1,逃げ
20151213,大村,4,NaN,3,3212,亀本勇樹,18,73,6.89,3,0.12,NaN,一般戦,1800,晴,南,2,1,逃げ
