Date,Round,会場,選手登番_1,選手登番_2,選手登番_3,選手登番_4,選手登番_5,選手登番_6,選手名_1,選手名_2,選手名_3,選手名_4,選手名_5,選手名_6,年齢_1,年齢_2,年齢_3,年齢_4,年齢_5,年齢_6,支部_1,支部_2,支部_3,支部_4,支部_5,支部_6,体重_1,体重_2,体重_3,体重_4,体重_5,体重_6,級別_1,級別_2,級別_3,級別_4,級別_5,級別_6,全国勝率_1,全国勝率_2,全国勝率_3,全国勝率_4,全国勝率_5,全国勝率_6,全国2連率_1,全国2連率_2,全国2連率_3,全国2連率_4,全国2連率_5,全国2連率_6,当地勝率_1,当地勝率_2,当地勝率_3,当地勝率_4,当地勝率_5,当地勝率_6,当地2連率_1,当地2連率_2,当地2連率_3,当地2連率_4,当地2連率_5,当地2連率_6,モーター2連率_1,モーター2連率_2,モーター2連率_3,モーター2連率_4,モーター2連率_5,モーター2連率_6,ボート2連率_1,ボート2連率_2,ボート2連率_3,ボート2連率_4,ボート2連率_5,ボート2連率_6
20231021,4,常滑,4514,5190,4329,4570,4785,3629,上條嘉嗣,大月遊雅,小松卓司,前田聖文,木幡純也,浅見昌克,33,22,40,35,35,53,大阪,東京,福岡,愛知,愛知,埼玉,52,54,52,54,52,52,A1,B1,B1,A2,B1,A2,6.31,3.04,4.77,5.84,3.99,5.31,48.18,10.26,31.96,40.54,12.35,33.61,6.82,2.67,0.0,5.56,3.98,4.91,58.82,16.67,0.0,37.1,16.67,39.13,34.45,26.63,31.28,41.74,38.18,33.18,25.68,36.62,25.0,26.56,38.16,41.56
