Date,Round,会場,選手登番_1,選手登番_2,選手登番_3,選手登番_4,選手登番_5,選手登番_6,選手名_1,選手名_2,選手名_3,選手名_4,選手名_5,選手名_6,年齢_1,年齢_2,年齢_3,年齢_4,年齢_5,年齢_6,支部_1,支部_2,支部_3,支部_4,支部_5,支部_6,体重_1,体重_2,体重_3,体重_4,体重_5,体重_6,級別_1,級別_2,級別_3,級別_4,級別_5,級別_6,全国勝率_1,全国勝率_2,全国勝率_3,全国勝率_4,全国勝率_5,全国勝率_6,全国2連率_1,全国2連率_2,全国2連率_3,全国2連率_4,全国2連率_5,全国2連率_6,当地勝率_1,当地勝率_2,当地勝率_3,当地勝率_4,当地勝率_5,当地勝率_6,当地2連率_1,当地2連率_2,当地2連率_3,当地2連率_4,当地2連率_5,当地2連率_6,モーター2連率_1,モーター2連率_2,モーター2連率_3,モーター2連率_4,モーター2連率_5,モーター2連率_6,ボート2連率_1,ボート2連率_2,ボート2連率_3,ボート2連率_4,ボート2連率_5,ボート2連率_6
20231021,9,下関,4451,4948,4574,5004,3070,3583,松崎祐太,木場悠介,東潤樹,河野主樹,山室展弘,齋藤智裕,35,31,35,27,62,50,福岡,長崎,広島,大阪,岡山,埼玉,52,53,52,52,51,59,A1,A2,B1,B1,A2,B1,6.42,5.41,4.46,4.32,6.15,4.05,44.35,35.29,27.08,27.94,47.06,24.1,6.4,4.89,4.71,4.56,6.06,3.28,44.0,32.14,29.17,22.22,46.94,22.22,34.93,38.52,31.09,29.5,26.5,37.06,34.06,42.96,38.97,30.37,30.94,28.06
